0	-166.826523
1	131.704117
2	143.540863
3	133.612930
4	135.954697
5	147.612839
6	147.313751
7	157.601471
8	151.906387
9	138.764328
10	125.832649
11	134.331268
12	124.118347
13	141.186096
14	133.919510
15	147.465576
16	126.511238
17	149.599792
18	127.341461
19	138.753296
20	142.786240
21	150.316376
22	138.238129
23	138.445908
24	128.512741
25	150.454498
26	136.392715
27	122.569916
28	145.710571
29	152.800903
30	119.522820
31	135.075363
32	164.852936
33	175.642685
34	167.284683
35	121.465324
36	135.296066
37	157.911499
38	140.702316
39	139.940231
40	141.111038
41	148.190903
42	161.270386
43	154.578522
44	163.826355
45	171.684143
46	175.595001
47	151.613983
48	158.709976
49	140.443253
50	143.981369
51	134.693436
52	157.079254
53	156.342911
54	-179.961029
55	138.865509
56	151.384399
57	163.292831
58	174.076675
59	167.344757
60	167.396103
61	-178.432526
62	140.104660
63	178.956436
64	-176.653107
65	165.884888
66	177.515167
67	-173.736099
68	-158.599625
69	161.841644
70	153.165451
71	162.112839
72	-169.256653
73	177.703735
74	171.798004
75	164.826233
76	172.994156
77	161.814102
78	168.333847
79	-174.186737
80	-140.857910
81	179.558731
82	147.498108
83	169.285812
84	154.663696
85	175.897812
86	166.067932
87	-158.124481
88	170.134949
89	153.493057
90	125.154213
91	131.286911
92	-146.815170
93	178.975723
94	151.830643
95	179.175598
96	143.820496
97	142.695007
98	162.385452
99	162.115326
100	134.850800
101	168.948715
102	168.622971
103	165.579773
104	162.934113
105	169.613083
106	174.201889
107	169.576584
108	171.453461
109	-172.050552
110	-175.595947
111	173.094131
112	-177.664398
113	163.198761
114	169.447784
115	158.232895
116	161.547028
117	154.537094
118	161.665771
119	160.405594
120	161.776199
121	166.119339
122	-176.560471
123	156.649338
124	170.253967
125	159.134918
126	154.346237
127	-176.033905
128	168.285385
129	167.470001
130	147.135254
131	162.702103
132	172.203339
133	156.650192
134	170.806305
135	162.083160
136	-171.130905
137	176.304947
138	167.900726
139	172.137833
140	156.274536
141	172.192291
142	160.938416
143	163.958862
144	149.336243
145	169.256332
146	155.870682
147	156.717133
148	157.575760
149	161.863205
150	129.367889
151	158.141815
152	149.327271
153	-176.625702
154	172.722092
155	175.317230
156	-171.430511
157	-173.868134
158	174.184753
159	176.221924
160	-169.497711
161	-170.456528
162	171.653625
163	-162.466568
164	163.046432
165	-177.940933
166	-168.353058
167	145.110199
168	166.779419
169	161.652939
170	152.107620
171	-173.852509
172	177.204834
173	-177.214188
174	-160.014450
175	161.058212
176	165.799240
177	-178.136307
178	161.049469
179	152.884552
180	147.315598
181	173.288467
182	150.535797
183	170.442123
184	157.142975
185	147.167145
186	-172.475128
187	167.058807
188	171.715118
189	-178.908859
190	149.351456
191	172.819794
192	163.167953
193	168.273300
194	151.920090
195	169.106918
196	-170.788422
197	153.563202
198	154.786484
199	157.957535
200	-176.979919
201	167.271713
202	-176.757919
203	151.431061
204	157.243546
205	171.705093
206	159.247910
207	151.662628
208	173.300232
209	152.927155
210	165.372589
211	165.461929
212	152.117020
213	150.440872
214	149.593857
215	164.930527
216	150.671799
217	144.695465
218	157.580688
219	178.021667
220	-176.177200
221	171.019882
222	155.051743
223	159.315918
224	165.281128
225	172.056290
226	164.451355
227	161.685715
228	163.725037
229	174.614304
230	160.666763
231	176.956924
232	-178.070312
233	-173.729202
234	153.060532
235	169.441772
236	163.700623
237	168.726212
238	159.125137
239	177.996597
240	168.111710
241	175.200668
242	166.612701
243	177.722488
244	171.964569
245	154.495392
246	154.946426
247	155.197601
248	177.920914
249	177.694656
250	170.945953
251	168.846588
252	173.513290
253	156.695999
254	174.625046
255	174.022202
256	173.987900
257	167.764725
258	178.160294
259	150.054886
260	158.517685
261	166.390579
262	174.323639
263	153.881271
264	173.443268
265	172.065002
266	158.809937
267	153.888092
268	-176.511658
269	171.069168
270	-172.215393
271	-167.042389
272	166.222794
273	-162.692001
274	179.082550
275	-175.656372
276	173.869263
277	-164.784210
278	-161.485474
279	167.005005
280	170.384018
281	-162.517014
282	179.677582
283	173.991653
284	-179.959564
285	-177.549835
286	169.540756
287	-172.315018
288	176.737015
289	173.527084
290	171.595093
291	-174.553467
292	175.532959
293	172.865479
294	165.927658
295	170.470840
296	172.262604
297	-177.716293
298	165.360260
299	-174.425964
300	-178.140427
301	-179.531631
302	161.231567
303	160.224518
304	-173.636932
305	169.440964
306	167.281631
307	164.485947
308	174.752884
309	179.141083
310	-174.955597
311	-154.697739
312	-169.007263
313	164.055389
314	-173.846405
315	-162.291565
316	-149.989334
317	142.856125
318	-173.919434
319	-164.685135
320	173.674896
321	-155.746521
322	-173.746307
323	170.857880
324	173.460815
325	-177.069092
326	177.770294
327	156.008545
328	141.611786
329	169.922531
330	-154.682709
331	165.000946
332	172.647491
333	-160.173264
334	-156.045456
335	179.778671
336	-177.540863
337	-173.681259
338	167.534531
339	157.853500
340	-179.137131
341	163.880844
342	-172.711441
343	-155.058731
344	166.576569
345	178.674606
346	158.170441
347	-174.679565
348	-161.088760
349	170.153564
350	167.509811
351	173.755066
352	163.374924
353	172.650925
354	174.566467
355	159.407852
356	155.831451
357	-167.997559
358	178.818314
359	-169.838989
360	-175.144547
361	-177.229813
362	172.500137
363	173.178925
364	166.127899
365	155.820206
366	166.886246
367	160.982239
368	164.523285
369	166.713531
370	-177.597946
371	-173.456726
372	-168.069702
373	-166.954529
374	-176.551727
375	-178.109741
376	-175.893829
377	-174.137100
378	-179.978470
379	172.984848
380	166.841934
381	-170.242371
382	-172.660675
383	160.293564
384	164.286926
385	-167.355103
386	171.229279
387	174.869812
388	167.503922
389	-166.730011
390	166.735733
391	-160.229568
392	168.474426
393	165.099625
394	165.513016
395	161.654922
396	159.943848
397	171.394394
398	170.188568
399	160.791199
400	-160.548721
401	169.854721
402	163.381699
403	177.990509
404	167.119049
405	169.369370
406	161.039780
407	157.214523
408	160.023514
409	171.468109
410	163.527298
411	159.020691
412	151.910065
413	173.627747
414	155.148132
415	155.877853
416	160.625305
417	169.069366
418	-172.807159
419	-165.275940
420	-172.391159
421	-160.677673
422	-168.052322
423	-162.531448
424	-156.866730
425	-171.578461
426	168.443909
427	178.157394
428	-163.826004
429	-164.621964
430	-161.414108
431	176.970703
432	-144.599274
433	177.445618
434	-169.865326
435	170.571732
436	-173.906799
437	-179.409622
438	-167.617950
439	-158.692474
440	-151.570206
441	173.059921
442	-162.779572
443	168.615082
444	-156.146698
445	-152.060120
446	-179.267334
447	176.146088
448	-176.373138
449	-170.527573
450	176.815140
451	177.730972
452	179.313309
453	-157.701065
454	158.806473
455	-160.741226
456	-164.302856
457	-153.414948
458	164.600922
459	170.683929
460	-176.960388
461	176.631699
462	178.635223
463	-178.641998
464	-170.037491
465	-166.414536
466	175.908813
467	-165.406769
468	-164.472321
469	171.458679
470	-174.481827
471	172.101913
472	-169.297318
473	176.258636
474	158.636444
475	-179.447800
476	-169.344025
477	-162.515472
478	177.789032
479	-178.714508
480	-165.093719
481	176.656326
482	177.537704
483	168.761185
484	165.930649
485	-170.511444
486	-164.060043
487	-171.327179
488	179.387512
489	169.065430
490	-162.490402
491	-175.728516
492	169.965439
493	157.580780
494	-170.612930
495	170.277390
496	179.380600
497	-177.844452
498	172.977249
499	-164.907166
500	-178.073486
501	178.394104
502	171.061691
503	-168.081253
504	164.508347
505	175.860046
506	-159.597336
507	171.664474
508	167.717941
509	-152.190170
510	-175.899094
511	-157.236618
512	169.729767
513	-159.252670
514	-168.729019
515	-143.696259
516	-168.550186
517	179.283401
518	-172.429886
519	166.172760
520	176.216660
521	-167.477356
522	-160.598312
523	-163.690399
524	-175.830002
525	-148.313019
526	166.119339
527	-167.253372
528	169.164230
529	170.072601
530	-145.820694
531	179.007538
532	-156.447189
533	-150.041443
534	178.295563
535	-168.804474
536	-154.776260
537	-176.228424
538	-159.794846
539	175.003418
540	-176.305466
541	178.892761
