#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
430000,6089.999999889794,-429498.6661491571,322.41111034654017,217
440000,6119.999999886811,-429686.401441084,322.51282589993167,217
450000,6149.9999998838275,-429769.31291015237,323.17247025654007,216
460000,6179.999999880844,-431018.7161305046,323.009308825698,216
470000,6209.999999877861,-429777.16075448436,322.9995525153777,217
480000,6239.999999874878,-429869.3655354171,324.60484291764607,217
490000,6269.999999871895,-431236.1734157442,322.69352585381284,217
500000,6299.999999868912,-429513.46119272686,326.70589337439185,216
510000,6329.999999865929,-430352.3842090133,323.83418648038645,216
520000,6359.9999998629455,-430039.0763066057,320.2943183975099,216
530000,6389.999999859962,-430420.6625984481,324.0171998035622,216
540000,6419.999999856979,-430323.0526188228,322.68806733186494,217
550000,6449.999999853996,-429218.8151677612,322.85261271523586,216
560000,6479.999999851013,-430510.0805299331,323.8159390362798,216
570000,6509.99999984803,-430586.8621996201,322.83074181100307,217
580000,6539.999999845047,-430729.7844475659,322.71078668383086,217
590000,6569.9999998420635,-431261.5958825594,325.68039407240656,217
600000,6599.99999983908,-429308.3211165969,322.4633258850719,216
610000,6629.999999836097,-429501.1659098293,326.2663363195277,217
620000,6659.999999833114,-429700.98392074066,325.84489414380374,217
630000,6689.999999830131,-430265.275913195,322.019965767384,217
640000,6719.999999827148,-429994.0785961009,323.89045858506415,217
650000,6749.999999824165,-429519.03583643516,320.3618996143836,216
660000,6779.9999998211815,-429142.9861134284,322.3819513723171,217
670000,6809.999999818198,-430077.68286000285,325.6475745086596,217
680000,6839.999999815215,-428616.1921303484,323.68665283082174,217
690000,6869.999999812232,-430609.7365869547,322.46452774388,217
700000,6899.999999809249,-430616.7013404807,322.49828026530497,216
710000,6929.999999806266,-430318.22719455394,326.2239647958278,217
720000,6959.999999803283,-429970.7566124147,323.24838040907065,217
730000,6989.9999998002995,-431778.95419230475,323.4316469865483,217
740000,7019.999999797316,-429746.90732470923,322.2327238658053,217
750000,7049.999999794333,-430312.97622472746,324.3123974091478,216
760000,7079.99999979135,-429780.55577871925,324.4238011127623,216
770000,7109.999999788367,-429043.62237066263,323.50050108449204,217
780000,7139.999999785384,-429307.2524530152,326.2894457715934,217
790000,7169.999999782401,-430931.5928059763,323.58399234998313,217
800000,7199.9999997794175,-429583.0843991027,323.54506177967437,216
810000,7229.999999776434,-431378.86643190426,324.9955351917673,216
820000,7259.999999773451,-430408.24094445165,323.6336347972406,216
830000,7289.999999770468,-428874.67739585065,324.073944692445,216
840000,7319.999999767485,-431010.2090277623,324.39387434307025,216
850000,7349.999999764502,-431939.6417610282,321.4186305824186,216
860000,7379.999999761519,-431050.64568769466,326.12499636956386,216
870000,7409.9999997585355,-429722.30423835735,321.3703605491598,216
880000,7439.999999755552,-430169.9449135971,323.2405328018778,216
890000,7469.999999752569,-431227.3939897944,323.8303144852724,216
900000,7499.999999749586,-430239.69399903016,323.0123542431366,216
910000,7529.999999746603,-431426.016472206,322.417654026771,216
920000,7559.99999974362,-429541.64515656186,324.613414522,216
930000,7589.999999740637,-430625.9153078564,325.0967897514865,216
940000,7619.9999997376535,-429859.23357679485,324.9537636088093,216
950000,7649.99999973467,-429515.7248444143,322.0873714857009,216
960000,7679.999999731687,-430620.36622409057,326.1398879710792,216
970000,7709.999999728704,-429341.0411430388,325.14135159460756,216
980000,7739.999999725721,-431295.5434897442,323.4376807472541,216
990000,7769.999999722738,-429896.2965627329,325.2303845585981,216
1000000,7799.999999719755,-431023.59226427623,324.0875192212643,216
1010000,7829.9999997167715,-430138.7096063574,322.5789926435016,216
1020000,7859.999999713788,-431261.0327574033,322.03429730149645,216
1030000,7889.999999710805,-429695.35464460123,323.3717643961399,216
1040000,7919.999999707822,-430668.59650065494,324.33284192772686,216
1050000,7949.999999704839,-430729.78932414064,321.083703002516,216
1060000,7979.999999701856,-430388.0784511622,322.4487804560047,216
1070000,8009.999999698873,-431501.1531792751,324.7595324936994,216
1080000,8039.9999996958895,-430894.44227992464,323.8016295326327,216
1090000,8069.999999692906,-429954.22056111763,322.3312681935325,216
1100000,8099.999999689923,-428532.6954742328,324.5966933923306,216
1110000,8129.99999968694,-430240.0367019118,322.6763418348949,216
1120000,8159.999999683957,-429845.6147674802,324.03391794260284,216
1130000,8189.999999680974,-430609.22428313293,324.28496749518916,216
1140000,8219.999999686479,-429408.96099473024,321.7235828233475,216
1150000,8249.99999969259,-430807.86272373446,318.8450078387377,216
1160000,8279.999999698703,-432145.19305484113,324.94304454165706,216
1170000,8309.999999704814,-431215.63973502675,324.416195141453,216
1180000,8339.999999710926,-431252.2180520599,324.0697675670296,216
1190000,8369.999999717038,-429985.2935552143,322.58258344170883,216
1200000,8399.99999972315,-430400.8830414752,324.25393252247943,216
1210000,8429.999999729262,-429003.4514585594,320.7104457562183,216
1220000,8459.999999735373,-430401.0407545259,321.56749645405574,216
1230000,8489.999999741485,-430814.80459765485,326.18105935660617,216
1240000,8519.999999747597,-431391.7168010508,323.7789810114239,216
1250000,8549.999999753709,-430473.64113145624,321.0299838114923,216
1260000,8579.99999975982,-429955.3956504583,323.7493819083847,216
1270000,8609.999999765932,-429673.2343964225,324.4081536222917,216
1280000,8639.999999772044,-430375.43838943867,321.62617587575215,216
1290000,8669.999999778156,-429903.313210343,326.0586531022513,216
1300000,8699.999999784268,-430804.8371467688,323.94890572768304,216
1310000,8729.99999979038,-430060.9009398981,324.4642146458596,216
1320000,8759.999999796491,-432038.25742632616,321.7826516453505,216
1330000,8789.999999802603,-430439.38830384635,321.5345482070745,216
1340000,8819.999999808715,-431628.2929955493,321.7627042183709,216
1350000,8849.999999814827,-431018.73760736245,323.2614493396696,216
1360000,8879.999999820939,-432423.9634967209,321.52923087112373,216
1370000,8909.99999982705,-428906.6188498514,324.5223139150259,216
1380000,8939.999999833162,-431406.77355526737,322.5253297317546,216
1390000,8969.999999839274,-431550.3779520276,325.1490641565467,216
1400000,8999.999999845386,-429852.5978259037,320.35378735987007,216
1410000,9029.999999851498,-431068.89193591755,325.85238261661743,216
1420000,9059.99999985761,-429976.08374055824,321.4917339551245,216
1430000,9089.999999863721,-431499.8062170502,322.44602811892514,216
1440000,9119.999999869833,-430739.2368043794,324.5577698554317,216
1450000,9149.999999875945,-430590.7728601978,325.51882394830653,216
1460000,9179.999999882057,-432525.47605637135,321.74768114015205,216
1470000,9209.999999888169,-431522.0343558397,320.8379852086165,216
1480000,9239.99999989428,-431657.1867164383,324.8485896625441,216
1490000,9269.999999900392,-429472.9388056968,323.22938000696973,216
1500000,9299.999999906504,-429743.6282060675,320.9718085209026,216
1510000,9329.999999912616,-430440.052729073,324.8773508645885,216
1520000,9359.999999918728,-432041.77376325545,324.5090632407416,216
1530000,9389.99999992484,-430516.5392127959,325.2518989340719,216
1540000,9419.999999930951,-431896.3343526372,324.2573330293469,216
1550000,9449.999999937063,-430491.0791064177,324.2092724227234,216
1560000,9479.999999943175,-430098.82810006617,324.2195366075008,216
1570000,9509.999999949287,-431017.64052029816,322.8704683109943,216
1580000,9539.999999955398,-431462.52786470926,325.5698147523309,216
1590000,9569.99999996151,-430845.9897111051,321.6589854190144,216
1600000,9599.999999967622,-432065.3041521001,323.23524900711095,216
1610000,9629.999999973734,-430896.349039125,323.835522313627,216
1620000,9659.999999979846,-431257.0592675016,322.013554784676,216
1630000,9689.999999985957,-431727.5305858401,322.93696632509455,216
1640000,9719.99999999207,-431003.5502184208,322.0828977131663,216
1650000,9749.999999998181,-431128.86730604246,322.30811944715003,216
1660000,9780.000000004293,-430370.2616464163,324.9062204968523,216
1670000,9810.000000010405,-430779.15070341714,322.07241609012436,216
1680000,9840.000000016516,-433099.77770868083,322.8601226747451,216
1690000,9870.000000022628,-432469.2914364189,322.1183566200551,216
1700000,9900.00000002874,-430623.9125159392,324.90238994686234,216
1710000,9930.000000034852,-432747.2911680876,323.6162611994348,216
1720000,9960.000000040964,-432032.82848564675,321.6156065765665,216
1730000,9990.000000047075,-431520.0470317453,324.8403044804667,216
1740000,10020.000000053187,-431418.98130486207,324.2247514227952,216
1750000,10050.000000059299,-431444.7298578208,322.9938920070654,216
1760000,10080.00000006541,-431124.20040446473,321.8664768977825,216
1770000,10110.000000071523,-432418.2553831141,323.3370738891468,216
1780000,10140.000000077634,-430776.2041198516,323.4514174370077,216
1790000,10170.000000083746,-430615.33940343815,323.4106635553889,216
1800000,10200.000000089858,-431136.6808618773,324.2019052156456,216
1810000,10230.00000009597,-431964.5018836856,322.81410989844824,216
1820000,10260.000000102082,-432839.0055017539,323.3042866451345,216
1830000,10290.000000108193,-431688.0911080714,322.1006969399924,216
1840000,10320.000000114305,-431909.4905546638,323.713008413008,216
1850000,10350.000000120417,-430764.48686366645,322.8577608437581,216
1860000,10380.000000126529,-430430.4328871672,327.43671715319283,216
1870000,10410.00000013264,-430459.95701287244,323.78504655156587,216
1880000,10440.000000138753,-431094.6205891068,324.5664514269253,216
1890000,10470.000000144864,-429895.2083424309,325.042233726955,216
1900000,10500.000000150976,-431420.49542214186,324.0657607782017,216
1910000,10530.000000157088,-431789.9968940201,325.01058041179874,216
1920000,10560.0000001632,-430230.13746545045,322.2341193116113,216
1930000,10590.000000169312,-429940.6678436608,322.81143197111885,216
1940000,10620.000000175423,-431751.1540716111,323.37649975277486,216
1950000,10650.000000181535,-431326.4936886302,325.66373193227423,216
1960000,10680.000000187647,-429829.8391196667,324.1165100880088,216
1970000,10710.000000193759,-432683.81895877165,324.49317927253946,216
1980000,10740.00000019987,-431600.600507193,323.0064768356923,216
1990000,10770.000000205982,-432289.91088132863,320.5601192546929,216
2000000,10800.000000212094,-432168.99358668225,325.0604187091304,216
2010000,10830.000000218206,-431879.54441670096,323.25370617586685,216
2020000,10860.000000224318,-431665.3680845017,324.8374533566791,216
2030000,10890.00000023043,-431717.8642091225,324.374028347861,216
2040000,10920.000000236541,-432320.7841716809,322.84740536812325,216
2050000,10950.000000242653,-430970.2260792735,322.8916056524246,216
2060000,10980.000000248765,-432982.77651323425,323.900325381629,216
2070000,11010.000000254877,-432348.5573688799,323.9193755963138,216
2080000,11040.000000260989,-431053.20353089715,323.4648057846977,216
2090000,11070.0000002671,-430368.9432261714,322.00328461258215,216
2100000,11100.000000273212,-430828.1096790435,323.4467106484544,216
2110000,11130.000000279324,-431424.2842737038,322.6286709145087,216
2120000,11160.000000285436,-431978.0828014598,323.7782163550582,216
2130000,11190.000000291548,-431974.7075015011,322.73216065776836,216
2140000,11220.00000029766,-430907.9103409648,324.68432151303784,216
2150000,11250.000000303771,-431311.9638717985,323.48530184877825,216
2160000,11280.000000309883,-432044.83934460976,321.5672658291559,216
2170000,11310.000000315995,-432203.165609499,322.530332963882,216
2180000,11340.000000322107,-430785.0403639232,320.6365821424417,216
2190000,11370.000000328218,-431229.0431967133,323.96328338940924,216
2200000,11400.00000033433,-430399.4872721168,322.9538637540799,216
2210000,11430.000000340442,-431999.94012648193,325.45503615439264,216
2220000,11460.000000346554,-430487.8477398518,325.2493329528367,216
2230000,11490.000000352666,-431296.6734011038,323.11358650355584,216
2240000,11520.000000358777,-431009.3318597791,327.61643270688046,216
2250000,11550.00000036489,-431748.74658840406,324.68567526493433,216
2260000,11580.000000371001,-430476.98829320516,324.14212691813276,216
2270000,11610.000000377113,-431724.03542912286,322.25422720464854,216
2280000,11640.000000383225,-430953.7247890304,323.68514408015847,216
2290000,11670.000000389336,-430523.4909616008,325.75315323185856,216
2300000,11700.000000395448,-432003.3103939998,324.01510344925276,216
2310000,11730.00000040156,-431414.0428665946,322.56326779917504,216
2320000,11760.000000407672,-431642.6160166536,320.41636552146946,216
2330000,11790.000000413784,-431983.72918388434,322.038972208779,216
2340000,11820.000000419896,-431109.07611989556,326.3543028049326,216
2350000,11850.000000426007,-430897.3272643327,324.7826661979418,216
2360000,11880.00000043212,-430358.7549945486,322.81546957443777,216
2370000,11910.000000438231,-429896.0892515024,321.079627370164,216
2380000,11940.000000444343,-430666.3791416427,324.0433183767129,216
2390000,11970.000000450455,-431054.05603249255,321.99398635896307,216
2400000,12000.000000456566,-431477.3737107485,320.8147120595233,216
2410000,12030.000000462678,-430611.6592673783,323.86671458648965,216
2420000,12060.00000046879,-431337.2838311761,324.8050389499746,216
2430000,12090.000000474902,-431253.0672967816,320.37889968567833,216
2440000,12120.000000481014,-430882.3543256563,325.0554885184879,216
2450000,12150.000000487125,-430518.4423893471,320.6591511180628,216
2460000,12180.000000493237,-431514.7497845129,325.4358320492335,216
2470000,12210.000000499349,-431135.0977136742,325.0052832166376,216
2480000,12240.00000050546,-430891.58528293134,321.21021594898895,216
2490000,12270.000000511573,-430940.20492177573,325.3309232676689,216
2500000,12300.000000517684,-430896.1500218392,321.86917512024553,216
2510000,12330.000000523796,-430482.86346428865,324.4734249589944,216
2520000,12360.000000529908,-430394.58536154404,325.443423100019,216
2530000,12390.00000053602,-430800.0824074617,323.49549393384734,216
2540000,12420.000000542132,-432584.99311780254,319.39932058591233,216
2550000,12450.000000548243,-430561.0794599829,326.4267214555655,216
2560000,12480.000000554355,-430009.8208251903,322.61848922797077,216
2570000,12510.000000560467,-430184.9475737484,320.28293674753405,216
2580000,12540.000000566579,-431485.86240806826,319.6536684909027,216
2590000,12570.00000057269,-430066.29724390316,322.9417758405159,216
2600000,12600.000000578802,-431425.8718109713,321.92618875799144,216
2610000,12630.000000584914,-430527.0109102642,322.47067132137926,216
2620000,12660.000000591026,-431379.1253581159,324.3302234747939,216
2630000,12690.000000597138,-430662.95975473477,321.7406344828623,216
2640000,12720.00000060325,-430619.6697125593,324.0529505814471,216
2650000,12750.000000609361,-431231.4297220656,322.44180966429155,216
2660000,12780.000000615473,-430639.37122670654,326.1275010825357,216
2670000,12810.000000621585,-430767.5376802054,322.83809295706874,216
2680000,12840.000000627697,-431884.1199209457,326.00151192217794,216
2690000,12870.000000633809,-431210.19276681147,322.4158473438123,216
2700000,12900.00000063992,-432125.66676497064,324.17544740050016,216
2710000,12930.000000646032,-431327.5253279391,323.45741987205804,216
2720000,12960.000000652144,-431350.4766229815,325.9517628259287,216
2730000,12990.000000658256,-430891.3949122515,325.5675128265947,216
2740000,13020.000000664368,-430680.6589476494,324.0863426030687,216
2750000,13050.00000067048,-430218.23973635817,322.31667760577676,216
2760000,13080.000000676591,-432157.8973577183,323.08993576482044,216
2770000,13110.000000682703,-430323.1484413999,322.66586491541176,216
2780000,13140.000000688815,-430831.4717658479,323.223060951141,216
2790000,13170.000000694927,-429761.10007251566,323.83687058306526,216
2800000,13200.000000701039,-431227.78839974874,320.86365206824786,216
2810000,13230.00000070715,-431953.02846284094,322.98263214964123,216
2820000,13260.000000713262,-432482.78028736357,319.65479929878586,216
2830000,13290.000000719374,-432223.34904633765,322.97604066687444,216
2840000,13320.000000725486,-431082.68588236556,322.7072886107472,216
2850000,13350.000000731598,-431919.7013609437,321.88888774589964,216
2860000,13380.00000073771,-431565.8863111334,325.5154407661467,216
2870000,13410.000000743821,-430863.7697555849,324.4385515514735,216
2880000,13440.000000749933,-430768.4813861775,321.93926901451357,216
2890000,13470.000000756045,-430536.46303062444,321.78374702626326,216
2900000,13500.000000762157,-431158.2600783822,323.45275965090593,216
2910000,13530.000000768268,-430658.8096401966,323.3522800150366,216
2920000,13560.00000077438,-430444.7173958272,321.6350374557395,216
2930000,13590.000000780492,-430271.1765537893,322.7727117676819,216
2940000,13620.000000786604,-432260.0224176771,327.4277026943913,216
2950000,13650.000000792716,-431188.36529163993,324.06213142220713,216
2960000,13680.000000798827,-431210.6229668027,323.60961794103014,216
2970000,13710.00000080494,-431875.1671062724,322.96738038035807,216
2980000,13740.000000811051,-429652.0035670677,323.9444349428258,216
2990000,13770.000000817163,-430612.4731286557,323.1123265735345,216
3000000,13800.000000823275,-430161.5844298701,323.70242150149295,216
3010000,13830.000000829386,-431900.7903589355,324.294796337626,216
3020000,13860.000000835498,-431283.65912134317,323.4167230132115,216
3030000,13890.00000084161,-430649.0712960523,325.4414631985268,216
3040000,13920.000000847722,-431921.10550028505,324.1246699997048,216
3050000,13950.000000853834,-430898.4704736355,323.86867183995815,216
3060000,13980.000000859945,-430305.2185994836,323.9976332170513,216
3070000,14010.000000866057,-431547.05731031485,322.2304428856378,216
3080000,14040.000000872169,-431993.8493978428,323.8179898684896,216
3090000,14070.00000087828,-431212.0789270459,322.15565565043846,216
3100000,14100.000000884393,-432390.6308284018,323.4608733709863,216
3110000,14130.000000890504,-432584.49511497817,322.66662066977085,216
3120000,14160.000000896616,-431895.4771506465,323.63759731725787,216
3130000,14190.000000902728,-432359.2538967342,323.54635596523775,216
3140000,14220.00000090884,-431543.7485860791,320.25325554688936,216
3150000,14250.000000914952,-431493.8415365501,321.9368209380757,216
3160000,14280.000000921063,-431795.2758733758,325.3851909422879,216
3170000,14310.000000927175,-431196.9585014386,324.24253652881515,216
3180000,14340.000000933287,-432173.6792199679,322.32556695278197,216
3190000,14370.000000939399,-431083.9007521323,325.28605156023826,216
3200000,14400.00000094551,-429559.96936904243,322.5691921165025,216
3210000,14430.000000951622,-431207.8243576046,324.23228101055895,216
3220000,14460.000000957734,-429865.5705939636,323.25441560142616,216
3230000,14490.000000963846,-430586.85281176446,321.91737531570607,216
3240000,14520.000000969958,-430921.57199141826,325.06067172193923,216
3250000,14550.00000097607,-430510.1255161455,324.93952194468324,216
3260000,14580.000000982182,-432107.5269155924,323.8148483578198,216
3270000,14610.000000988293,-432958.00062349625,322.1216151992026,216
3280000,14640.000000994405,-432220.3662991568,324.79251975660867,216
3290000,14670.000001000517,-430729.5701536527,325.6273386798195,216
3300000,14700.000001006629,-432326.85431803274,324.82783944208524,216
3310000,14730.00000101274,-430956.7900700886,322.9129491121796,216
3320000,14760.000001018852,-432732.9026373944,323.3991574706208,216
3330000,14790.000001024964,-430840.68010854954,322.4849569647911,216
3340000,14820.000001031076,-430854.1133951044,321.2654958378797,216
3350000,14850.000001037188,-431364.4645983984,324.35393495909767,216
3360000,14880.0000010433,-431332.2094790521,324.49026663771656,216
3370000,14910.000001049411,-431327.4388193574,323.88749996805575,216
3380000,14940.000001055523,-431675.7986496305,323.54422800687706,216
3390000,14970.000001061635,-432381.2178612412,323.7371865896518,216
3400000,15000.000001067747,-431284.7064539781,322.9805710598373,216
3410000,15030.000001073859,-430294.4813126535,324.60773951096536,216
3420000,15060.00000107997,-432075.0852088609,323.85315829088506,216
3430000,15090.000001086082,-431060.58345483174,321.2927646753987,216
3440000,15120.000001092194,-430378.0891821878,324.9952624594513,216
3450000,15150.000001098306,-430935.97439054376,324.28130634481295,216
3460000,15180.000001104418,-432268.050949557,324.43538396714274,216
3470000,15210.00000111053,-430828.3317557082,323.8999399995636,216
3480000,15240.000001116641,-431254.7072536815,324.24242128884265,216
3490000,15270.000001122753,-430258.3720403495,321.562632874033,216
3500000,15300.000001128865,-432437.85979256034,326.1016631914614,216
3510000,15330.000001134977,-433055.28671851684,324.25726208956826,216
3520000,15360.000001141088,-432117.37598908204,323.3290889103058,216
3530000,15390.0000011472,-431101.66270871717,325.0091466261045,216
3540000,15420.000001153312,-431094.77594523574,323.42842426523674,216
3550000,15450.000001159424,-430352.3446741684,324.40865518787007,216
3560000,15480.000001165536,-430304.51121976296,328.4224656161468,216
3570000,15510.000001171647,-430820.181337317,325.17480586584884,216
3580000,15540.00000117776,-429277.70051428094,322.7156254837943,216
3590000,15570.000001183871,-430240.5708004886,323.58297404307376,216
3600000,15600.000001189983,-430977.78866637615,325.0014770829306,216
3610000,15630.000001196095,-432576.8652529167,321.8643890982355,216
3620000,15660.000001202206,-431310.7266340514,324.94448841766757,216
3630000,15690.000001208318,-430584.16901125107,323.54766054357236,216
3640000,15720.00000121443,-431958.4779520554,322.51846556231425,216
3650000,15750.000001220542,-431531.2155342947,323.7958840992354,216
3660000,15780.000001226654,-431730.36477759574,323.9567044539625,216
3670000,15810.000001232765,-431800.798131648,321.8353888990822,216
3680000,15840.000001238877,-431919.7940316452,324.35747297414537,216
3690000,15870.00000124499,-432006.8174136828,324.50674763246644,216
3700000,15900.000001251101,-432105.2139752635,325.4704111475414,216
3710000,15930.000001257213,-432087.66521411086,325.82514840366844,216
3720000,15960.000001263325,-430815.86892194,324.9918445053586,216
3730000,15990.000001269436,-430224.3312691455,321.57164665474886,216
3740000,16020.000001275548,-432302.88169881026,320.4808661974099,216
3750000,16050.00000128166,-432337.2397404732,322.46055764093796,216
3760000,16080.000001287772,-431481.1964421724,325.76929002512884,216
3770000,16110.000001293884,-431465.9589162397,325.34911144391305,216
3780000,16140.000001299995,-430913.2210496671,323.8928354158626,216
3790000,16170.000001306107,-430888.088952831,325.6606510741057,216
3800000,16200.000001312219,-431263.9553853306,321.1577748995278,216
3810000,16230.00000131833,-431234.2644957241,321.41691055910456,216
3820000,16260.000001324443,-430721.5370045563,326.35098205842877,216
3830000,16290.000001330554,-431754.0946448154,325.420516482619,216
3840000,16320.000001336666,-433144.3510302403,323.62332373367093,216
3850000,16350.000001342778,-431819.4149469356,323.94185726095935,216
3860000,16380.00000134889,-431388.89300986705,324.02110086180966,216
3870000,16410.000001355,-430293.8251770623,324.9393460776842,216
3880000,16440.000001361113,-431923.96466109925,322.7070875648081,216
3890000,16470.000001367225,-431462.78392356425,324.69273266134496,216
3900000,16500.000001373337,-431557.73630808294,324.4358542418801,216
3910000,16530.00000137945,-431535.12711637374,324.8565653312502,216
3920000,16560.00000138556,-430883.88483454776,324.4057760636459,216
3930000,16590.000001391672,-431735.20035873936,324.86940172204544,216
3940000,16620.000001397784,-430112.06501170713,322.6765999846522,216
3950000,16650.000001403896,-431742.7369769309,322.0962576664098,216
3960000,16680.000001410008,-431482.49823187524,324.65867320868847,216
3970000,16710.00000141612,-431468.0140462483,322.94522780900996,216
3980000,16740.00000142223,-431340.1755092244,324.05173538044437,216
3990000,16770.000001428343,-430136.4136382048,321.1175217809599,216
4000000,16800.000001434455,-430933.94420910976,322.1488763281093,216
4010000,16830.000001440567,-431615.9296354931,324.0308405952624,216
4020000,16860.00000144668,-431835.9191429778,323.0901760315805,216
4030000,16890.00000145279,-431637.9399246527,326.15858698325394,216
4040000,16920.000001458902,-432589.23521705554,324.4089149537109,216
4050000,16950.000001465014,-431502.9508591378,323.9856787733611,216
4060000,16980.000001471126,-430710.15530337254,324.61343596242995,216
4070000,17010.000001477238,-430781.3992249493,321.8749532746567,216
4080000,17040.00000148335,-430950.43032319867,323.71254393681716,216
4090000,17070.00000148946,-430772.1583901399,324.0952058137631,216
4100000,17100.000001495573,-431012.38001663797,325.70511556617845,216
4110000,17130.000001501685,-430684.35053764354,321.5005107198587,216
4120000,17160.000001507797,-431939.46288105194,322.5365113801814,216
4130000,17190.00000151391,-431040.25474138185,325.04156850117084,216
4140000,17220.00000152002,-431597.3921732742,323.0849831742331,216
4150000,17250.000001526132,-432603.52154952055,322.8647148276992,216
4160000,17280.000001532244,-431974.40034675854,321.2391139249882,216
4170000,17310.000001538356,-431447.504960567,321.0417797373957,216
4180000,17340.000001544468,-431348.4555596062,323.95266527591303,216
4190000,17370.00000155058,-431038.8487391111,323.56253400129924,216
4200000,17400.00000155669,-431106.0912558038,322.6878479842221,216
4210000,17430.000001562803,-432888.7944546514,325.2633604735348,216
4220000,17460.000001568915,-432271.94488737057,322.9426619631643,216
4230000,17490.000001575027,-430853.0868614365,323.9912857740938,216
4240000,17520.00000158114,-431705.3757726704,322.1069731600625,216
4250000,17550.00000158725,-430769.95087587973,323.7748911766161,216
4260000,17580.000001593362,-430881.60064549325,322.30277662353757,216
4270000,17610.000001599474,-430591.3667686619,324.65785508727237,216
4280000,17640.000001605586,-430933.6098276081,324.8326910923245,216
4290000,17670.000001611697,-431879.97642604075,323.53783860073196,216
4300000,17700.00000161781,-432039.6926626561,322.9965074974861,216
4310000,17730.00000162392,-431863.1696328353,323.7173903596512,216
4320000,17760.000001630033,-430985.80208040844,324.14590594134177,216
4330000,17790.000001636145,-431667.6387660217,324.3505116039784,216
4340000,17820.000001642256,-432540.90405914676,325.7603068851907,216
4350000,17850.00000164837,-432796.3057373676,322.86520030438254,216
4360000,17880.00000165448,-430328.61643151543,322.18894632687443,216
4370000,17910.00000166059,-431881.7678745701,325.2438037244752,216
4380000,17940.000001666704,-431834.0140820951,322.6823884931319,216
4390000,17970.000001672815,-430902.5660754116,324.4015717361815,216
4400000,18000.000001678927,-431560.9965905887,321.8443591156374,216
4410000,18030.00000168504,-430124.0861308677,324.27133956784706,216
4420000,18060.00000169115,-432401.63459264813,324.3940272229991,216
4430000,18090.000001697263,-431927.69316399493,322.76372466908714,216
4440000,18120.000001703374,-431577.50414422853,320.389416190071,216
4450000,18150.000001709486,-431943.34334634873,323.4907180912522,216
4460000,18180.000001715598,-431338.64732770366,324.1042651471019,216
4470000,18210.00000172171,-431101.26604713174,324.3246242076706,216
4480000,18240.00000172782,-431824.2914535592,322.230193951472,216
4490000,18270.000001733933,-430907.4274554637,322.0041687082857,216
4500000,18300.000001740045,-429273.62851505424,325.7679223354696,216
4510000,18330.000001746157,-431428.56392919295,324.2332968518427,216
4520000,18360.00000175227,-431876.28015490924,322.3927809564183,216
