#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
1560000,9279.999999884118,-438509.85349360877,308.13779245699783,215
1570000,9309.99999989023,-438554.9318282362,312.21663819373134,215
1580000,9339.999999896341,-439756.1978045099,312.9366554927624,215
1590000,9369.999999902453,-438791.0753357145,309.06113552534623,215
1600000,9399.999999908565,-439330.76267121336,311.86975085681456,215
1610000,9429.999999914677,-439465.5712013375,309.0538278764729,215
1620000,9459.999999920788,-439879.67268967885,309.0665102926646,215
1630000,9489.9999999269,-438514.16872714576,310.6910387628896,215
1640000,9519.999999933012,-437207.05062798224,307.28705328263084,215
1650000,9549.999999939124,-438862.6299185504,311.6324306038907,215
1660000,9579.999999945236,-437574.13748199004,308.6870658378226,215
1670000,9609.999999951347,-438925.82660206174,310.3116137818259,215
1680000,9639.99999995746,-439245.44589712797,309.86297890720004,215
1690000,9669.999999963571,-438850.60948709236,309.7041337922796,215
1700000,9699.999999969683,-438666.35994682065,309.76688629560743,215
1710000,9729.999999975795,-439181.1079623678,312.3770793771326,215
1720000,9759.999999981907,-439197.4106054483,307.922098346008,215
1730000,9789.999999988018,-438445.303580879,310.64877917944426,215
1740000,9819.99999999413,-439137.9009593534,313.83920664043103,215
1750000,9850.000000000242,-439213.08140554023,312.24822792879786,215
1760000,9880.000000006354,-437793.2190119601,307.23937715879345,215
1770000,9910.000000012466,-438235.1002415947,311.6451783441431,215
1780000,9940.000000018577,-438129.3255019202,313.3588706569676,215
1790000,9970.00000002469,-439352.2733709705,308.13498333549256,215
1800000,10000.000000030801,-439463.59272606554,311.6434717436372,215
1810000,10030.000000036913,-438582.7416000026,309.7524461105736,215
1820000,10060.000000043025,-438862.8324304803,313.22684477025734,215
1830000,10090.000000049136,-438505.2999543031,309.54782716449506,215
1840000,10120.000000055248,-438175.416209589,310.2364446778464,215
1850000,10150.00000006136,-439675.6599212119,309.2881030239766,215
1860000,10180.000000067472,-439196.10793741327,310.5926079456003,215
1870000,10210.000000073584,-439782.11629715725,311.1773885635593,215
1880000,10240.000000079695,-437361.66017008433,309.9587220992972,215
1890000,10270.000000085807,-438212.9272727219,308.8189854762806,215
1900000,10300.000000091919,-438782.2476878301,311.41672983345023,215
1910000,10330.00000009803,-437369.932643862,309.83202463568915,215
1920000,10360.000000104143,-439422.221528728,309.59977835727045,215
1930000,10390.000000110254,-437747.65370916016,313.3237870553577,215
1940000,10420.000000116366,-439680.3839476444,312.8445180071169,215
1950000,10450.000000122478,-438480.7388405332,311.9092868490154,215
1960000,10480.00000012859,-438730.31032981514,309.8795714850257,215
1970000,10510.000000134702,-438098.9239822773,312.00468418978704,215
1980000,10540.000000140813,-437733.9302971249,309.3299685879176,215
1990000,10570.000000146925,-439281.01417688,312.4138955916574,215
2000000,10600.000000153037,-438244.2270881403,313.8775649137269,215
2010000,10630.000000159149,-438748.16471524374,311.0609552637624,215
2020000,10660.00000016526,-438839.4373247996,308.265235626464,215
2030000,10690.000000171372,-439421.4301272726,311.60431876016787,215
2040000,10720.000000177484,-438828.95220497064,310.69210687352415,215
2050000,10750.000000183596,-438315.5576829687,311.3883629849829,215
2060000,10780.000000189708,-438666.52895537834,312.2279028717892,215
2070000,10810.00000019582,-438810.2807557795,308.06760738311004,215
2080000,10840.000000201931,-438591.3382735471,311.8870233167798,215
2090000,10870.000000208043,-439055.5899684068,310.4539685930341,215
2100000,10900.000000214155,-439270.9861121285,310.28088947969474,215
2110000,10930.000000220267,-439456.04843046167,309.2998811683304,215
2120000,10960.000000226379,-439441.0222584957,310.2419840691922,215
2130000,10990.00000023249,-436730.4738728758,310.3325313455787,215
2140000,11020.000000238602,-439162.13860776764,311.63572918217113,215
2150000,11050.000000244714,-439001.5600569071,312.55478015194706,215
2160000,11080.000000250826,-439916.6804975895,309.0805548753004,215
2170000,11110.000000256938,-439035.5233949446,307.91730324374646,215
2180000,11140.00000026305,-439539.26666842285,311.5687674841083,215
2190000,11170.000000269161,-438766.83642657753,312.3253128469742,215
2200000,11200.000000275273,-437839.4889552004,308.47126807630366,215
2210000,11230.000000281385,-438056.1204050933,312.2373977131783,215
2220000,11260.000000287497,-438427.8201286625,310.30393132319443,215
2230000,11290.000000293609,-438616.98350519803,312.11612242016827,215
2240000,11320.00000029972,-439347.7381657916,311.44624906308803,215
2250000,11350.000000305832,-437730.77122051944,308.6940974335146,215
2260000,11380.000000311944,-439191.18545667036,310.8977355087296,215
2270000,11410.000000318056,-436407.90073295496,309.48396957672804,215
2280000,11440.000000324168,-438414.8673865835,308.010836166843,215
2290000,11470.00000033028,-438453.1408189279,309.1816314009052,215
2300000,11500.000000336391,-439542.3856499039,310.8963488730014,215
2310000,11530.000000342503,-437683.9144643359,311.011807243687,215
2320000,11560.000000348615,-438049.57523482246,311.0043413249762,215
2330000,11590.000000354727,-438157.4654489886,309.5819065377906,215
2340000,11620.000000360838,-438595.2338814542,309.3105804576353,215
2350000,11650.00000036695,-437689.7025617396,310.6324764238161,215
2360000,11680.000000373062,-437795.56699359557,312.9535623746768,215
2370000,11710.000000379174,-437986.07124162116,310.11400280690077,215
2380000,11740.000000385286,-439211.43000531034,311.5555863863679,215
2390000,11770.000000391397,-438425.6365433298,309.79200140130354,215
2400000,11800.00000039751,-438319.3360638777,312.2657131201844,215
2410000,11830.000000403621,-438596.0102341564,312.88341663104126,215
2420000,11860.000000409733,-438561.73720751726,310.04838737072345,215
2430000,11890.000000415845,-438012.14623744437,312.1933702392343,215
2440000,11920.000000421956,-439391.19465093897,308.68562112360974,215
2450000,11950.000000428068,-438180.7707451277,310.017633439394,215
2460000,11980.00000043418,-438549.233507558,311.2273535468881,215
2470000,12010.000000440292,-439367.6081373694,311.08888793756506,215
2480000,12040.000000446404,-437714.0252822025,308.85234199221696,215
2490000,12070.000000452515,-438545.321177087,308.5001914820837,215
2500000,12100.000000458627,-439326.2109956702,310.60810755064495,215
2510000,12130.000000464739,-439913.3216673692,310.75672958932984,215
2520000,12160.00000047085,-438244.2827116945,310.26744090893004,215
2530000,12190.000000476963,-437643.00745072775,310.6733712979006,215
2540000,12220.000000483074,-439051.5384648971,310.25795928093453,215
2550000,12250.000000489186,-439345.88221244677,310.80237728755145,215
2560000,12280.000000495298,-439394.4241995169,309.667958142913,215
2570000,12310.00000050141,-438431.1472323509,311.5125265847054,215
2580000,12340.000000507522,-438709.9144579966,311.405699312525,215
2590000,12370.000000513633,-439794.79881849745,308.0309833322748,215
2600000,12400.000000519745,-438496.56747884094,310.5769333948178,215
2610000,12430.000000525857,-438237.475103165,310.7629421875368,215
2620000,12460.000000531969,-439203.9136085992,312.1887117002701,215
2630000,12490.00000053808,-440302.4084610618,308.70201769816146,215
2640000,12520.000000544193,-438746.5940976946,310.538695111085,215
2650000,12550.000000550304,-440426.4470284614,309.5186217926316,215
2660000,12580.000000556416,-438155.4542374695,311.5801338228874,215
2670000,12610.000000562528,-438814.98728123424,312.94159611790167,215
2680000,12640.00000056864,-439521.5455483978,310.3787494003223,215
2690000,12670.000000574752,-438880.94541988196,310.71343160168306,215
2700000,12700.000000580863,-438259.724051069,309.1497712489857,215
2710000,12730.000000586975,-437564.96488917945,308.65880508043125,215
2720000,12760.000000593087,-439466.010099591,310.82517275639833,215
2730000,12790.000000599199,-438369.06640599715,309.9919445249335,215
2740000,12820.00000060531,-437884.1835220391,311.147623592976,215
2750000,12850.000000611422,-438803.11234814,310.5348884374338,215
2760000,12880.000000617534,-439762.9137359243,309.2851661136196,215
2770000,12910.000000623646,-439145.07516052015,313.6632002171238,215
2780000,12940.000000629758,-438935.2207560295,308.2860513898269,215
2790000,12970.00000063587,-437818.2322186178,310.94522433420815,215
2800000,13000.000000641981,-438333.158983842,312.6524812908381,215
2810000,13030.000000648093,-438669.1508634854,314.2071500439063,215
2820000,13060.000000654205,-437984.33896300313,310.2587333643471,215
2830000,13090.000000660317,-438205.1284036867,310.4969530202093,215
2840000,13120.000000666429,-438189.2708241753,310.36762442814677,215
2850000,13150.00000067254,-438898.33102272404,311.429202106547,215
2860000,13180.000000678652,-437622.8415535316,308.87615316332284,215
2870000,13210.000000684764,-439927.98658039724,310.4086720160987,215
2880000,13240.000000690876,-438749.39879404614,311.877205334978,215
2890000,13270.000000696988,-439110.3514414553,309.57336885981965,215
2900000,13300.0000007031,-439008.70653474703,310.26850733308265,215
2910000,13330.000000709211,-437936.8703097624,310.48990859374135,215
2920000,13360.000000715323,-437754.80372796813,313.37037931944553,215
2930000,13390.000000721435,-438624.4508072885,306.74636293665213,215
2940000,13420.000000727547,-439050.1761236966,308.74774074565124,215
2950000,13450.000000733658,-438932.5345862678,310.9441004951738,215
2960000,13480.00000073977,-439545.58200091566,308.195735706626,215
2970000,13510.000000745882,-438204.79109541257,309.2814985451985,215
2980000,13540.000000751994,-438385.6449771053,309.3828519020159,215
2990000,13570.000000758106,-439010.73216796713,310.39564846500434,215
3000000,13600.000000764217,-438390.7968344311,310.5699773151364,215
3010000,13630.00000077033,-439753.85603812546,310.3928318554627,215
3020000,13660.000000776441,-437833.26118907635,313.5585065216346,214
3030000,13690.000000782553,-437060.74565249286,312.3008834658585,214
3040000,13720.000000788665,-437579.15276288986,309.92132472825386,214
3050000,13750.000000794776,-438107.0104570801,311.7139015230267,214
3060000,13780.000000800888,-437236.85790785425,309.22964360457013,214
3070000,13810.000000807,-437226.19446865306,310.4211619758515,215
3080000,13840.000000813112,-438507.0001080388,311.3295679124608,215
3090000,13870.000000819224,-437342.6235152201,310.48927543686113,215
3100000,13900.000000825336,-438095.70427767676,310.72011981530784,215
3110000,13930.000000831447,-437836.1449369339,311.5132753416544,215
3120000,13960.00000083756,-436819.19649488735,310.9656918970168,215
3130000,13990.000000843671,-439433.06759281224,311.13686900358715,215
3140000,14020.000000849783,-438657.47621088196,311.5397966008432,215
3150000,14050.000000855895,-437943.5439209081,313.6926186105971,215
3160000,14080.000000862006,-437504.48621042864,310.39904337548296,215
3170000,14110.000000868118,-438429.0953966796,310.6113683707725,215
3180000,14140.00000087423,-438101.0949819826,311.52935338925516,215
3190000,14170.000000880342,-439385.09169889544,307.98107824205283,215
3200000,14200.000000886454,-438523.6566863591,311.13471402827815,215
3210000,14230.000000892565,-438538.7549889409,309.8753615760275,215
3220000,14260.000000898677,-440251.4790027321,312.8593626428784,215
3230000,14290.000000904789,-438847.84097732394,313.30989628235596,215
3240000,14320.0000009109,-437628.5159553366,313.3303265021515,215
3250000,14350.000000917013,-437992.97543428163,311.69887660040183,215
3260000,14380.000000923124,-437627.4891824508,307.6478957701453,215
3270000,14410.000000929236,-438348.88265570113,307.5399819548815,215
3280000,14440.000000935348,-437356.5995605688,312.9702289585222,215
3290000,14470.00000094146,-438385.56187407044,310.77561172689826,215
3300000,14500.000000947572,-437583.4669470219,308.34640034109646,215
3310000,14530.000000953683,-439085.8852026032,310.212713482022,215
3320000,14560.000000959795,-438659.5857719283,311.1008535832084,215
3330000,14590.000000965907,-439144.87532722903,310.4201088481167,215
3340000,14620.000000972019,-440309.23387498036,313.19226645407423,215
3350000,14650.00000097813,-438288.8760202541,311.9373567375592,215
3360000,14680.000000984242,-438689.6906088453,311.50168731365,215
3370000,14710.000000990354,-439403.6225363808,310.86697689296227,215
3380000,14740.000000996466,-437451.01698403247,308.9855134535404,215
3390000,14770.000001002578,-438364.8169397027,313.0554299958525,215
3400000,14800.00000100869,-439275.7101859469,310.02101201627517,215
3410000,14830.000001014801,-438454.9160266607,308.8604874085377,215
3420000,14860.000001020913,-439259.76748882094,309.07969888997906,215
3430000,14890.000001027025,-439386.4163047031,312.783103568102,215
3440000,14920.000001033137,-438845.1370066742,310.06758600453526,215
3450000,14950.000001039249,-438718.8119240771,310.77186544898177,215
3460000,14980.00000104536,-438456.4367998908,313.08875428362745,215
3470000,15010.000001051472,-439056.9036377561,308.74057395089727,215
3480000,15040.000001057584,-437684.299838596,310.23932526570536,215
3490000,15070.000001063696,-438763.057715212,311.2031215549078,215
3500000,15100.000001069808,-438039.3452497297,309.08420282406274,215
3510000,15130.00000107592,-438465.53840749897,311.31992551251284,215
3520000,15160.000001082031,-438023.55854853685,312.76497207043616,215
3530000,15190.000001088143,-436879.1401214078,311.889192493963,215
3540000,15220.000001094255,-438973.51722499053,310.9915892995047,215
3550000,15250.000001100367,-438347.81530368514,309.5749617934985,215
3560000,15280.000001106479,-438831.3995191916,309.34690913403216,215
3570000,15310.00000111259,-439630.84839971503,312.3329537498065,215
3580000,15340.000001118702,-437898.28059648606,311.71068846700456,215
3590000,15370.000001124814,-439343.4884068861,309.63821304319265,215
3600000,15400.000001130926,-439003.3566219059,312.2860667700795,215
3610000,15430.000001137038,-438953.66326940036,311.49455347834146,215
3620000,15460.00000114315,-438852.0186201853,311.2023417598838,215
3630000,15490.000001149261,-439125.9461041442,310.4063890187861,215
3640000,15520.000001155373,-438394.0391405339,311.22714396267264,215
3650000,15550.000001161485,-440235.4491686409,310.49880866356744,215
3660000,15580.000001167597,-438849.4472906331,311.82439173238373,215
3670000,15610.000001173708,-438787.66859317943,310.02373680139226,215
3680000,15640.00000117982,-437450.1871519324,311.0063095691055,215
3690000,15670.000001185932,-439443.4456098068,311.1827152471502,215
3700000,15700.000001192044,-438489.45715956157,313.5849853949529,215
3710000,15730.000001198156,-439040.68343925173,309.47054354669734,215
3720000,15760.000001204267,-438728.8701067297,311.45388538888665,215
3730000,15790.00000121038,-437267.16180017684,309.24063188102645,215
3740000,15820.000001216491,-438214.5882692109,311.6979129540028,215
3750000,15850.000001222603,-437450.4693937653,310.2261523008725,215
3760000,15880.000001228715,-439405.540462557,308.9873201812008,215
3770000,15910.000001234826,-439366.57971697557,308.56032236783875,215
3780000,15940.000001240938,-438319.47108889534,311.7636966501231,215
3790000,15970.00000124705,-438979.93452381995,311.1522828236023,215
3800000,16000.000001253162,-439395.857581828,309.9473901885738,215
3810000,16030.000001259274,-438722.5085134581,311.01776420516154,215
3820000,16060.000001265385,-438458.7138309453,308.5574181308026,215
3830000,16090.000001271497,-437776.4066418321,310.2223758664729,215
3840000,16120.000001277609,-438964.4520124742,311.3825976923716,215
3850000,16150.00000128372,-439201.42799699376,308.6543646021885,215
3860000,16180.000001289833,-439029.04061689624,309.85992894850733,215
3870000,16210.000001295944,-439279.44543262036,313.22481514438505,215
3880000,16240.000001302056,-439399.64374634204,310.18587970146723,215
3890000,16270.000001308168,-440173.8115244154,308.77120365974935,215
3900000,16300.00000131428,-440250.0993856394,309.64823236806853,215
3910000,16330.000001320392,-438919.35604934953,307.61814259846636,215
3920000,16360.000001326503,-439275.99314802,309.78862299292916,215
3930000,16390.000001332613,-439064.1681932404,307.0263437618188,215
3940000,16420.000001338725,-439084.5546920949,312.9027716325746,215
3950000,16450.000001344837,-438007.66904043546,310.1290308344525,215
3960000,16480.00000135095,-440067.6947163099,309.6623644664797,215
3970000,16510.00000135706,-438847.7018115504,308.8710918304679,215
3980000,16540.000001363172,-438433.40666526905,311.5804826014823,215
3990000,16570.000001369284,-438254.6429481625,310.160419658407,215
4000000,16600.000001375396,-438554.26776243816,311.8769913097252,215
4010000,16630.000001381508,-438631.01632049517,309.75156443059666,215
4020000,16660.00000138762,-437845.5536561664,310.1345707272708,215
4030000,16690.00000139373,-439355.81355830655,310.44226977550323,215
4040000,16720.000001399843,-438611.72452993155,310.59566044642406,215
4050000,16750.000001405955,-438489.06096064136,309.37780046007094,215
4060000,16780.000001412067,-439616.7647402,310.54598817180033,215
4070000,16810.00000141818,-436996.39069389063,307.7321883550702,215
4080000,16840.00000142429,-438931.0138482447,309.3732043999228,215
4090000,16870.000001430402,-438537.2508415128,312.01881763889,215
4100000,16900.000001436514,-439647.6040786542,310.6182596182992,215
4110000,16930.000001442626,-438010.84336729837,310.67642490383525,215
4120000,16960.000001448738,-437927.00881772675,309.2713736889376,215
4130000,16990.00000145485,-437994.6440464088,310.98511402092026,215
4140000,17020.00000146096,-438047.6916212598,309.95209879122524,215
4150000,17050.000001467073,-438438.30593093066,307.8169510860179,215
4160000,17080.000001473185,-438740.7527409275,311.1175596246701,215
4170000,17110.000001479297,-440157.60602622153,310.66954395866026,215
4180000,17140.00000148541,-438756.6257421898,310.98500641844663,215
4190000,17170.00000149152,-438778.2882257551,310.3135158566669,215
4200000,17200.000001497632,-439072.03135476424,310.8249995553682,215
4210000,17230.000001503744,-439248.491323462,310.8412058533518,215
4220000,17260.000001509856,-439787.1058733256,308.75284999433933,215
4230000,17290.000001515968,-438853.69669646723,310.1871592855941,215
4240000,17320.00000152208,-439486.52572503826,310.6285786251968,215
4250000,17350.00000152819,-439499.51369412453,310.7059404531212,215
4260000,17380.000001534303,-438678.9732578923,308.94277047026236,215
4270000,17410.000001540415,-438858.6173905821,307.7167661220366,215
4280000,17440.000001546527,-439252.36884018546,309.6675626613102,215
4290000,17470.00000155264,-439275.18602567934,309.8861087509823,215
4300000,17500.00000155875,-438077.32676023175,310.84005552047074,215
4310000,17530.000001564862,-438543.6414030751,310.92191834952854,215
4320000,17560.000001570974,-438492.4186942051,311.64570526582725,215
4330000,17590.000001577086,-437846.348911213,312.0584868291762,215
4340000,17620.000001583197,-438570.3434308395,310.225824643078,215
4350000,17650.00000158931,-438333.9913209786,309.71935910477475,215
4360000,17680.00000159542,-438094.5344362706,310.1045950950284,215
4370000,17710.000001601533,-437528.0029379972,313.51192138446146,215
4380000,17740.000001607645,-438581.82581147435,309.96447753756956,215
4390000,17770.000001613756,-440208.0351765123,310.89906774187864,215
4400000,17800.00000161987,-439154.03956897394,308.64034919151925,215
4410000,17830.00000162598,-439810.7779267756,309.8254485365766,215
4420000,17860.000001632092,-439430.42413677555,310.5695472632875,215
4430000,17890.000001638204,-438766.3670531546,310.07466674276657,215
4440000,17920.000001644315,-438837.1965256047,307.8807713428991,215
4450000,17950.000001650427,-438013.4103383522,309.9964848393009,215
4460000,17980.00000165654,-437705.49829853396,310.4727726588843,215
4470000,18010.00000166265,-438745.56725984206,311.2071701656529,215
4480000,18040.000001668763,-438789.5332906535,311.3441477305672,215
4490000,18070.000001674875,-439787.79572232533,309.86208731139595,215
4500000,18100.000001680986,-438340.8354825259,311.1114576989606,215
4510000,18130.000001687098,-438854.6710574655,312.1257046913964,215
4520000,18160.00000169321,-438657.16122868494,308.4888242748971,215
