#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
740000,6819.999999798892,-437646.48504043184,311.68867418955756,216
750000,6849.9999997959085,-438003.3909222598,311.0806123775268,216
760000,6879.999999792925,-438238.15659113973,308.7455390042816,216
770000,6909.999999789942,-440125.5634692984,311.8080228146271,216
780000,6939.999999786959,-437090.67207786324,311.1135714174763,216
790000,6969.999999783976,-440125.3871314544,312.5223286248263,216
800000,6999.999999780993,-437826.2357108514,313.3107587221102,216
810000,7029.99999977801,-438067.27392774075,309.8748761590072,216
820000,7059.9999997750265,-438917.40345437545,312.2657600873326,216
830000,7089.999999772043,-438564.1129070278,309.40687151803746,216
840000,7119.99999976906,-439176.4794493476,314.42315916263084,216
850000,7149.999999766077,-438647.34411710035,307.0538143745059,216
860000,7179.999999763094,-439868.20282890066,311.1196791068216,216
870000,7209.999999760111,-437404.5834614008,313.006259779474,216
880000,7239.999999757128,-439148.77471625945,308.45239755114693,216
890000,7269.9999997541445,-440080.3601131963,310.696403155705,216
900000,7299.999999751161,-439142.17583364574,310.4380777870657,216
910000,7329.999999748178,-439509.73091728357,309.7877395292126,216
920000,7359.999999745195,-439169.4137324996,313.8032960177042,216
930000,7389.999999742212,-438406.6425993587,308.4679805492212,216
940000,7419.999999739229,-437972.94404814905,311.0980051528965,216
950000,7449.999999736246,-439011.18189822976,309.07112805971775,216
960000,7479.9999997332625,-439338.7492705495,309.7530445698402,216
970000,7509.999999730279,-439570.21704084845,311.0694115825678,216
980000,7539.999999727296,-438269.0136482152,312.58656416886987,216
990000,7569.999999724313,-437693.61899580806,309.06659489683443,216
1000000,7599.99999972133,-439193.8495659302,311.440137691248,216
1010000,7629.999999718347,-438199.75660921517,312.518302262516,216
1020000,7659.999999715364,-438449.3736555618,308.08095831531017,216
1030000,7689.9999997123805,-437841.6009647236,306.4699833704285,216
1040000,7719.999999709397,-438570.1872830165,309.78803902262723,216
1050000,7749.999999706414,-439084.5542189998,311.7234142938729,216
1060000,7779.999999703431,-438105.7585789978,312.0404683611116,216
1070000,7809.999999700448,-439121.7347578758,311.39323761612013,216
1080000,7839.999999697465,-439366.0559130418,311.8197162712175,216
1090000,7869.999999694482,-438610.7479218831,310.12492301663514,216
1100000,7899.9999996914985,-436677.603355092,311.2149785821182,216
1110000,7929.999999688515,-438382.53663890087,311.3922201719262,216
1120000,7959.999999685532,-438952.3019271379,310.98988139689743,216
1130000,7989.999999682549,-438114.018881897,310.1853668957531,216
1140000,8019.999999679566,-438494.02552041924,310.86916986968527,216
1150000,8049.999999676583,-438953.8300336201,312.44175614269494,216
1160000,8079.9999996736,-437672.9219092473,311.8376872473481,216
1170000,8109.9999996706165,-438333.5568029103,309.00419419274795,216
1180000,8139.999999667633,-437611.7451981262,310.6730656933431,216
1190000,8169.99999966465,-438265.78087719926,312.37217026746526,216
1200000,8199.999999664093,-439003.4956909276,307.3667378316795,216
1210000,8229.999999670204,-438136.84418046894,309.3447506608341,216
1220000,8259.999999676316,-439287.43230565754,308.94934522404543,216
1230000,8289.999999682428,-437900.30972863105,309.8641945275623,216
1240000,8319.99999968854,-438961.5517857936,308.83096360156577,216
1250000,8349.999999694652,-439006.1013927774,310.4271924551468,216
1260000,8379.999999700764,-438430.60420740745,310.85645360529685,216
1270000,8409.999999706875,-438329.1610612103,308.9558608332576,216
1280000,8439.999999712987,-437959.6958269612,313.3556962243077,216
1290000,8469.999999719099,-438790.6959182783,312.2509719930856,216
1300000,8499.99999972521,-439201.1458745629,311.2974827850267,216
1310000,8529.999999731323,-438011.6628696115,309.519109015309,216
1320000,8559.999999737434,-438443.0796963328,310.48416680929154,216
1330000,8589.999999743546,-438594.28820999176,308.3991870405589,216
1340000,8619.999999749658,-438973.136307654,308.8684524172905,216
1350000,8649.99999975577,-438813.3386485074,311.505692038791,216
1360000,8679.999999761882,-438295.94735441497,310.4351522884399,216
1370000,8709.999999767993,-438517.1595749352,309.84401578417135,216
1380000,8739.999999774105,-438274.80407914263,312.46195951734154,216
1390000,8769.999999780217,-437143.495511333,310.8880460216402,216
1400000,8799.999999786329,-437697.17846682994,306.5402078980768,216
1410000,8829.99999979244,-438542.7939049441,309.2267632048245,216
1420000,8859.999999798552,-437906.75352164055,309.24486030558285,216
1430000,8889.999999804664,-438277.48934492865,310.9254998501155,216
1440000,8919.999999810776,-437665.497569568,310.9281085849076,216
1450000,8949.999999816888,-438108.81245846464,308.57395791991917,216
1460000,8979.999999823,-438353.81738129887,306.8553334956227,216
1470000,9009.999999829111,-440151.8095273832,307.4618010275946,216
1480000,9039.999999835223,-438381.16566387494,312.4789108039535,216
1490000,9069.999999841335,-439155.33802932105,312.6880297795298,216
1500000,9099.999999847447,-439740.7426850004,309.5014502886368,216
1510000,9129.999999853559,-438138.80555915204,307.8540794568349,216
1520000,9159.99999985967,-438960.94170137355,308.8702338217121,216
1530000,9189.999999865782,-438493.14654332586,308.7325791292127,216
1540000,9219.999999871894,-439473.875452969,310.600900835203,216
1550000,9249.999999878006,-438985.4918596002,311.811133476606,216
1560000,9279.999999884118,-439370.07637913665,308.303352605675,216
1570000,9309.99999989023,-439667.5076831621,312.7032457521096,216
1580000,9339.999999896341,-439012.301379659,308.2781854948256,216
1590000,9369.999999902453,-439479.9766166338,308.7177741799611,216
1600000,9399.999999908565,-438962.3549961413,311.3518218315821,216
1610000,9429.999999914677,-438524.0341047987,312.0228131472921,216
1620000,9459.999999920788,-439710.48994250875,310.37107916159897,216
1630000,9489.9999999269,-438671.2422879189,308.70029688639096,216
1640000,9519.999999933012,-439251.18395366217,310.6965157882037,216
1650000,9549.999999939124,-439678.5462840523,309.2170969937492,216
1660000,9579.999999945236,-438112.02094749804,312.168400367355,216
1670000,9609.999999951347,-438704.18076807796,310.8370389618142,216
1680000,9639.99999995746,-438013.92768449103,307.4100675023335,216
1690000,9669.999999963571,-437687.1664316801,308.70946347226135,216
1700000,9699.999999969683,-438332.88559834776,310.768750079625,216
1710000,9729.999999975795,-437238.67668680893,309.46573363301326,216
1720000,9759.999999981907,-438598.13304728153,310.3508381320786,216
1730000,9789.999999988018,-438447.265808681,311.0714376028996,216
1740000,9819.99999999413,-439006.9034162164,307.7701959032896,216
1750000,9850.000000000242,-438757.6502951677,311.5955003556831,216
1760000,9880.000000006354,-437593.4986739266,311.24371101953324,216
1770000,9910.000000012466,-438138.2657161951,310.5158686130211,216
1780000,9940.000000018577,-438522.83763393015,310.79876394091986,216
1790000,9970.00000002469,-438935.490568151,311.92030914263205,216
1800000,10000.000000030801,-439077.38945295056,306.48629826887077,216
1810000,10030.000000036913,-438406.54408548214,310.9127376947939,216
1820000,10060.000000043025,-438860.84167076135,309.7451877570252,216
1830000,10090.000000049136,-438367.4804037947,311.0282178544471,216
1840000,10120.000000055248,-439052.7454690649,309.5313290655871,216
1850000,10150.00000006136,-438207.40502328216,310.7399886898792,216
1860000,10180.000000067472,-438136.6297438119,308.6471448088839,216
1870000,10210.000000073584,-437784.3448834908,309.6214460744841,216
1880000,10240.000000079695,-439370.2113005747,311.2899188278466,216
1890000,10270.000000085807,-439012.32929817564,308.7611083055917,216
1900000,10300.000000091919,-438492.21385182533,311.24506309752627,216
1910000,10330.00000009803,-437849.5716121183,309.4384249311103,216
1920000,10360.000000104143,-437751.3390678603,309.31476649199374,216
1930000,10390.000000110254,-438647.4833253294,311.19851127675173,216
1940000,10420.000000116366,-438837.3180556691,309.5917275947097,216
1950000,10450.000000122478,-439130.5444616282,309.0664275844138,216
1960000,10480.00000012859,-437582.90144232684,311.03991653559723,216
1970000,10510.000000134702,-438690.99930464453,306.77103860172485,216
1980000,10540.000000140813,-438215.91630539997,310.72334408662624,216
1990000,10570.000000146925,-438262.235883333,309.61629420374237,216
2000000,10600.000000153037,-438666.96972314245,307.84805305070944,216
2010000,10630.000000159149,-438339.3245791695,306.25091737023047,216
2020000,10660.00000016526,-439483.7770036508,310.51746904091976,216
2030000,10690.000000171372,-439655.08640174894,309.0123124395781,216
2040000,10720.000000177484,-437730.13419396034,310.76363067770563,216
2050000,10750.000000183596,-437828.3172723311,311.2798142868318,216
2060000,10780.000000189708,-437441.94935043086,308.4086294857145,216
2070000,10810.00000019582,-439015.4023058794,312.2992871683639,216
2080000,10840.000000201931,-437560.30514962156,310.81940222430245,216
2090000,10870.000000208043,-439182.6809670038,311.819787433469,216
2100000,10900.000000214155,-437985.7947881236,311.9187272491725,216
2110000,10930.000000220267,-437810.7551574665,309.41510614164633,216
2120000,10960.000000226379,-439484.4154925856,309.6671101156814,216
2130000,10990.00000023249,-438857.71590512944,311.57675110040003,216
2140000,11020.000000238602,-437280.9009301434,308.01910025429123,216
2150000,11050.000000244714,-438777.96582772303,307.83301901663106,216
2160000,11080.000000250826,-439190.52501406404,309.0974153473281,216
2170000,11110.000000256938,-438726.7581366771,307.42051808947207,216
2180000,11140.00000026305,-439564.3305687576,309.8047189400287,216
2190000,11170.000000269161,-439641.58996300143,310.4916023366976,216
2200000,11200.000000275273,-438998.3575777742,310.53828734025024,216
2210000,11230.000000281385,-438297.0679240306,309.33459788281687,216
2220000,11260.000000287497,-439823.6100625484,310.86680753742843,216
2230000,11290.000000293609,-439389.788769837,308.34813418335045,216
2240000,11320.00000029972,-439322.3078434181,311.0208729600151,216
2250000,11350.000000305832,-438160.25562667917,309.42097530387747,216
2260000,11380.000000311944,-439183.8719483507,309.6960764770911,216
2270000,11410.000000318056,-439416.0243768757,309.70955400700007,216
2280000,11440.000000324168,-439971.8608116503,308.0335273018636,216
2290000,11470.00000033028,-439251.5738670747,310.4662138532021,216
2300000,11500.000000336391,-438117.0822168514,309.70615934076454,216
2310000,11530.000000342503,-438665.0510164967,310.3918429165891,216
2320000,11560.000000348615,-438914.98638139875,311.92715683672554,216
2330000,11590.000000354727,-439704.10531136114,310.23159223734433,216
2340000,11620.000000360838,-439273.2627707687,310.35923148803624,216
2350000,11650.00000036695,-440110.05090172007,307.56449192101525,216
2360000,11680.000000373062,-438259.25302301184,313.87641852844956,216
2370000,11710.000000379174,-438900.8091811186,312.7769933900368,216
2380000,11740.000000385286,-438805.51695014443,312.6422915443911,216
2390000,11770.000000391397,-438809.85019582487,309.6843669067221,216
2400000,11800.00000039751,-438815.7428336721,308.58848677571575,216
2410000,11830.000000403621,-438362.9877637166,311.0155552060194,216
2420000,11860.000000409733,-438018.9484399769,308.96355130561074,216
2430000,11890.000000415845,-439106.65553897177,313.0040314296515,216
2440000,11920.000000421956,-438445.63034497807,312.1915048952305,216
2450000,11950.000000428068,-437836.67884637765,311.7271403230036,216
2460000,11980.00000043418,-438749.9625458934,312.06468458857864,216
2470000,12010.000000440292,-438389.86852946854,310.41133656165505,216
2480000,12040.000000446404,-439142.9363803866,309.44363752488545,216
2490000,12070.000000452515,-438710.90666438174,314.15675475734474,216
2500000,12100.000000458627,-439084.7270721642,311.7202976309361,216
2510000,12130.000000464739,-437990.65699728206,308.5362539451255,216
2520000,12160.00000047085,-439131.327110199,311.0304324033168,216
2530000,12190.000000476963,-437526.10135826794,310.839132628746,216
2540000,12220.000000483074,-438783.9878487126,310.43696891012934,216
2550000,12250.000000489186,-440020.338767888,312.57809117057434,216
2560000,12280.000000495298,-438295.8951061389,309.8492368153394,216
2570000,12310.00000050141,-438173.1807387376,309.0536372973836,216
2580000,12340.000000507522,-438776.0647986289,309.47734557714443,216
2590000,12370.000000513633,-437736.07136288146,309.8027571435695,216
2600000,12400.000000519745,-438647.7460978904,310.93769804237627,216
2610000,12430.000000525857,-439086.61923294957,312.4506690320583,216
2620000,12460.000000531969,-439426.45492657926,308.6250791837864,216
2630000,12490.00000053808,-438953.71663341695,312.9507738018182,216
2640000,12520.000000544193,-438013.32522205217,308.86052073676746,216
2650000,12550.000000550304,-439641.51452338183,308.8553860148136,216
2660000,12580.000000556416,-438811.7691208108,312.6039358283805,216
2670000,12610.000000562528,-438899.8295552884,307.81236401976304,216
2680000,12640.00000056864,-439746.2163713225,311.48667435223035,216
2690000,12670.000000574752,-438779.33871278027,310.7241376832693,216
2700000,12700.000000580863,-436862.08347830805,309.58935955904684,216
2710000,12730.000000586975,-438950.95890280535,310.6165565423891,216
2720000,12760.000000593087,-439246.4817836606,309.7056700956733,216
2730000,12790.000000599199,-440499.17412084085,310.4342852544616,216
2740000,12820.00000060531,-437568.1183160329,312.92623046252726,216
2750000,12850.000000611422,-437113.0519085026,309.33819350082393,216
2760000,12880.000000617534,-437486.2051161693,310.68276727304675,216
2770000,12910.000000623646,-438972.3309469316,311.647042897293,216
2780000,12940.000000629758,-438868.0020599745,309.46979074515957,216
2790000,12970.00000063587,-440070.27204366634,310.42569239962796,216
2800000,13000.000000641981,-438836.50140866777,308.4564922054509,216
2810000,13030.000000648093,-439228.7306784387,311.50826550400024,216
2820000,13060.000000654205,-439245.0202917133,309.13731604385595,216
2830000,13090.000000660317,-438312.4006174926,309.94620771076785,216
2840000,13120.000000666429,-439398.12603727495,312.2978659852776,216
2850000,13150.00000067254,-439201.34736799845,310.4597882559359,216
2860000,13180.000000678652,-439278.71364677465,308.53394489549754,216
2870000,13210.000000684764,-438563.03956082906,310.87823178569374,216
2880000,13240.000000690876,-439067.09533141693,309.724496962803,216
2890000,13270.000000696988,-438191.07965729013,309.67721643592705,216
2900000,13300.0000007031,-439526.2155682456,309.07586979527434,216
2910000,13330.000000709211,-439685.1534823703,311.5259957684774,216
2920000,13360.000000715323,-439201.84782150877,312.2033747946884,216
2930000,13390.000000721435,-438468.34941279027,309.11957751720695,216
2940000,13420.000000727547,-439432.9426630102,309.4752837604594,216
2950000,13450.000000733658,-439460.2763524996,308.0028195821486,216
2960000,13480.00000073977,-437651.26124418573,312.8737170344688,216
2970000,13510.000000745882,-439092.0645335193,310.66567843111005,216
2980000,13540.000000751994,-439355.7546360262,311.07596524471415,216
2990000,13570.000000758106,-440851.3335227724,309.94750632739687,216
3000000,13600.000000764217,-438595.0772830127,308.96803155949164,216
3010000,13630.00000077033,-439838.9068454341,310.07351928206276,216
3020000,13660.000000776441,-438830.4151363084,309.55821306567935,216
3030000,13690.000000782553,-438606.8502822893,309.48375881097627,216
3040000,13720.000000788665,-439001.925428567,311.22607355584995,216
3050000,13750.000000794776,-439386.10192552535,308.4716928105299,216
3060000,13780.000000800888,-439156.1147863141,308.4813808480111,216
3070000,13810.000000807,-439466.25290171243,308.9705842077239,216
3080000,13840.000000813112,-440859.70742061967,310.14950885852977,216
3090000,13870.000000819224,-438681.8943626303,310.5744798841029,216
3100000,13900.000000825336,-439221.51213830593,310.84319042388745,216
3110000,13930.000000831447,-439084.15552161355,314.2962295059267,216
3120000,13960.00000083756,-439466.8088898489,311.0079177324499,216
3130000,13990.000000843671,-440388.77804236696,308.80420161646543,216
3140000,14020.000000849783,-438542.030951536,312.1611823645416,216
3150000,14050.000000855895,-437885.7051305005,311.38932635137866,216
3160000,14080.000000862006,-437702.28008801397,309.17632824271334,216
3170000,14110.000000868118,-438826.3204305009,311.5434211258842,216
3180000,14140.00000087423,-439855.3745318551,310.05309866986204,216
3190000,14170.000000880342,-438751.55713757616,310.08426341600125,216
3200000,14200.000000886454,-438583.83003266295,309.9128723027809,216
3210000,14230.000000892565,-439992.71753903595,312.7505600806664,216
3220000,14260.000000898677,-439283.19048929075,308.61253839231114,216
3230000,14290.000000904789,-438825.8679483284,309.92837307509353,216
3240000,14320.0000009109,-439207.8246199365,311.4898058935459,216
3250000,14350.000000917013,-439363.0132168578,307.2814297421845,216
3260000,14380.000000923124,-439335.6698468549,311.01617766364734,216
3270000,14410.000000929236,-439257.2485515212,310.5964704329616,216
3280000,14440.000000935348,-439196.7037094347,308.85385541288326,216
3290000,14470.00000094146,-439298.43455449305,311.5084557239188,216
3300000,14500.000000947572,-439180.6761704723,311.56640348034074,216
3310000,14530.000000953683,-439344.8645276369,310.3877558900747,216
3320000,14560.000000959795,-439130.19278643397,310.88850842415775,216
3330000,14590.000000965907,-438701.78978226986,312.06832769163094,216
3340000,14620.000000972019,-438513.0767215518,311.9526185729337,216
3350000,14650.00000097813,-439265.72103891755,309.1340136882446,216
3360000,14680.000000984242,-438764.67088462925,308.0035228648177,216
3370000,14710.000000990354,-438395.4609316569,311.76846886705135,216
3380000,14740.000000996466,-439214.29176122486,308.1818788973668,216
3390000,14770.000001002578,-439237.5644931069,309.8496853252606,216
3400000,14800.00000100869,-439874.33222360956,313.0069278990731,216
3410000,14830.000001014801,-440556.58069644263,308.26687461423563,216
3420000,14860.000001020913,-439048.6164237638,309.41655131627937,216
3430000,14890.000001027025,-438985.1023731637,311.9952366757215,216
3440000,14920.000001033137,-440242.01302446565,308.9728241663449,216
3450000,14950.000001039249,-439817.0492004163,313.0377214313142,216
3460000,14980.00000104536,-439811.1196689117,309.86839863961615,216
3470000,15010.000001051472,-438489.3204725282,309.9839883249335,216
3480000,15040.000001057584,-440784.0042444933,311.24765404457344,216
3490000,15070.000001063696,-439573.76724848966,310.8490226415444,216
3500000,15100.000001069808,-437988.3999840743,312.1780199094478,216
3510000,15130.00000107592,-439539.0101466209,311.9485116276281,216
3520000,15160.000001082031,-439825.2734160286,308.34707492308775,216
3530000,15190.000001088143,-438365.2956923547,309.22805145556646,216
3540000,15220.000001094255,-439737.99450826715,313.23933751197023,216
3550000,15250.000001100367,-439384.94727372425,311.1613400929555,216
3560000,15280.000001106479,-439509.46788490773,309.9203416931477,216
3570000,15310.00000111259,-440009.9195226019,308.65300223431836,216
3580000,15340.000001118702,-439668.9549041458,312.12526004758985,216
3590000,15370.000001124814,-438621.9358661813,309.0641145971052,216
3600000,15400.000001130926,-438637.49149540253,310.6522014909665,216
3610000,15430.000001137038,-440558.06101374887,309.1649353630085,216
3620000,15460.00000114315,-438756.43615588127,309.4912222458757,216
3630000,15490.000001149261,-438886.9015911021,309.89679501172446,216
3640000,15520.000001155373,-438985.3836183173,312.8147636304848,216
3650000,15550.000001161485,-439808.06955279666,308.4862978072751,216
3660000,15580.000001167597,-439901.99214888434,311.47090297753556,216
3670000,15610.000001173708,-440477.3400402332,311.11899724537835,216
3680000,15640.00000117982,-439540.4221837204,310.9017757984263,216
3690000,15670.000001185932,-439527.0133422734,309.1147378798202,216
3700000,15700.000001192044,-438952.8679612994,310.14566185504344,216
3710000,15730.000001198156,-439412.4225455001,308.1462088138309,216
3720000,15760.000001204267,-437890.9597537569,310.972959126347,216
3730000,15790.00000121038,-438921.03352508205,308.97964147781624,216
3740000,15820.000001216491,-437637.8936668688,309.63054151932886,216
3750000,15850.000001222603,-438884.67687497684,312.47615659850635,216
3760000,15880.000001228715,-438764.45182430046,311.3978971840033,216
3770000,15910.000001234826,-437606.0026526395,310.3674532111658,216
3780000,15940.000001240938,-440127.0644213769,311.6719914104851,216
3790000,15970.00000124705,-438622.37612380926,309.52053727020393,216
3800000,16000.000001253162,-438880.1914416251,309.8215081471603,216
3810000,16030.000001259274,-439022.95038432186,311.7731143299095,216
3820000,16060.000001265385,-438962.22044022195,310.46161750625316,216
3830000,16090.000001271497,-438126.711709782,311.3333247092736,216
3840000,16120.000001277609,-439217.4670206071,312.7717133224179,216
3850000,16150.00000128372,-438434.6157481626,311.71155741749834,216
3860000,16180.000001289833,-438693.98436255637,310.101856087927,216
3870000,16210.000001295944,-438904.2433035304,309.6409807217057,216
3880000,16240.000001302056,-438483.2563484465,311.1424056134704,216
3890000,16270.000001308168,-438334.99366174056,311.21510908258114,216
3900000,16300.00000131428,-439619.34826432704,310.41213110514,216
3910000,16330.000001320392,-439176.96263657464,311.0001434916642,216
3920000,16360.000001326503,-437662.23798001907,309.83697749924056,216
3930000,16390.000001332613,-439346.59280126006,308.5498665349535,216
3940000,16420.000001338725,-439170.7441864554,310.9900053270613,216
3950000,16450.000001344837,-439721.0097957656,309.7582790316214,216
3960000,16480.00000135095,-439732.28284270153,308.8727130420673,216
3970000,16510.00000135706,-438436.604992128,309.34755038817156,216
3980000,16540.000001363172,-440372.42069935496,312.4693856134103,216
3990000,16570.000001369284,-439207.78280668706,312.3587372204588,216
4000000,16600.000001375396,-439681.8381804698,312.57887267880153,216
4010000,16630.000001381508,-439273.50127862603,306.94547661842114,216
4020000,16660.00000138762,-439141.3095207382,309.19770401380333,216
4030000,16690.00000139373,-438182.62861110107,310.76010208240626,216
4040000,16720.000001399843,-439926.5046717704,311.4023015378716,216
4050000,16750.000001405955,-438767.7036167807,309.00000331913486,216
4060000,16780.000001412067,-439339.4506542261,310.4061105056757,216
4070000,16810.00000141818,-438284.5270440164,312.14175866258034,216
4080000,16840.00000142429,-439470.48522789846,308.88775083399173,216
4090000,16870.000001430402,-439434.1335111158,310.04810338128584,216
4100000,16900.000001436514,-439162.36193198944,309.40461784416135,216
4110000,16930.000001442626,-439351.5909580549,310.0300982128191,216
4120000,16960.000001448738,-438650.68901144364,310.29695640473767,216
4130000,16990.00000145485,-438688.7970348825,314.1157433385435,216
4140000,17020.00000146096,-438815.2446251495,308.5545530404783,216
4150000,17050.000001467073,-440147.7498830119,308.92544744438635,216
4160000,17080.000001473185,-439484.20970920403,312.3793466722432,216
4170000,17110.000001479297,-438743.5494061834,311.04191470058174,216
4180000,17140.00000148541,-437441.84706554166,309.88656362907034,216
4190000,17170.00000149152,-437860.08800353645,310.7188282608711,216
4200000,17200.000001497632,-439040.4344896779,308.75997808827753,216
4210000,17230.000001503744,-438392.0920324777,310.2923500899887,216
4220000,17260.000001509856,-439135.5628403891,310.56565575095544,216
4230000,17290.000001515968,-438238.85724604013,310.96833901718713,216
4240000,17320.00000152208,-437567.3297912502,310.0563728076762,216
4250000,17350.00000152819,-438690.1911011685,312.221940553165,216
4260000,17380.000001534303,-439249.1261583979,310.93543335274177,216
4270000,17410.000001540415,-438429.86990986764,307.6637823824294,216
4280000,17440.000001546527,-438016.9631253944,312.14544849735546,216
4290000,17470.00000155264,-439434.5028035224,310.0721069344037,216
4300000,17500.00000155875,-439021.38162776246,313.4369971818798,216
4310000,17530.000001564862,-439206.5439746652,309.79717389356216,216
4320000,17560.000001570974,-439862.0046470098,307.7430607805478,216
4330000,17590.000001577086,-439165.5188595925,309.6618501639553,216
4340000,17620.000001583197,-439389.70650777034,309.00871450376866,216
4350000,17650.00000158931,-438406.0705644698,313.91045254477825,216
4360000,17680.00000159542,-439869.8865843194,310.23805186535276,216
4370000,17710.000001601533,-439320.043039785,308.11288000340676,216
4380000,17740.000001607645,-439165.2284978947,314.4234545974059,216
4390000,17770.000001613756,-438266.09338497417,310.0796714106106,216
4400000,17800.00000161987,-439399.92865077057,310.87338888396874,216
4410000,17830.00000162598,-439129.0723733797,312.3543299115381,216
4420000,17860.000001632092,-439160.98391914484,309.74771443215377,216
4430000,17890.000001638204,-438662.38376860507,312.75984685958394,216
4440000,17920.000001644315,-439462.8329275206,312.45138310522356,216
4450000,17950.000001650427,-439635.4130836241,309.55925603587065,216
4460000,17980.00000165654,-440332.3065122918,312.3527255874489,216
4470000,18010.00000166265,-438687.0613857787,311.02812164007526,216
4480000,18040.000001668763,-440156.6171074514,309.95900070833005,216
4490000,18070.000001674875,-438729.02912043175,311.25469885317796,216
4500000,18100.000001680986,-440536.6162518237,309.30334146397433,216
4510000,18130.000001687098,-440060.01073017274,311.24228379900023,216
4520000,18160.00000169321,-439804.7096639676,311.8409648059439,216
