#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
450000,5949.999999885403,-439018.93511108425,305.7728797541209,216
460000,5979.99999988242,-439191.9221298648,307.7260459892757,216
470000,6009.9999998794365,-438550.2505951321,310.8233154979687,216
480000,6039.999999876453,-436883.7251507335,313.47053265485675,216
490000,6069.99999987347,-437745.65051456634,309.7328336268338,216
500000,6099.999999870487,-438152.18791772355,310.47514799606563,216
510000,6129.999999867504,-438170.3372539736,312.491136238318,216
520000,6159.999999864521,-438453.85947205895,311.7955519173944,216
530000,6189.999999861538,-437172.2496823205,309.32847542666565,216
540000,6219.9999998585545,-438134.5649306199,312.22271837433766,216
550000,6249.999999855571,-437102.5997861149,309.9009802024155,216
560000,6279.999999852588,-436541.491997252,310.3857823336186,216
570000,6309.999999849605,-437157.5497420172,311.6013949849061,216
580000,6339.999999846622,-437052.7802832769,310.24295962911947,216
590000,6369.999999843639,-438802.8005976919,310.25670457886866,216
600000,6399.999999840656,-437928.72548276046,313.1893841341289,216
610000,6429.9999998376725,-436172.037796526,308.99321440663675,216
620000,6459.999999834689,-437928.6974401276,311.08102612837115,216
630000,6489.999999831706,-439363.19489399064,310.7246775952195,216
640000,6519.999999828723,-437989.21680100146,310.0875769365573,216
650000,6549.99999982574,-437118.00579737313,308.1631959583989,216
660000,6579.999999822757,-438379.967540056,309.7228000605442,216
670000,6609.999999819774,-437889.42647581594,310.12660686734904,216
680000,6639.9999998167905,-438860.05326019484,311.0945668192255,216
690000,6669.999999813807,-437234.44562294614,312.1928723105552,216
700000,6699.999999810824,-436899.889670538,310.72020945843434,216
710000,6729.999999807841,-436824.0664500755,308.1185388088949,216
720000,6759.999999804858,-437333.4508157943,314.24065269914445,216
730000,6789.999999801875,-438166.78375659767,312.3120767198493,216
740000,6819.999999798892,-439093.81994841946,311.5282491880767,216
750000,6849.9999997959085,-438365.7109761932,309.0748818839416,216
760000,6879.999999792925,-437880.5812849272,307.3505656339598,216
770000,6909.999999789942,-436916.79796864325,311.78769098437004,216
780000,6939.999999786959,-437564.54947099974,311.7163225048154,216
790000,6969.999999783976,-438499.10677806125,309.95675051845996,216
800000,6999.999999780993,-437442.3552076053,310.9583162742191,216
810000,7029.99999977801,-437609.88787890575,312.86541049283943,216
820000,7059.9999997750265,-438134.3583235445,312.1071284614095,216
830000,7089.999999772043,-438960.0265519344,309.33893260351357,216
840000,7119.99999976906,-437726.75853673555,311.26687791619366,216
850000,7149.999999766077,-439402.0465254239,309.32825687257554,216
860000,7179.999999763094,-437331.163531946,310.4942988996212,216
870000,7209.999999760111,-438479.0321320791,310.93718713249456,216
880000,7239.999999757128,-439488.1478757998,313.733034678874,216
890000,7269.9999997541445,-438218.290713324,309.18907141153835,216
900000,7299.999999751161,-439021.14703290164,309.56113838247927,216
910000,7329.999999748178,-438285.01826582267,308.6931845454209,216
920000,7359.999999745195,-437544.33973274776,311.1100274086765,216
930000,7389.999999742212,-438260.20754848374,310.7003945750047,216
940000,7419.999999739229,-437060.232405653,311.4847723705331,216
950000,7449.999999736246,-438013.35065099364,307.8891053740024,216
960000,7479.9999997332625,-438330.0287887694,308.17478921212836,216
970000,7509.999999730279,-437540.3485912483,309.3172814436689,216
980000,7539.999999727296,-438597.6965606578,308.2940913530125,216
990000,7569.999999724313,-436810.51819775696,312.19235602893275,216
1000000,7599.99999972133,-439331.62831012555,309.8062566863398,216
1010000,7629.999999718347,-437617.3484987891,309.35602170606455,216
1020000,7659.999999715364,-438688.28019031207,310.7309044005346,216
1030000,7689.9999997123805,-439147.1795594974,309.4045598249152,216
1040000,7719.999999709397,-437573.7520131457,308.6284466981432,216
1050000,7749.999999706414,-439080.3807474864,309.8879540422118,216
1060000,7779.999999703431,-438816.2058021871,312.1817544947548,216
1070000,7809.999999700448,-438585.9172983833,311.47612998510044,216
1080000,7839.999999697465,-437469.2610065469,311.3834729141322,216
1090000,7869.999999694482,-437822.04007528,312.52457089293927,216
1100000,7899.9999996914985,-439489.69927318906,311.93238986409887,216
1110000,7929.999999688515,-438621.8614220824,309.7798920863994,216
1120000,7959.999999685532,-436847.57621954917,312.7879082606644,216
1130000,7989.999999682549,-439746.64076953614,309.520531039138,216
1140000,8019.999999679566,-437903.90937200096,311.4176155441949,216
1150000,8049.999999676583,-436756.3712717495,311.1874527238096,216
1160000,8079.9999996736,-437169.75931321294,309.58422130929824,216
1170000,8109.9999996706165,-437294.0326477685,309.50878316386274,216
1180000,8139.999999667633,-438167.4797864475,309.82282243985964,216
1190000,8169.99999966465,-438321.194092005,310.5401311439636,216
1200000,8199.999999664093,-437034.5078474735,311.8131796188097,216
1210000,8229.999999670204,-438844.0351041609,309.5700555884546,216
1220000,8259.999999676316,-438825.8437473499,312.0235969082236,216
1230000,8289.999999682428,-437425.93426866503,313.2954095590183,216
1240000,8319.99999968854,-437990.9420479231,312.4468535727523,216
1250000,8349.999999694652,-437158.0930384216,309.8944190995968,216
1260000,8379.999999700764,-439087.34358617524,308.921703572887,216
1270000,8409.999999706875,-438137.80245385156,313.1910334746738,216
1280000,8439.999999712987,-436949.5748378723,312.828389087173,216
1290000,8469.999999719099,-438660.64728611195,312.8986729418972,216
1300000,8499.99999972521,-438818.823179147,311.2284113995246,216
1310000,8529.999999731323,-438665.77647252264,312.4458100775383,216
1320000,8559.999999737434,-437316.93061230984,311.13678492479175,216
1330000,8589.999999743546,-438105.3184325157,311.78373639252777,216
1340000,8619.999999749658,-439307.1574416612,312.9113720734764,216
1350000,8649.99999975577,-437972.28977134475,308.4531219254306,216
1360000,8679.999999761882,-438208.4498548249,306.9239133711401,216
1370000,8709.999999767993,-438181.0704885798,309.1977295387046,216
1380000,8739.999999774105,-438387.66027815314,310.6651132207934,216
1390000,8769.999999780217,-437632.86563174217,313.02914293846464,216
1400000,8799.999999786329,-438369.9075619776,310.5670864870698,216
1410000,8829.99999979244,-438911.1436611281,310.29728348816934,216
1420000,8859.999999798552,-439391.8673213371,312.28205916398696,216
1430000,8889.999999804664,-439065.32720613363,307.78420253275937,216
1440000,8919.999999810776,-439986.1268944144,307.4274557823884,216
1450000,8949.999999816888,-440422.15690353373,310.4769585571541,216
1460000,8979.999999823,-439055.4432532948,311.01196669442226,216
1470000,9009.999999829111,-438535.93255018024,310.019402751608,216
1480000,9039.999999835223,-437777.4501456048,312.83642185837607,216
1490000,9069.999999841335,-439846.6398444455,305.0881015204898,216
1500000,9099.999999847447,-437861.6136911432,309.7999955619026,216
1510000,9129.999999853559,-438417.8783698061,309.40950999367095,216
1520000,9159.99999985967,-438962.9840803752,309.99748114526534,216
1530000,9189.999999865782,-438896.4587911966,308.20486471148354,216
1540000,9219.999999871894,-438795.84196161805,307.72332476402835,216
1550000,9249.999999878006,-439023.31957343454,311.77592904849837,216
1560000,9279.999999884118,-439089.94127256237,309.8481928494991,216
1570000,9309.99999989023,-438043.34747231985,310.46819112177286,216
1580000,9339.999999896341,-439024.2048051653,312.0982615453838,216
1590000,9369.999999902453,-439356.979057326,310.18759944493263,216
1600000,9399.999999908565,-438141.82602284546,310.2862977365322,216
1610000,9429.999999914677,-439223.6853662401,312.7987927117615,216
1620000,9459.999999920788,-438818.49009663286,310.79297860329507,216
1630000,9489.9999999269,-439605.09102478484,312.09204842713956,216
1640000,9519.999999933012,-438970.93448911235,311.3834575361188,216
1650000,9549.999999939124,-438895.73250542535,312.38749341544576,216
1660000,9579.999999945236,-439543.4780174475,314.8795298503555,216
1670000,9609.999999951347,-438883.4305964217,310.250347168491,216
1680000,9639.99999995746,-438826.88405020745,308.2078168123226,216
1690000,9669.999999963571,-437819.65831051045,312.5120994150153,216
1700000,9699.999999969683,-438735.52517903084,311.2701739382462,216
1710000,9729.999999975795,-437947.8090181516,309.73034880980236,216
1720000,9759.999999981907,-437591.271288323,308.90077091503855,216
1730000,9789.999999988018,-438940.20126577653,311.3223094129717,216
1740000,9819.99999999413,-438301.65091426903,309.8040511135452,216
1750000,9850.000000000242,-438846.3652050153,311.0102197355881,216
1760000,9880.000000006354,-437446.7116603686,311.29929792644384,216
1770000,9910.000000012466,-437809.47076620325,309.55400763883887,216
1780000,9940.000000018577,-437612.2843820823,311.04183589230485,216
1790000,9970.00000002469,-439126.0829739764,311.234516096892,216
1800000,10000.000000030801,-439352.6940271759,309.05702826635854,216
1810000,10030.000000036913,-439438.38423936744,309.73723184032747,216
1820000,10060.000000043025,-438849.96975369705,313.6991724949978,216
1830000,10090.000000049136,-440069.3890498164,307.1361351128849,216
1840000,10120.000000055248,-438959.61522998475,311.02540964190666,216
1850000,10150.00000006136,-440023.8910920571,309.5726938192244,216
1860000,10180.000000067472,-440063.96356757614,308.455637293694,216
1870000,10210.000000073584,-437024.0211895993,309.63012849855767,216
1880000,10240.000000079695,-438567.94256977993,310.54573032400344,216
1890000,10270.000000085807,-437045.06615297357,312.5418667355299,216
1900000,10300.000000091919,-438356.41279312153,309.07126142053187,216
1910000,10330.00000009803,-440112.138905925,310.1639240323533,216
1920000,10360.000000104143,-438989.86812390597,310.7754953094619,216
1930000,10390.000000110254,-437189.5101214475,309.0872983558105,216
1940000,10420.000000116366,-438635.93124164175,314.33316164544414,216
1950000,10450.000000122478,-439719.46179773076,310.0611487329404,216
1960000,10480.00000012859,-438375.90310233855,307.9525052586005,216
1970000,10510.000000134702,-437125.7331657682,310.0227889704815,216
1980000,10540.000000140813,-438393.2102039326,309.6980912358542,216
1990000,10570.000000146925,-438885.8178582026,308.66075116893086,216
2000000,10600.000000153037,-438940.73140099924,311.4679263854797,216
2010000,10630.000000159149,-440279.4526318307,311.70323113811764,216
2020000,10660.00000016526,-439582.4408986294,310.15521533200797,216
2030000,10690.000000171372,-440044.07138816523,310.9411380893674,216
2040000,10720.000000177484,-439029.7949489122,312.4832817855864,216
2050000,10750.000000183596,-438736.5824060857,310.9706306538725,216
2060000,10780.000000189708,-438853.6953942969,309.10057404554266,216
2070000,10810.00000019582,-439556.2918652254,313.10229098025854,216
2080000,10840.000000201931,-439027.44682404003,310.8731859848046,216
2090000,10870.000000208043,-437905.90680239606,310.1577553340919,216
2100000,10900.000000214155,-438935.7019302149,313.02379742125834,216
2110000,10930.000000220267,-438379.9969254057,313.3139975646468,216
2120000,10960.000000226379,-439445.61229290324,310.1545627195132,216
2130000,10990.00000023249,-439313.3019682022,311.48398109922306,216
2140000,11020.000000238602,-439398.20702854777,311.11501452689686,216
2150000,11050.000000244714,-439786.6256678973,312.76409211290235,216
2160000,11080.000000250826,-437120.40653727576,312.5346991667394,216
2170000,11110.000000256938,-440106.2190849439,314.0884209879165,216
2180000,11140.00000026305,-437929.5192630943,309.86485790609305,216
2190000,11170.000000269161,-438650.63564002374,308.7579295312939,216
2200000,11200.000000275273,-438486.7685950503,307.7924344122162,216
2210000,11230.000000281385,-438391.1758178938,310.6773968118622,216
2220000,11260.000000287497,-439052.769872593,309.8118062611149,216
2230000,11290.000000293609,-438787.79929455346,310.1893323730961,216
2240000,11320.00000029972,-439247.27547157067,311.05870240698243,216
2250000,11350.000000305832,-438842.5830368374,310.7888167200251,216
2260000,11380.000000311944,-439443.29954516166,309.76351445741693,216
2270000,11410.000000318056,-439608.7642707175,309.3789048755604,216
2280000,11440.000000324168,-439172.26086492883,309.2787513754221,216
2290000,11470.00000033028,-438486.912142972,309.6438452242209,216
2300000,11500.000000336391,-439178.04459229787,311.8033339533862,216
2310000,11530.000000342503,-438884.63914665417,308.85649486587465,216
2320000,11560.000000348615,-438492.03790562856,310.85468176176187,216
2330000,11590.000000354727,-439772.05027524405,311.7448014982247,216
2340000,11620.000000360838,-440520.1838819436,312.0583939645716,216
2350000,11650.00000036695,-439765.51671919855,312.20657548867456,216
2360000,11680.000000373062,-438613.725089354,308.4699863840789,216
2370000,11710.000000379174,-438076.3612288656,311.74266982747025,216
2380000,11740.000000385286,-438296.7341544635,310.8019005710809,216
2390000,11770.000000391397,-437709.77492669225,307.90319359564467,216
2400000,11800.00000039751,-438837.2043303512,309.46819271166225,216
2410000,11830.000000403621,-438668.09386203135,310.5259940642895,216
2420000,11860.000000409733,-438694.1320185303,309.7230112101451,216
2430000,11890.000000415845,-438439.0593436861,310.24045428958135,216
2440000,11920.000000421956,-439572.3016493416,309.1964533482835,216
2450000,11950.000000428068,-439200.9106339908,310.71828440279404,216
2460000,11980.00000043418,-438008.27173045115,309.2914904242588,216
2470000,12010.000000440292,-438069.6871602398,313.1979507296996,216
2480000,12040.000000446404,-439609.1309329986,310.55825904910114,216
2490000,12070.000000452515,-439229.52773092245,309.85020783640744,216
2500000,12100.000000458627,-438167.97008147975,309.8010511667381,216
2510000,12130.000000464739,-439915.2524473085,311.23548793973555,216
2520000,12160.00000047085,-439400.49789559166,311.9899156578864,216
2530000,12190.000000476963,-439118.2363443072,310.4181030299746,216
2540000,12220.000000483074,-438838.6260376482,310.3446767623199,216
2550000,12250.000000489186,-437737.1448707725,310.6711150271417,216
2560000,12280.000000495298,-438462.67703429237,309.73551199390556,216
2570000,12310.00000050141,-439269.2587502892,312.688014885671,216
2580000,12340.000000507522,-440300.8618412195,311.31062012141894,216
2590000,12370.000000513633,-439515.27629144234,311.56209130501844,216
2600000,12400.000000519745,-439079.7567267101,309.9724338170939,216
2610000,12430.000000525857,-437968.05730353366,315.980462523001,216
2620000,12460.000000531969,-439342.10492306575,310.02834447860084,216
2630000,12490.00000053808,-438020.42913857475,308.431403575046,216
2640000,12520.000000544193,-438526.2443701839,311.0185564147682,216
2650000,12550.000000550304,-437434.8528584852,311.6313412928998,216
2660000,12580.000000556416,-438538.3543362373,313.073246269483,216
2670000,12610.000000562528,-439549.10619340464,311.0840368720568,216
2680000,12640.00000056864,-439452.3426932064,311.2244380663087,216
2690000,12670.000000574752,-438321.54795904644,309.0062784665379,216
2700000,12700.000000580863,-439328.8851578953,310.8759312893504,216
2710000,12730.000000586975,-439688.82815267844,312.34039746290745,216
2720000,12760.000000593087,-438146.6782489752,307.69670571505554,216
2730000,12790.000000599199,-438498.13234787504,312.24576820732347,216
2740000,12820.00000060531,-439559.70007391484,307.6578465656263,216
2750000,12850.000000611422,-439077.19700597716,308.85885422506806,216
2760000,12880.000000617534,-438565.8728382571,313.50015544461746,216
2770000,12910.000000623646,-437458.20030392497,308.9951889239544,216
2780000,12940.000000629758,-437702.12243372644,311.7142960241826,216
2790000,12970.00000063587,-439804.46931855567,309.6671266623815,216
2800000,13000.000000641981,-437249.1210369996,309.74671023128917,216
2810000,13030.000000648093,-437869.18658893765,310.77516099583346,216
2820000,13060.000000654205,-438870.7859554556,312.86752812065157,216
2830000,13090.000000660317,-439046.2322147391,309.73841320972787,216
2840000,13120.000000666429,-438374.36151979957,308.55418709438163,216
2850000,13150.00000067254,-437646.1344935163,309.0103086812836,216
2860000,13180.000000678652,-437884.2937055903,310.405500777243,216
2870000,13210.000000684764,-438472.87250816054,312.67476999751506,216
2880000,13240.000000690876,-438721.444532403,310.68442347076984,216
2890000,13270.000000696988,-437404.1557103575,312.16734134169195,216
2900000,13300.0000007031,-438960.6623620682,313.7753260884748,216
2910000,13330.000000709211,-439085.6971892987,310.19064480389517,216
2920000,13360.000000715323,-437014.9771305793,309.65380210993266,216
2930000,13390.000000721435,-438793.9674975469,311.17315551935906,216
2940000,13420.000000727547,-437935.2761030318,308.7240433277211,216
2950000,13450.000000733658,-438281.92949704593,310.59575672256926,216
2960000,13480.00000073977,-438402.4043508875,309.4688549270899,216
2970000,13510.000000745882,-439060.5994543079,311.4919174774591,216
2980000,13540.000000751994,-438024.5139336684,311.99611048369445,216
2990000,13570.000000758106,-438747.9320865283,311.94370536773425,216
3000000,13600.000000764217,-438805.329121266,310.4410990533851,216
3010000,13630.00000077033,-438920.88646310405,313.5190606758855,216
3020000,13660.000000776441,-438466.83390480024,311.9664108901035,216
3030000,13690.000000782553,-438335.2253754141,312.27909224150034,216
3040000,13720.000000788665,-439087.32451987313,309.3714475867823,216
3050000,13750.000000794776,-439307.07819578215,307.9707741065134,216
3060000,13780.000000800888,-437842.9794324043,309.3449921536903,216
3070000,13810.000000807,-438180.7788980303,312.8511610779374,216
3080000,13840.000000813112,-438281.7152203629,308.2116599834777,216
3090000,13870.000000819224,-439344.29341595713,311.02779144202884,216
3100000,13900.000000825336,-439684.5329923604,311.71128327174546,216
3110000,13930.000000831447,-439494.34122452163,310.1605560026309,216
3120000,13960.00000083756,-439478.1595906818,309.52106564167815,216
3130000,13990.000000843671,-439584.9302030101,310.5610903951429,216
3140000,14020.000000849783,-438441.15605697804,311.84641192141436,216
3150000,14050.000000855895,-439366.5218390494,310.3414951205748,216
3160000,14080.000000862006,-438832.7914896994,310.33601578926397,216
3170000,14110.000000868118,-438527.27408011886,312.71138761312613,216
3180000,14140.00000087423,-438640.59872727445,308.1499913688174,216
3190000,14170.000000880342,-439093.7272021654,309.5949781344667,216
3200000,14200.000000886454,-439797.82504720637,310.7596639086228,216
3210000,14230.000000892565,-439779.842981596,310.9058973691386,216
3220000,14260.000000898677,-438782.9488460601,309.7885170904927,216
3230000,14290.000000904789,-439388.8614782975,310.74973121290077,216
3240000,14320.0000009109,-438895.29101783736,311.753291377031,216
3250000,14350.000000917013,-439375.7880507393,312.17203689104326,216
3260000,14380.000000923124,-439455.14758207556,310.44748419980465,216
3270000,14410.000000929236,-438274.1820980774,310.5000803317511,216
3280000,14440.000000935348,-439049.3538241009,312.2209261256471,216
3290000,14470.00000094146,-439059.9884766282,312.0019959456139,216
3300000,14500.000000947572,-438552.4755912286,311.72543839295736,216
3310000,14530.000000953683,-439451.99560507503,314.01566632495457,216
3320000,14560.000000959795,-438761.97028429573,311.8744499369042,216
3330000,14590.000000965907,-439654.1026889968,310.78593619427875,216
3340000,14620.000000972019,-438273.24601311143,311.9133457595955,216
3350000,14650.00000097813,-438726.4567649381,313.5162874412056,216
3360000,14680.000000984242,-438543.4878922866,312.27532445424424,216
3370000,14710.000000990354,-439327.7141656794,313.4060591364097,216
3380000,14740.000000996466,-439640.87091285386,309.6677317730843,216
3390000,14770.000001002578,-439699.9508543918,311.4290079851587,216
3400000,14800.00000100869,-439674.5616344339,312.31979033960016,216
3410000,14830.000001014801,-439322.4476995154,311.4971033454032,216
3420000,14860.000001020913,-439876.9998811248,308.7167878758446,216
3430000,14890.000001027025,-439072.20549729886,307.4977204277922,216
3440000,14920.000001033137,-438780.3802861138,308.1441522187123,216
3450000,14950.000001039249,-439416.6647315677,311.0385459448736,216
3460000,14980.00000104536,-438985.21646879776,312.47025529029196,216
3470000,15010.000001051472,-438632.3453581212,308.58047413646045,216
3480000,15040.000001057584,-438924.72335159546,306.5522338796764,216
3490000,15070.000001063696,-439276.2354628572,312.505763495994,216
3500000,15100.000001069808,-439435.4278954719,312.91436717234,216
3510000,15130.00000107592,-439287.9008135721,311.80495772094895,216
3520000,15160.000001082031,-439849.2499073483,310.8055000143387,216
3530000,15190.000001088143,-439318.5182299388,308.39747126750234,216
3540000,15220.000001094255,-439186.1180179771,311.84487372095185,216
3550000,15250.000001100367,-439855.4743552478,308.3916523483741,216
3560000,15280.000001106479,-439129.31184508186,309.3728246866165,216
3570000,15310.00000111259,-439465.54369827965,309.60508420449173,216
3580000,15340.000001118702,-439729.2446523311,308.6055289096887,216
3590000,15370.000001124814,-438429.7146111373,309.84219312747166,216
3600000,15400.000001130926,-439401.0763681277,309.43788286557987,216
3610000,15430.000001137038,-439497.88312107,309.2147613797931,216
3620000,15460.00000114315,-438602.09980871715,311.8719389406845,216
3630000,15490.000001149261,-438606.3770501993,310.5994882647591,216
3640000,15520.000001155373,-439375.15016832575,312.9196941566733,216
3650000,15550.000001161485,-438793.7941438949,308.90199316563155,216
3660000,15580.000001167597,-439453.06921447744,310.304097316968,216
3670000,15610.000001173708,-439347.2711140688,312.32465183165925,216
3680000,15640.00000117982,-439440.8613858237,311.25159413931686,216
3690000,15670.000001185932,-438667.7141679835,311.95512198286036,216
3700000,15700.000001192044,-438431.9969609473,311.07032130841844,216
3710000,15730.000001198156,-438779.87607253925,314.00071050577174,216
3720000,15760.000001204267,-440035.1344337675,309.8462732263974,216
3730000,15790.00000121038,-438970.92209242727,312.5143290629008,216
3740000,15820.000001216491,-440132.4310090202,312.85430973042526,216
3750000,15850.000001222603,-439988.5249901253,311.23600270637246,216
3760000,15880.000001228715,-438884.90898805717,311.66363478070207,216
3770000,15910.000001234826,-438953.02068707463,309.75192816533416,216
3780000,15940.000001240938,-439218.21709564235,310.0266273042845,216
3790000,15970.00000124705,-438825.07973012864,310.87656244121115,216
3800000,16000.000001253162,-439612.90400580177,308.59029114969377,216
3810000,16030.000001259274,-438546.8072630309,312.3809414579335,216
3820000,16060.000001265385,-439110.0044844365,311.75587475067715,216
3830000,16090.000001271497,-439513.68611497106,309.56367762796424,216
3840000,16120.000001277609,-440607.11218648567,311.60686109681086,216
3850000,16150.00000128372,-440777.77413094766,307.9189425355134,216
3860000,16180.000001289833,-439456.8484298722,309.73273449811353,216
3870000,16210.000001295944,-438729.0916227421,310.55908726730166,216
3880000,16240.000001302056,-440095.59962597117,311.5278007001285,216
3890000,16270.000001308168,-439308.78229245986,310.18810529671435,216
3900000,16300.00000131428,-439192.00115907006,311.35640326361903,216
3910000,16330.000001320392,-439930.7390832717,308.75701344571087,216
3920000,16360.000001326503,-437133.5164592804,310.9449296141948,216
3930000,16390.000001332613,-438358.89417448686,312.6482623669055,216
3940000,16420.000001338725,-439416.46363534336,313.6643598693584,216
3950000,16450.000001344837,-440058.4495621305,310.970085029993,216
3960000,16480.00000135095,-438500.27608047565,311.78329794212993,216
3970000,16510.00000135706,-439509.71236789203,311.1123813439333,216
3980000,16540.000001363172,-438899.9333525945,310.9823712977782,216
3990000,16570.000001369284,-440054.854078284,309.99712649050116,216
4000000,16600.000001375396,-437567.07182496553,309.5883352627179,216
4010000,16630.000001381508,-438291.0496993775,311.7965234093073,216
4020000,16660.00000138762,-437642.567975224,309.8721407422721,216
4030000,16690.00000139373,-439366.6118055589,309.34500855376075,216
4040000,16720.000001399843,-437441.2991719316,307.8927652768074,216
4050000,16750.000001405955,-439025.184064751,311.3241036180123,216
4060000,16780.000001412067,-437613.7264609367,308.36992043757544,216
4070000,16810.00000141818,-438866.24344575964,311.4654459686851,216
4080000,16840.00000142429,-438970.6723031984,312.56071679535313,216
4090000,16870.000001430402,-438864.8976786444,311.4077863813741,216
4100000,16900.000001436514,-437495.95553888637,311.95665064385685,216
4110000,16930.000001442626,-438502.38458789047,310.2233458985922,216
4120000,16960.000001448738,-438616.5424892118,311.47192235841004,216
4130000,16990.00000145485,-438573.97081047855,309.53131142479697,216
4140000,17020.00000146096,-439631.88275286043,310.97601415995246,216
4150000,17050.000001467073,-439096.13120178715,310.7704460808825,216
4160000,17080.000001473185,-440774.10381821846,310.51084398111334,216
4170000,17110.000001479297,-439375.40322988876,309.4471795929502,216
4180000,17140.00000148541,-440377.0508289458,311.00912310104155,216
4190000,17170.00000149152,-439076.06216967665,309.3211459165707,216
4200000,17200.000001497632,-439531.1240779944,311.78456420935856,216
4210000,17230.000001503744,-437823.2800151026,311.88349937615993,216
4220000,17260.000001509856,-438967.632215261,312.0069852357374,216
4230000,17290.000001515968,-438085.79682220006,308.83731459969266,216
4240000,17320.00000152208,-440018.88861017814,311.6401514842365,216
4250000,17350.00000152819,-439636.51225821977,309.4229788091658,216
4260000,17380.000001534303,-438823.9108839643,309.7136637554906,216
4270000,17410.000001540415,-438568.6626498513,309.1805117948752,216
4280000,17440.000001546527,-439658.8325879867,309.15838440703845,216
4290000,17470.00000155264,-439087.86113082245,311.73288392956204,216
4300000,17500.00000155875,-438184.9203680018,308.98460328595655,216
4310000,17530.000001564862,-438978.22132323193,312.62798669036505,216
4320000,17560.000001570974,-440247.368518129,311.66327561097273,216
4330000,17590.000001577086,-439186.1783567914,310.9851319263885,216
4340000,17620.000001583197,-439578.92805098067,310.86046457662565,216
4350000,17650.00000158931,-439746.7571639356,307.9010504867899,216
4360000,17680.00000159542,-437650.42932170327,312.6476052982331,216
4370000,17710.000001601533,-438638.6130651776,308.43794483732046,216
4380000,17740.000001607645,-439658.283549018,311.32595270767905,216
4390000,17770.000001613756,-438993.98074472253,312.6408121098107,216
4400000,17800.00000161987,-438060.67754075746,313.70608578176615,216
4410000,17830.00000162598,-439238.1817228603,313.9844217852807,216
4420000,17860.000001632092,-439834.1025831632,309.9671338050602,216
4430000,17890.000001638204,-438926.521729433,312.25794629136425,216
4440000,17920.000001644315,-439489.35833403375,310.75323251877205,216
4450000,17950.000001650427,-438527.9346456053,310.9694394255874,216
4460000,17980.00000165654,-439715.51427110215,309.98746265748974,216
4470000,18010.00000166265,-439684.3461610442,310.04865604913897,216
4480000,18040.000001668763,-440095.7778185541,309.68878958672286,216
4490000,18070.000001674875,-439755.2054983175,308.16631299182217,216
4500000,18100.000001680986,-439492.3622339815,309.1842997272145,216
4510000,18130.000001687098,-438948.78946442064,310.92498503714154,216
4520000,18160.00000169321,-439981.5678199169,310.80178344589484,216
4530000,18190.00000169932,-439265.9051716421,310.9843684577606,216
