#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
320000,5759.999999922608,-429751.7185579275,325.8900217109746,216
330000,5789.999999919625,-428986.0738934935,320.78281934504446,216
340000,5819.999999916642,-430530.50647200714,323.060059636092,216
350000,5849.999999913659,-430864.1240597421,326.09711921134243,216
360000,5879.999999910676,-429910.4424232391,321.64315323620156,216
370000,5909.999999907693,-430040.9694027179,325.06564880170566,216
380000,5939.9999999047095,-429241.4322125269,322.0259723683562,216
390000,5969.999999901726,-430856.8982722708,322.8116832795731,216
400000,5999.999999898743,-429706.9146930312,319.9259621778619,216
410000,6029.99999989576,-431579.0131457888,321.70596878336454,216
420000,6059.999999892777,-430266.5477048671,324.42433239736073,216
430000,6089.999999889794,-431274.2156250214,323.0864633332952,216
440000,6119.999999886811,-429440.9928664877,326.3549908951263,216
450000,6149.9999998838275,-429893.76816538256,321.5388805426149,216
460000,6179.999999880844,-429833.10414395365,323.1350639887545,216
470000,6209.999999877861,-428913.7786782973,323.6699806121566,216
480000,6239.999999874878,-429532.87160667684,323.14469287063434,216
490000,6269.999999871895,-430977.16527123796,322.5215162657599,216
500000,6299.999999868912,-429600.5475317056,325.5389605369244,216
510000,6329.999999865929,-431938.05390073825,324.3243007675838,216
520000,6359.9999998629455,-432222.12191366684,323.71189197278994,216
530000,6389.999999859962,-430168.043306889,324.4389163995536,216
540000,6419.999999856979,-429993.75649655587,325.55735156810766,216
550000,6449.999999853996,-430867.59957670374,325.7909406204281,216
560000,6479.999999851013,-430090.1743998965,325.39850010270425,216
570000,6509.99999984803,-430376.2519976124,323.7398401835979,216
580000,6539.999999845047,-429004.9801828379,324.8468883217786,216
590000,6569.9999998420635,-431218.9855955553,323.20248160094803,216
600000,6599.99999983908,-432006.66116590216,321.1631929698716,216
610000,6629.999999836097,-430812.94767502905,323.8757541787709,216
620000,6659.999999833114,-430476.51776199765,323.28261179815075,216
630000,6689.999999830131,-431627.83029076084,323.4164478257255,216
640000,6719.999999827148,-430781.5074558386,321.96630943953807,216
650000,6749.999999824165,-430113.1336624245,321.44956019740124,216
660000,6779.9999998211815,-428635.9105681842,323.0434896632726,216
670000,6809.999999818198,-430576.77183793415,323.07305634106115,216
680000,6839.999999815215,-429239.4034980256,322.7609806751715,216
690000,6869.999999812232,-430834.0718875006,323.3815735268135,216
700000,6899.999999809249,-431209.88870660355,323.9233608398731,216
710000,6929.999999806266,-430574.12371469405,322.625020266224,216
720000,6959.999999803283,-431160.4259875673,321.6655767339688,216
730000,6989.9999998002995,-430064.44635441736,325.97202143744687,216
740000,7019.999999797316,-429596.8208530368,323.86843286380275,216
750000,7049.999999794333,-430219.41762337275,324.2233916517106,216
760000,7079.99999979135,-431875.8005543547,324.19506272420443,216
770000,7109.999999788367,-430754.0424620649,320.4501906417667,216
780000,7139.999999785384,-430879.352132536,324.6760758374017,216
790000,7169.999999782401,-429561.64163307357,323.86862518240815,216
800000,7199.9999997794175,-430852.4172300815,321.85845319090686,216
810000,7229.999999776434,-430131.40157242725,322.2740274313495,216
820000,7259.999999773451,-430812.27037069784,321.9322468414122,216
830000,7289.999999770468,-430346.8639547783,324.17483284123426,216
840000,7319.999999767485,-431437.7981997398,323.52190217649223,216
850000,7349.999999764502,-432577.1147340585,324.04822001889255,216
860000,7379.999999761519,-431796.05657671345,321.69859251379495,216
870000,7409.9999997585355,-429650.3317999451,324.38521406197486,216
880000,7439.999999755552,-430346.48155576014,323.47794231625693,216
890000,7469.999999752569,-431376.49363271217,321.74843307894747,216
900000,7499.999999749586,-429195.29643020825,323.5998167522803,216
910000,7529.999999746603,-431229.9739499206,323.7658770987683,216
920000,7559.99999974362,-430630.4618124091,322.2088716787051,216
930000,7589.999999740637,-432892.56082096486,323.2634768967157,216
940000,7619.9999997376535,-430510.8771981257,321.6081157178495,216
950000,7649.99999973467,-431579.0025271359,324.0132315749813,216
960000,7679.999999731687,-430364.99084779597,324.63984698817313,216
970000,7709.999999728704,-431025.6773020164,325.04292225092803,216
980000,7739.999999725721,-430745.7270147365,324.88955499596983,216
990000,7769.999999722738,-431505.66152942134,322.41533036183813,216
1000000,7799.999999719755,-431662.7593380951,321.92600877857114,216
1010000,7829.9999997167715,-430714.30844158796,324.23651879169205,216
1020000,7859.999999713788,-430662.2627030553,323.8755541642434,216
1030000,7889.999999710805,-429867.010254608,322.70597995180964,216
1040000,7919.999999707822,-431603.0494869936,324.0483349155369,216
1050000,7949.999999704839,-430917.47474477696,324.11210360921297,216
1060000,7979.999999701856,-430585.4203456086,324.9983272667093,216
1070000,8009.999999698873,-430687.63675973983,326.69539555460955,216
1080000,8039.9999996958895,-430294.65724830213,321.2944988553689,216
1090000,8069.999999692906,-431940.88403201173,321.3256338143259,216
1100000,8099.999999689923,-430673.299728333,322.90485216739654,216
1110000,8129.99999968694,-430787.3997506937,326.62826367978255,216
1120000,8159.999999683957,-430789.4619749577,324.0461979004231,216
1130000,8189.999999680974,-431128.8397957445,325.9806521318876,216
1140000,8219.999999686479,-431085.31569001125,323.31982901364074,216
1150000,8249.99999969259,-431698.60030588135,323.6629871517312,216
1160000,8279.999999698703,-430608.1650306219,323.35864106440533,216
1170000,8309.999999704814,-430415.52246997855,323.658953453134,216
1180000,8339.999999710926,-430989.4886021726,324.67472434254154,216
1190000,8369.999999717038,-430470.63445619796,322.89624723181214,216
1200000,8399.99999972315,-430605.01224971656,324.98926580809945,216
1210000,8429.999999729262,-430859.9710816634,323.35836935308845,216
1220000,8459.999999735373,-430172.35940808104,325.3902565957699,216
1230000,8489.999999741485,-430748.7259122953,324.73417254021234,216
1240000,8519.999999747597,-432725.81322509865,322.6186741696582,216
1250000,8549.999999753709,-431998.7854781551,324.8047671760646,216
1260000,8579.99999975982,-430832.7741888624,322.7855966108666,216
1270000,8609.999999765932,-430499.16832005884,327.5452431818577,216
1280000,8639.999999772044,-431767.1395641484,325.2273410281125,216
1290000,8669.999999778156,-430995.6159730088,320.7892761027691,216
1300000,8699.999999784268,-431065.82493308024,322.5004022679889,216
1310000,8729.99999979038,-431142.9680649424,321.5442270276492,216
1320000,8759.999999796491,-429677.9955589834,327.94660707321697,216
1330000,8789.999999802603,-430824.6482794604,324.8495417620657,215
1340000,8819.999999808715,-430985.9382667637,321.9218312218073,215
1350000,8849.999999814827,-431242.4429045201,321.44829529277195,215
1360000,8879.999999820939,-431680.12800291507,320.69606740663653,215
1370000,8909.99999982705,-431113.5282433147,324.0875083015486,215
1380000,8939.999999833162,-431320.6478990121,322.35187301060523,215
1390000,8969.999999839274,-431385.0179629484,323.07820641551365,215
1400000,8999.999999845386,-430542.48190392717,323.8561014679922,215
1410000,9029.999999851498,-431065.1412813696,324.34328765200326,215
1420000,9059.99999985761,-430282.7505120826,321.267245952461,215
1430000,9089.999999863721,-430542.33493116824,323.7516296663905,215
1440000,9119.999999869833,-431147.09049252677,323.6905685965025,215
1450000,9149.999999875945,-430643.6284822705,320.20792181290443,215
1460000,9179.999999882057,-429833.8476913208,324.0575295658311,215
1470000,9209.999999888169,-431452.406073272,324.72489025328235,215
1480000,9239.99999989428,-429595.14834239753,325.0584435235351,215
1490000,9269.999999900392,-430260.8131385967,323.5985318778446,215
1500000,9299.999999906504,-430712.0333852016,325.1076783327599,215
1510000,9329.999999912616,-431504.12104642997,323.80658635922265,215
1520000,9359.999999918728,-430424.8312083802,327.37812259596393,215
1530000,9389.99999992484,-431277.70644620876,323.48256259367275,215
1540000,9419.999999930951,-431841.2654341401,324.2918169570486,215
1550000,9449.999999937063,-431142.3689251209,325.6399062795649,215
1560000,9479.999999943175,-430460.89031353313,320.61474470461053,215
1570000,9509.999999949287,-429886.75079881307,324.5507204285266,215
1580000,9539.999999955398,-431147.03487967374,324.8099798406075,215
1590000,9569.99999996151,-431034.3036827962,324.88272128755597,215
1600000,9599.999999967622,-431065.83425494726,322.8963635812257,215
1610000,9629.999999973734,-430994.7595280502,320.97196782432775,215
1620000,9659.999999979846,-430628.7173473956,324.04065874416887,215
1630000,9689.999999985957,-431444.4420775024,322.4361037300763,215
1640000,9719.99999999207,-432128.43685327773,323.0702611864606,215
1650000,9749.999999998181,-431429.80782618094,321.495091398144,215
1660000,9780.000000004293,-432438.5058381185,322.69068593401363,215
1670000,9810.000000010405,-430917.7259175314,323.22938931639965,215
1680000,9840.000000016516,-431813.2566797305,321.68789209149713,215
1690000,9870.000000022628,-432082.7452726434,322.3608857055684,215
1700000,9900.00000002874,-430742.11824126774,326.17272017187605,215
1710000,9930.000000034852,-431410.2748116825,322.14762197105773,215
1720000,9960.000000040964,-432839.5010635571,321.97094407009064,215
1730000,9990.000000047075,-432872.7784225282,321.9888017475692,215
1740000,10020.000000053187,-432403.1074514305,324.61813411019864,215
1750000,10050.000000059299,-431432.68134162086,325.71645472898757,215
1760000,10080.00000006541,-431154.0481254291,323.5389315152298,215
1770000,10110.000000071523,-430559.16748403874,323.2521249410468,215
1780000,10140.000000077634,-430422.6354122865,322.77126108763713,215
1790000,10170.000000083746,-431074.332358486,323.8625201154736,215
1800000,10200.000000089858,-431116.5007601357,324.76368124015465,215
1810000,10230.00000009597,-432245.01416675304,322.2379878805712,215
1820000,10260.000000102082,-430970.57540965173,323.18688229308094,215
1830000,10290.000000108193,-431734.89111684775,323.79736699020884,215
1840000,10320.000000114305,-429867.82494090335,325.15608654582627,215
1850000,10350.000000120417,-431684.194608049,322.35328636155424,215
1860000,10380.000000126529,-431786.26653269795,323.34423863505737,215
1870000,10410.00000013264,-431865.83501924784,322.77426881998025,215
1880000,10440.000000138753,-430730.9072693798,322.8393107393027,215
1890000,10470.000000144864,-430404.43671990535,324.6101689934169,215
1900000,10500.000000150976,-431492.8811676202,323.1662626253591,215
1910000,10530.000000157088,-431334.07871071785,321.8393612781712,215
1920000,10560.0000001632,-431292.9537654836,325.17965192491084,215
1930000,10590.000000169312,-430941.2469216364,326.64320107131357,215
1940000,10620.000000175423,-430945.0865276288,322.37655652887275,215
1950000,10650.000000181535,-430518.981611829,326.2797606524586,215
1960000,10680.000000187647,-430901.25173321133,322.31094586965116,215
1970000,10710.000000193759,-432472.54848084925,322.46200174520044,215
1980000,10740.00000019987,-430467.78140294156,323.65555531817824,215
1990000,10770.000000205982,-430185.18137529236,325.2841810859837,215
2000000,10800.000000212094,-431852.8762404197,320.5620935002003,215
2010000,10830.000000218206,-431320.0520117206,323.3178999359405,215
2020000,10860.000000224318,-429958.1984285123,325.0512213520943,215
2030000,10890.00000023043,-432342.16007285775,324.3113556014906,215
2040000,10920.000000236541,-430954.4815183964,322.5733010351114,215
2050000,10950.000000242653,-430017.7322910812,325.35566366239374,215
2060000,10980.000000248765,-432074.34018458985,320.0071594843862,215
2070000,11010.000000254877,-430582.40999520244,327.7847668354816,215
2080000,11040.000000260989,-431924.0845034758,321.8775913028717,215
2090000,11070.0000002671,-431849.6307964334,323.94397666630164,215
2100000,11100.000000273212,-430572.2016202542,325.5930151810012,215
2110000,11130.000000279324,-431331.4589352831,323.5523883570325,215
2120000,11160.000000285436,-431609.5115337961,323.23093767841516,215
2130000,11190.000000291548,-431000.18372186506,322.20236733119253,215
2140000,11220.00000029766,-431494.2414464797,324.3072054658893,215
2150000,11250.000000303771,-431047.36848600814,321.3027409214347,215
2160000,11280.000000309883,-429932.7025547202,324.28816565645224,215
2170000,11310.000000315995,-429552.91596828913,326.5302222830429,215
2180000,11340.000000322107,-430424.04521072237,323.0229945474509,215
2190000,11370.000000328218,-430187.4947779153,324.78874097439973,215
2200000,11400.00000033433,-431437.4990106912,322.60784686398944,215
2210000,11430.000000340442,-430464.4830983097,322.65242309464406,215
2220000,11460.000000346554,-431997.5048060443,324.19060848948675,215
2230000,11490.000000352666,-430921.6394862442,322.40819001145525,215
2240000,11520.000000358777,-430880.54469922837,324.4896884224313,215
2250000,11550.00000036489,-431641.6678039513,321.7338209352576,215
2260000,11580.000000371001,-431572.6107598776,321.63052097053367,215
2270000,11610.000000377113,-430784.09574719006,324.79590502872395,215
2280000,11640.000000383225,-429971.6952777959,325.45376850275005,215
2290000,11670.000000389336,-431063.2971127352,320.4304516047937,215
2300000,11700.000000395448,-430846.4024731021,324.2570634590124,215
2310000,11730.00000040156,-431927.52907276666,323.31903552832614,215
2320000,11760.000000407672,-430035.7149781126,326.0900645186186,215
2330000,11790.000000413784,-429739.9715236013,322.5668470215089,215
2340000,11820.000000419896,-430558.2213611086,322.97157530204055,215
2350000,11850.000000426007,-430364.6779747477,324.53994376941876,215
2360000,11880.00000043212,-430905.820775741,325.32512382921016,215
2370000,11910.000000438231,-429746.98107247823,322.1217932742268,215
2380000,11940.000000444343,-430260.0407293851,324.2837236838253,215
2390000,11970.000000450455,-429949.18390373164,321.0429479215777,215
2400000,12000.000000456566,-430431.36136499303,322.05088796854415,215
2410000,12030.000000462678,-432153.6959212248,323.5687336462112,215
2420000,12060.00000046879,-430898.3922236583,324.1207564943823,215
2430000,12090.000000474902,-431103.9278477945,321.67403322581725,215
2440000,12120.000000481014,-429730.31302900054,324.8580799793876,215
2450000,12150.000000487125,-431977.742382569,322.70524155765804,215
2460000,12180.000000493237,-431687.4668429794,324.095003305233,215
2470000,12210.000000499349,-431346.622234812,324.676333927699,215
2480000,12240.00000050546,-430565.9629104466,324.8056460697584,215
2490000,12270.000000511573,-429956.66121860547,324.03289710317654,215
2500000,12300.000000517684,-431818.66071681515,320.11990302392877,215
2510000,12330.000000523796,-431190.01195317274,322.57034036178095,215
2520000,12360.000000529908,-431232.8726129639,322.18529905639167,215
2530000,12390.00000053602,-430200.19634465664,322.6532454645632,215
2540000,12420.000000542132,-431348.6670300362,325.2575297880606,215
2550000,12450.000000548243,-430316.7135829746,323.2857520914172,215
2560000,12480.000000554355,-430850.9738275425,326.8537595874877,215
2570000,12510.000000560467,-431222.2395360959,323.81788582842034,215
2580000,12540.000000566579,-429680.70473165857,322.6892948949511,215
2590000,12570.00000057269,-431193.56638100185,324.6356357541897,215
2600000,12600.000000578802,-431840.86455881805,324.06494625465575,215
2610000,12630.000000584914,-431549.5854661348,326.6215238528079,215
2620000,12660.000000591026,-430573.47643639846,321.7619098409508,215
2630000,12690.000000597138,-430676.4616140649,323.2199454341597,215
2640000,12720.00000060325,-431603.4626945022,323.06059633303653,215
2650000,12750.000000609361,-432114.48647700786,322.9134589660991,215
2660000,12780.000000615473,-431271.3283464499,322.71825748889836,215
2670000,12810.000000621585,-432027.7410281366,322.75233055603616,215
2680000,12840.000000627697,-431526.26673676725,322.86280653187885,215
2690000,12870.000000633809,-430591.36778918304,323.9960971888054,215
2700000,12900.00000063992,-429828.1458127396,324.15401579228893,215
2710000,12930.000000646032,-430654.53169729304,321.5061598016108,215
2720000,12960.000000652144,-430510.39737062505,325.0091342895219,215
2730000,12990.000000658256,-431513.01201140997,325.29123619418664,215
2740000,13020.000000664368,-430299.47355522285,322.90706880658297,215
2750000,13050.00000067048,-430995.73168369196,325.640403325651,215
2760000,13080.000000676591,-430261.3769121687,321.7649677372974,215
2770000,13110.000000682703,-430980.6816813559,324.6228020310702,215
2780000,13140.000000688815,-430720.68637524056,322.71141771518904,215
2790000,13170.000000694927,-429996.8949343164,320.5225155776468,215
2800000,13200.000000701039,-431509.68829199416,323.70697794600846,215
2810000,13230.00000070715,-430857.29825297487,321.05614773246504,215
2820000,13260.000000713262,-430203.06678267196,325.08071505768436,215
2830000,13290.000000719374,-431030.0269755351,320.5860591699171,215
2840000,13320.000000725486,-430733.402722033,319.95974247691083,215
2850000,13350.000000731598,-430067.6636551048,325.81875811199876,215
2860000,13380.00000073771,-430771.3476576486,323.0534297304519,215
2870000,13410.000000743821,-429647.79356956366,326.0667457336445,215
2880000,13440.000000749933,-431408.1074622157,322.2540054967758,215
2890000,13470.000000756045,-430290.2528182238,324.17776405310195,215
2900000,13500.000000762157,-431302.34517839807,322.742975534223,215
2910000,13530.000000768268,-432677.36217498244,322.3844603670509,215
2920000,13560.00000077438,-431275.3049843891,324.67153014800374,215
2930000,13590.000000780492,-431381.40779900015,322.7996710920316,215
2940000,13620.000000786604,-431222.4509462039,322.6580123888381,215
2950000,13650.000000792716,-431705.7318602614,322.1008965255476,215
2960000,13680.000000798827,-431598.04919165093,325.8399663235215,215
2970000,13710.00000080494,-430869.89313436113,323.792821344146,215
2980000,13740.000000811051,-431995.7172112502,322.6441497503987,215
2990000,13770.000000817163,-431503.1156649932,323.0993325653632,215
3000000,13800.000000823275,-431772.0322781368,325.14665358137825,215
3010000,13830.000000829386,-431962.43065875187,320.68079046805605,215
3020000,13860.000000835498,-430545.0323482859,324.5043187535727,215
3030000,13890.00000084161,-431327.9014778647,323.8307878452481,215
3040000,13920.000000847722,-433092.90586882527,323.92766892679936,215
3050000,13950.000000853834,-431577.8216082547,322.89794408498534,215
3060000,13980.000000859945,-429220.18961409247,323.1113151130809,215
3070000,14010.000000866057,-431153.21753367526,324.2744327514698,215
3080000,14040.000000872169,-430735.9720516475,323.7199235688985,215
3090000,14070.00000087828,-430477.9393172518,321.4875290187369,215
3100000,14100.000000884393,-430775.19240943855,325.8249062003609,215
3110000,14130.000000890504,-432472.9471110299,320.87874779671665,215
3120000,14160.000000896616,-431091.8394415444,323.1501352411529,215
3130000,14190.000000902728,-431754.2433530472,324.606412804595,215
3140000,14220.00000090884,-431188.9376565798,322.5189121525153,215
3150000,14250.000000914952,-429601.08770615235,324.1550585901111,215
3160000,14280.000000921063,-430995.8545921864,323.73723766846837,215
3170000,14310.000000927175,-431102.0174282335,323.986145502906,215
3180000,14340.000000933287,-431732.69905111333,324.0780551097859,215
3190000,14370.000000939399,-432146.35815529036,322.3529308740638,215
3200000,14400.00000094551,-431499.34741426585,324.7131293708408,215
3210000,14430.000000951622,-432178.2332224541,323.6270466024932,215
3220000,14460.000000957734,-431396.34231757815,324.164407685103,215
3230000,14490.000000963846,-431621.19187049614,323.3101736041117,215
3240000,14520.000000969958,-431961.4479306617,323.94274094350493,215
3250000,14550.00000097607,-429569.783789871,323.1555104601949,215
3260000,14580.000000982182,-431288.37110720295,322.7440911206447,215
3270000,14610.000000988293,-430583.54956418695,324.88119158280915,215
3280000,14640.000000994405,-431355.5345437259,321.77875096115304,215
3290000,14670.000001000517,-431102.11065698834,323.6950097095839,215
3300000,14700.000001006629,-431656.8890717395,325.68899825062454,215
3310000,14730.00000101274,-431636.0448862368,322.9665274505769,215
3320000,14760.000001018852,-431421.9369134309,322.8469273597212,215
3330000,14790.000001024964,-430962.17494521965,324.23557693262865,216
3340000,14820.000001031076,-432162.2611662643,323.2117465492189,216
3350000,14850.000001037188,-431230.9459839212,324.88712953980024,216
3360000,14880.0000010433,-431499.67458242504,324.9662592901541,216
3370000,14910.000001049411,-431804.8903781646,321.6947560937626,216
3380000,14940.000001055523,-430773.075429376,326.4055226749577,216
3390000,14970.000001061635,-430373.67870186525,323.3775269598488,216
3400000,15000.000001067747,-431558.9450902983,324.1191284319784,216
3410000,15030.000001073859,-430897.6544868341,322.767307723449,216
3420000,15060.00000107997,-430582.31936692167,323.48067499649335,216
3430000,15090.000001086082,-432091.7897744416,324.37342198542615,216
3440000,15120.000001092194,-429874.19789976184,324.569457749886,216
3450000,15150.000001098306,-431665.1433439739,324.2966192432684,216
3460000,15180.000001104418,-430406.2815747026,323.50652239440353,216
3470000,15210.00000111053,-431044.02708367934,323.71299855148237,216
3480000,15240.000001116641,-431777.8728599476,322.8146911143705,216
3490000,15270.000001122753,-430345.22230214975,319.4974744592353,216
3500000,15300.000001128865,-430627.31551957875,322.70017033652147,216
3510000,15330.000001134977,-428575.13803319377,322.4260558766179,216
3520000,15360.000001141088,-430173.5879882069,320.73289682635016,216
3530000,15390.0000011472,-431679.46905840957,324.97400646933335,216
3540000,15420.000001153312,-430811.37295114645,323.2057811145157,216
3550000,15450.000001159424,-431167.84283454786,323.39880295507527,216
3560000,15480.000001165536,-431442.5724554504,325.9896573715517,216
3570000,15510.000001171647,-432541.72723511746,323.96111355449085,216
3580000,15540.00000117776,-430403.69147089496,322.9993849430753,216
3590000,15570.000001183871,-429848.13318377803,325.36506969892923,216
3600000,15600.000001189983,-430778.23891128507,326.8653903390422,216
3610000,15630.000001196095,-431605.2799667355,326.1119235776013,216
3620000,15660.000001202206,-432377.183646,326.20949784497776,216
3630000,15690.000001208318,-431205.58557709306,323.9767022524179,216
3640000,15720.00000121443,-431055.94320637546,323.93986330329733,216
3650000,15750.000001220542,-430948.0177553049,322.6520225106487,216
3660000,15780.000001226654,-432265.569922491,322.2139186463542,216
3670000,15810.000001232765,-430970.4820872606,323.91866481945254,216
3680000,15840.000001238877,-429796.8322511059,325.5357008475276,216
3690000,15870.00000124499,-431298.2835062635,323.5013405977232,216
3700000,15900.000001251101,-431373.87106443127,322.6651412612977,216
3710000,15930.000001257213,-431093.157436898,324.2864533494582,216
3720000,15960.000001263325,-430434.9989479685,325.89924479047994,216
3730000,15990.000001269436,-430493.56666842476,323.8926006736169,216
3740000,16020.000001275548,-430567.94700092776,323.64941444195836,216
3750000,16050.00000128166,-430415.86808897415,324.03493603329275,216
3760000,16080.000001287772,-431877.1220260393,325.24095734318337,216
3770000,16110.000001293884,-430452.06529284036,323.7366839001891,216
3780000,16140.000001299995,-432243.67469864106,323.6496874527618,216
3790000,16170.000001306107,-430870.9073500193,326.050217489081,216
3800000,16200.000001312219,-430983.88108387636,327.2609676204681,216
3810000,16230.00000131833,-431347.1583160362,325.6378917699847,216
3820000,16260.000001324443,-431250.3322359887,326.1760265147924,216
3830000,16290.000001330554,-431046.6859575198,323.3867126847343,216
3840000,16320.000001336666,-430560.22254047054,324.2805684810963,216
3850000,16350.000001342778,-432482.82151372917,322.3735476426202,216
3860000,16380.00000134889,-431586.76633476326,322.7621059346932,216
3870000,16410.000001355,-430757.61555160396,323.90622816161334,216
3880000,16440.000001361113,-431352.47287093964,320.7097619635649,216
3890000,16470.000001367225,-431559.7447230369,326.108450884203,216
3900000,16500.000001373337,-430851.59994958737,323.0296808880599,216
3910000,16530.00000137945,-431481.939664128,326.10692100965286,216
3920000,16560.00000138556,-430403.0318912051,322.8204415804884,216
3930000,16590.000001391672,-430528.5707040429,323.69764803252986,216
3940000,16620.000001397784,-431421.7996778295,323.30449167608384,216
3950000,16650.000001403896,-430501.0578966057,322.14016300284857,216
3960000,16680.000001410008,-431912.40659076883,324.93241551933613,216
3970000,16710.00000141612,-431300.2255069597,325.8655652219713,216
3980000,16740.00000142223,-429439.9518153046,323.8646883819139,216
3990000,16770.000001428343,-431361.0114018938,326.64213320768044,216
4000000,16800.000001434455,-430531.60300592147,322.31946113696057,216
4010000,16830.000001440567,-430717.6140122372,322.5988798159623,216
4020000,16860.00000144668,-431562.239925737,322.9810168041957,216
4030000,16890.00000145279,-430347.2475379433,321.73753868094747,216
4040000,16920.000001458902,-430818.63834004663,324.5206435711672,216
4050000,16950.000001465014,-430992.71972144884,326.0904167738542,216
4060000,16980.000001471126,-431230.3049216699,322.05145109072015,216
4070000,17010.000001477238,-432078.1598616515,325.0373087614042,216
4080000,17040.00000148335,-431475.5087465802,322.1250211724169,216
4090000,17070.00000148946,-431010.4348507596,322.7527676147037,216
4100000,17100.000001495573,-430989.7336735558,322.93001245426484,216
4110000,17130.000001501685,-429982.98051842744,322.8725346203861,216
4120000,17160.000001507797,-430848.5229615499,324.7805658239631,216
4130000,17190.00000151391,-430861.505394859,324.70627099988553,216
4140000,17220.00000152002,-430361.4247866813,323.9576553779176,216
4150000,17250.000001526132,-431922.0857510045,322.9669459244235,216
4160000,17280.000001532244,-431294.9642294131,322.19511224054656,216
4170000,17310.000001538356,-430291.10270319576,322.3495238962893,216
4180000,17340.000001544468,-431003.1374687664,324.92438521348754,216
4190000,17370.00000155058,-430331.4748170525,324.817659374235,216
4200000,17400.00000155669,-430739.4289677581,326.0683754677821,216
4210000,17430.000001562803,-430718.369810828,325.4567422953743,216
4220000,17460.000001568915,-430861.8737633785,324.3973615190606,216
4230000,17490.000001575027,-431050.19341093884,322.50023013943803,216
4240000,17520.00000158114,-431107.4908317253,324.5856871517606,216
4250000,17550.00000158725,-429879.8207994441,323.48769791571954,216
4260000,17580.000001593362,-431693.6339217739,324.6832098116271,216
4270000,17610.000001599474,-428808.0327486438,322.81534023167814,216
4280000,17640.000001605586,-431130.8652795779,324.3655164902461,216
4290000,17670.000001611697,-432038.25030081347,325.38465656424836,216
4300000,17700.00000161781,-429379.43937735166,324.9166564416486,216
4310000,17730.00000162392,-430092.32229707786,325.12876122820995,216
4320000,17760.000001630033,-430242.38660979667,325.1495670263694,216
4330000,17790.000001636145,-430597.1956529252,324.4981927451801,216
4340000,17820.000001642256,-430891.03076648735,322.7237185845652,216
4350000,17850.00000164837,-431311.7312119587,322.9473531974597,216
4360000,17880.00000165448,-430910.70975671103,324.13322301152573,216
4370000,17910.00000166059,-431935.8444508733,323.54140548361744,216
4380000,17940.000001666704,-431639.48780617653,324.2875594627951,216
4390000,17970.000001672815,-431992.46950480575,325.3768603639178,216
4400000,18000.000001678927,-431449.4009946401,323.40293037214497,216
4410000,18030.00000168504,-429828.34470752813,325.586132879146,216
4420000,18060.00000169115,-432106.114444518,325.0245780013437,216
4430000,18090.000001697263,-432373.59101096075,325.3170509330781,216
4440000,18120.000001703374,-430894.7226124841,322.4468190044991,216
4450000,18150.000001709486,-431182.41308407765,324.57374478729304,216
4460000,18180.000001715598,-430671.7320755138,324.2349989741725,216
4470000,18210.00000172171,-430811.681851408,325.7155092475328,216
4480000,18240.00000172782,-431954.2587413788,326.02330728149224,216
4490000,18270.000001733933,-430714.92414517165,326.38952590777825,216
4500000,18300.000001740045,-430754.5821633807,322.7980223960423,216
4510000,18330.000001746157,-430233.97278258693,321.678734205355,216
4520000,18360.00000175227,-431779.464021615,322.1019627762126,216
