#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
46000,-410225.5634626746,315.2093466498154,157
47000,-410065.9305483389,312.8654594772111,157
48000,-410208.93312422815,313.2844639212798,156
49000,-413098.53015794884,312.8748738858822,156
50000,-412559.6639960529,309.29295575492966,156
51000,-412776.03845113516,309.23659892522,156
52000,-413839.761612501,309.1717903275988,156
53000,-413841.8113879347,308.63500753016274,156
54000,-412586.62141704676,313.54532185592205,156
55000,-415100.046043681,310.17419958991877,156
56000,-415057.6483855604,311.34307095662916,156
57000,-414828.69897271413,310.3105939837482,156
58000,-414611.7007875049,313.1680888019858,156
59000,-416766.6766628679,308.8239681709247,156
60000,-415348.3215029745,309.9173718073903,156
61000,-416527.4094409228,313.00508442532634,155
62000,-416239.1711798578,311.6822218666006,155
63000,-417707.7335253905,311.22761275432913,155
64000,-417694.69881757605,309.31796975571905,155
65000,-417214.94020968396,313.9921894575762,155
66000,-417852.2470330789,310.45324563684306,155
67000,-418038.25702086533,309.7318184369581,155
68000,-419389.10871476214,309.79469540979045,155
69000,-418721.4890370453,311.5224481907849,155
70000,-417963.90832566726,313.3260481479783,155
71000,-417941.5723658269,311.0670701197045,155
72000,-417398.12983764475,312.26961667276754,155
73000,-418436.62077644444,313.5417816643014,155
74000,-419036.3165782485,314.279889871441,154
75000,-419642.09789497545,311.8871166686035,154
76000,-418680.6406698909,309.44078027002763,154
77000,-419081.8147596682,310.52874432494883,154
78000,-421051.6785911452,309.6375021483185,154
79000,-419727.3654623786,310.38214611358137,154
80000,-420569.4516767671,310.43069808426304,154
81000,-420843.51615984854,312.7567305055056,154
82000,-420117.47093615425,313.19188084663597,154
83000,-419954.46229786356,312.70761661086624,154
84000,-420281.64569169655,308.59430081792203,154
85000,-419290.6733150843,313.89026171877,154
86000,-421733.8401719332,312.561502006977,154
87000,-423118.6403252075,309.103981727472,154
88000,-420614.8062227408,312.07551617165535,154
89000,-421496.56905719964,310.7288266280918,154
90000,-420961.9400098743,311.10331701656804,154
91000,-422606.6563825917,312.78369336215894,154
92000,-422677.1183784832,312.62837656214066,153
93000,-422263.25156379933,309.32951899724674,153
94000,-423304.9759730031,311.2758325594102,153
95000,-422789.77853760193,311.6790153754299,153
96000,-420969.36647509923,310.76992923999387,153
97000,-423286.3871079073,312.07663991178725,153
98000,-424115.2775198978,313.5372736774987,153
99000,-423917.5188294812,308.0811519540823,153
100000,-423791.4273043894,310.40928016943724,153
101000,-423477.18492320017,308.8938394997601,153
102000,-423665.5590974684,312.1914451538121,153
103000,-422697.69711895357,311.4688424963124,153
104000,-423316.48291556,312.070214409649,153
105000,-421975.54011617973,312.10759158857473,153
106000,-424003.3334970358,308.71341426417007,153
107000,-423960.45313619147,311.7743707612365,153
108000,-424072.10909050377,311.1008921453181,153
109000,-423794.289051431,309.19796897001396,153
110000,-421883.4899044067,310.24580321316546,153
111000,-424227.20734454365,310.4328829219867,153
112000,-424076.68884861446,308.5147237820142,153
113000,-425541.95947453915,311.00467742780984,153
114000,-423378.76498938305,310.90246709322963,153
115000,-424085.8559165008,311.74979880453225,152
116000,-425257.41628424264,309.6396493258146,152
117000,-422979.3967763707,310.7298575538618,152
118000,-424423.94194063195,309.14628425191705,152
119000,-425386.7105156705,311.3889829201781,152
120000,-423777.48470494826,310.2703000957616,152
121000,-424632.68356378726,311.1147321716303,152
122000,-424032.50000952603,310.82399304409296,152
123000,-424281.95482816827,310.90426265171993,152
124000,-424662.3262752169,310.18751100223415,152
125000,-423663.0468108249,313.2645485428318,152
126000,-426327.51263229176,310.50773329722637,152
127000,-424462.6528194749,311.11877729691474,152
128000,-425778.9311435912,312.75867239891005,152
129000,-425573.73960276693,311.28069672102737,152
130000,-425178.9434660822,311.4334061623253,152
131000,-425743.209242617,312.0243159574822,152
132000,-425760.49684936437,311.41306535064547,152
133000,-426401.99808116746,310.75298254987905,152
134000,-426629.5459002927,310.99495481233373,152
135000,-426553.9736728836,312.32872996960185,152
136000,-427028.47894458566,311.5560108521699,152
137000,-426104.3695938252,309.6114809696328,152
138000,-426992.9220921092,308.6046153893938,152
139000,-428524.8495406464,311.34774876895864,152
140000,-425728.62724954216,311.44843112146714,152
141000,-426925.8143183857,313.2295810294179,152
142000,-426148.76419883454,311.33523773381245,152
143000,-426792.47952172137,311.140978053384,152
144000,-427860.19181345846,312.8538145797356,152
145000,-427124.555450093,308.2008746294705,152
146000,-428141.26524859294,312.0822652185603,152
147000,-428245.24787978316,310.0576785705456,152
148000,-427608.8974029822,312.0746523608678,152
149000,-427833.20663806493,309.48058642144895,152
150000,-427212.1792739942,309.8088390177907,152
151000,-427448.25103080506,310.46719357642223,151
152000,-427835.8174514477,314.32387915174434,151
153000,-428442.09396432876,308.51220699582046,151
154000,-428566.8260885789,316.351794595713,151
155000,-427498.12679238105,312.08033112695637,151
156000,-427951.7588742825,311.765448492063,151
157000,-428303.2122348647,311.7357962739592,151
158000,-428270.92385267117,312.5443000929626,151
159000,-428382.11985219014,310.74372991117457,151
160000,-427783.63729953836,309.7299753942332,151
161000,-428300.7717161516,313.86228507741555,151
162000,-428929.83666659007,311.0651352964479,151
163000,-428576.3658648536,312.0030805800874,151
164000,-428312.50195272756,309.9147046776666,151
165000,-428851.82208665437,308.14492678677277,151
166000,-428037.59928371105,313.8985787581454,151
167000,-427580.18616239773,312.872178355836,151
168000,-428876.800126669,310.83380382839584,151
169000,-428106.9512058068,313.70584552278916,151
170000,-429118.72607662925,309.554901364298,151
171000,-428539.0672700817,311.18424767565847,151
172000,-429615.58149954746,313.5310702715733,151
173000,-430275.76097963867,311.1838860662233,151
174000,-429028.5644480188,314.6726307686203,151
175000,-428340.54817892937,310.3053149950798,151
176000,-428483.34277335135,311.1198533950571,151
177000,-428975.7613488727,315.1801993566431,151
178000,-428156.9009417617,311.3899444096289,151
179000,-429577.47019465035,312.1918970412948,151
180000,-430166.5087484657,311.8584876501854,151
181000,-429369.739363794,312.3795597635692,151
182000,-428798.4904062564,310.52285166298634,151
183000,-429590.88441329985,309.775321135692,151
184000,-429940.75392128574,313.2070390048698,151
185000,-428019.8106954631,314.4523951785942,151
186000,-428836.03621445526,313.14125267044005,151
187000,-429253.64594087726,311.10558999243773,151
188000,-428975.38016034965,313.7913696195771,151
189000,-430456.2139567069,310.12289838091647,151
190000,-429228.75625126367,308.8395178825967,151
191000,-429589.7532922386,312.50215009427745,151
192000,-428115.33502962044,312.3462819110454,151
193000,-430244.928628135,311.7656590482933,151
194000,-429704.81785279326,311.56715768137406,151
195000,-429000.7320916138,309.0792687258508,151
196000,-430651.296711538,307.81813489980755,151
197000,-428652.49461748987,314.74017380713076,151
198000,-428805.8252033212,311.8244691417343,151
199000,-430088.00567683857,307.7149314573795,151
200000,-429590.12283146894,310.45923090356797,151
201000,-429882.76629279274,312.4311532707371,151
202000,-430503.94655722403,311.56648537206837,151
203000,-429383.55912450096,310.9722617206308,151
204000,-429928.80656180694,309.92874865078755,151
205000,-429473.249005876,311.8796673368518,151
206000,-431019.20026268996,311.33851283877135,151
207000,-429193.2320464761,311.08132364686685,151
208000,-430292.3457096261,310.35322307649295,151
209000,-430031.0561678,310.826858008162,151
210000,-431178.22095431853,311.64791010914684,151
211000,-431307.9695743935,310.2061408020262,150
212000,-430831.54521794035,309.08472971610047,150
213000,-429268.3546970668,310.27292062324324,150
214000,-430736.6009065551,310.6784890337521,150
215000,-429824.2529460308,311.9594178160118,150
216000,-431077.81747402204,311.1255328292203,150
217000,-430896.50292985956,310.73932947298374,150
218000,-431552.25130542926,312.31090604924185,150
219000,-429721.1475142983,310.25797325313766,150
220000,-430613.02363681863,313.3123914205224,150
221000,-431406.3754512095,311.06009708857965,150
222000,-432282.75567509374,309.6304578671652,150
223000,-429904.1554625409,310.8504324346519,150
224000,-431650.36615443695,309.88642349716326,150
225000,-430528.05183726293,309.53510313895214,150
226000,-430621.49062673515,310.87270234779544,150
227000,-431291.02170639695,309.6460221097456,150
228000,-431257.59691881156,310.9502561347478,150
229000,-430234.4149540537,311.7594574823696,150
230000,-429473.9795360181,310.3632959412546,150
231000,-430218.9267316195,311.65842199027117,150
232000,-430567.3384814181,309.0420532155541,150
233000,-430824.10506701097,309.5191085278284,150
234000,-429879.7610894758,311.0906159348139,150
235000,-430308.2894167409,312.7915261264164,150
236000,-430264.8565150874,311.2371230129114,150
237000,-430131.07953205425,314.0952724281143,150
238000,-430401.2000930903,308.74702559915823,150
239000,-430480.052283966,311.17328517576385,150
240000,-431168.1600948402,311.90055324836305,150
241000,-430694.14111190755,309.8530365249195,150
242000,-430139.24421873735,310.1221785453666,150
243000,-430139.8408180205,312.20862983338577,150
244000,-431938.6532940776,309.81551321235054,150
245000,-431270.3549482436,313.14740459515673,150
246000,-431038.1304733276,312.01230646737935,150
247000,-431711.08986173314,311.60246405828684,150
248000,-430319.6810829446,309.99740347020236,150
249000,-431101.99272081326,310.43400863283307,150
250000,-429945.0660233791,312.44151053011143,150
251000,-430261.925452549,313.1052764862606,150
252000,-431672.5398864362,309.77716086006717,150
253000,-431877.964125223,311.9260639662835,150
254000,-432314.48547300464,310.0008103089602,150
255000,-431867.63571051904,310.60699107194847,150
256000,-431765.5432825587,312.1787615324536,150
257000,-431282.14986644266,308.1094143872783,150
258000,-431059.5087462184,311.461715272423,150
259000,-431383.2422994715,310.8860173866565,150
260000,-431589.34878323297,309.50225642059894,150
261000,-431273.2374004582,309.9272454459992,150
262000,-432519.52228517854,311.64657353755274,150
263000,-431567.80293669435,309.45624252145296,150
264000,-431330.9368055437,312.6911707607423,150
265000,-430942.38896919624,312.59238135521827,150
266000,-431682.01080682385,312.07632059630225,150
267000,-431942.5786924781,310.93294181234364,150
268000,-430975.6557467615,309.54047073207533,150
269000,-432576.47807962773,309.0767368389648,150
270000,-433205.0467527285,312.88575582629704,150
271000,-433216.26507151756,311.29370525462554,150
272000,-430766.06309589907,310.62706969476903,150
273000,-431620.7834638299,312.48428711158584,150
274000,-432182.87828650605,312.37218169146075,150
275000,-433087.6204914325,309.60955345339596,150
276000,-430847.5171470656,312.1443070865999,150
277000,-431699.9462724782,311.7059612290489,150
278000,-432325.13546905434,310.9046317341532,150
279000,-432994.1558148742,310.1341193455856,150
280000,-432654.35455449694,314.6758208836571,150
281000,-432021.67160068336,311.6756940394565,150
282000,-432495.60874758847,312.7611650193607,150
283000,-431901.8476275697,313.3290863401657,150
284000,-433632.1360578714,309.1937150504639,150
285000,-432781.2659348275,312.0051493502643,150
286000,-433706.81441093003,311.29673372653247,150
287000,-432202.36613012804,310.719182042496,150
288000,-431384.04384997534,310.9146782035499,150
289000,-431836.54599789693,310.6753342621775,150
290000,-433229.0689192235,311.61962275762227,150
291000,-434197.7821415947,311.001861277452,150
292000,-432378.4141773642,310.8420259470875,150
293000,-433895.06284910836,310.19084258909214,150
294000,-434337.2594362302,310.60659539362126,150
295000,-432956.84280455974,310.0182738820196,150
296000,-433865.73783477023,312.16440479106257,150
297000,-432523.4574000868,312.22216557310537,150
298000,-432167.15172917,311.7673555414842,150
299000,-432591.96174071333,310.8110024272257,150
300000,-432413.49318203866,310.31583378194335,150
301000,-432459.73788280226,309.0004385211413,150
302000,-432511.2165651473,310.7957975784178,150
303000,-432945.0885908166,310.9499857470363,150
304000,-433373.60704579274,309.24506355118075,150
305000,-433277.58484744886,312.48299292548984,150
306000,-433121.7986958027,313.7180764471685,150
307000,-434012.7211595201,309.339465854278,150
308000,-433688.9378262467,312.1909085885607,150
309000,-434099.17836907995,309.87783783916836,150
310000,-432680.6546139561,309.41165638885843,150
311000,-433234.8001086735,312.20553025390075,150
312000,-432816.59764327435,312.21358206765115,150
313000,-431835.6202711144,313.3902909463716,150
314000,-433590.51813570433,314.683857603771,150
315000,-434502.7871063999,310.1448908725316,150
316000,-433940.3079782848,310.5884667737803,150
317000,-432790.765496769,312.3928191300795,150
318000,-433490.43831499317,313.737200143708,150
319000,-432609.6263432936,311.55803107104475,150
320000,-433335.31763994787,311.2209459939153,150
321000,-432871.4433087867,310.8334814937986,150
322000,-432627.6301829405,314.4851593440697,150
323000,-433021.00852272846,312.2097265001269,150
324000,-435083.887427588,310.9661817535042,150
325000,-432140.11494469666,309.6142258223205,150
326000,-433059.9901300536,311.62735640184826,150
327000,-433094.5345840049,311.46775424186256,150
328000,-433077.643664727,309.1440141921075,150
329000,-433453.7536824455,309.81798810263325,150
330000,-434679.5971180666,312.3740310813402,150
331000,-432812.94080909714,312.29817773874385,150
332000,-434028.58446582756,311.70463487563455,150
333000,-432985.8554784395,314.1588867687091,150
334000,-433641.2794822145,312.13455884691183,150
335000,-433326.1928334804,310.8175135097665,150
336000,-433659.85267365817,311.5899773523343,150
337000,-434759.11450821324,308.39402107815414,150
338000,-433470.10517137963,308.5123170916627,150
339000,-433424.54826395446,310.90430488673195,150
340000,-434272.9779574119,312.44933690811376,149
341000,-434139.02006538,313.6618985659225,149
342000,-433022.9465704777,309.58929844763793,149
343000,-432880.0145436679,313.7738735719334,149
344000,-433483.53742790665,309.92182207375527,149
345000,-434289.51941921934,309.39905836222675,149
346000,-434765.0699537371,311.884251819963,149
347000,-433067.5114322675,312.7860034513449,149
348000,-433775.4311194194,312.2705204972025,149
349000,-433395.4942206254,311.1646365838604,149
350000,-433330.98331901967,309.9771476759067,149
351000,-433271.32313100784,309.1381712750914,149
352000,-432731.04176412616,310.4961672910811,149
353000,-434377.00964591163,312.2644801206776,149
354000,-434172.7735927494,312.2396863661368,149
355000,-433897.24134377437,308.30242143502517,149
356000,-434096.6096691922,311.0994208315973,149
357000,-432780.4065035817,308.82890711377564,149
358000,-434317.49969483516,313.326824410222,149
359000,-434354.16616542684,313.41075994564693,149
360000,-434211.5471869828,310.13942372911225,149
361000,-433870.9211961143,310.54905326621093,149
362000,-434243.35238348227,310.3325511485516,149
363000,-433869.8105958174,309.7497171974429,149
364000,-434945.4981634668,310.66038867412686,149
365000,-434783.7698014418,310.79510548702524,149
366000,-434443.1936309654,312.736344212023,149
367000,-434099.7449412723,311.2679799631515,149
368000,-434682.16638667067,310.0001857779215,149
369000,-434167.1775175794,312.94482181070805,149
370000,-433316.9923526447,309.33140452996105,149
371000,-433541.10574783594,310.9572654657903,149
372000,-433501.31445385516,309.46501967910706,149
373000,-432795.68447562354,312.9943826307997,149
374000,-434575.6977785677,310.4787352076763,149
375000,-433432.9716443042,310.2593686306971,149
376000,-433927.5308012783,311.43333493490644,149
377000,-433854.4560042373,310.3989884051378,149
378000,-434982.9551805761,313.2290819323879,149
379000,-434622.2025143027,308.5274285094607,149
380000,-434264.92404734925,310.7427296657346,149
381000,-435754.6664822891,311.1589125533589,149
382000,-434467.02141215745,310.70666800459225,149
383000,-434987.3104130032,311.42366728007204,149
384000,-434651.4724665773,314.04400155883457,149
385000,-435019.44975460484,310.6734554298583,149
386000,-435585.15367738553,310.7892413693289,149
387000,-433437.5184645208,309.2429299190077,149
388000,-434006.78345958027,309.8672079087582,149
389000,-434577.39486470167,313.8469866716507,149
390000,-434839.50954867294,307.7560257052564,149
391000,-435140.9467762734,310.64562359217524,149
392000,-434368.74506495404,310.7586506153218,149
393000,-432905.85927736317,311.840852871043,149
394000,-434385.8512101488,312.9590370194764,149
395000,-435093.97291488596,312.2476037259384,149
396000,-435200.17243927787,314.30095762150813,149
397000,-435122.78323578206,311.2720315405221,149
398000,-434104.1517380718,310.4730749062346,149
399000,-433665.4330036198,310.4621299405435,149
400000,-434657.3874229721,310.88230139584937,149
401000,-435817.6423998645,311.3835042355128,149
402000,-435787.2083211248,310.3056493545598,149
403000,-435106.1436380211,310.56088949913476,149
404000,-432945.78354532085,311.14631507048284,149
405000,-434516.16128055216,310.7635321195638,149
406000,-434134.317005513,310.2313929443411,149
407000,-434453.18631876423,310.97067663049694,149
408000,-433428.3936308259,312.77376706408654,149
409000,-434028.9022567328,310.9359333772602,149
410000,-434788.1360688857,311.43847546196275,149
411000,-433746.3335696813,313.5795625898103,149
412000,-434222.25616129884,310.7708645377354,149
413000,-433339.96526548173,310.1254762018403,149
414000,-434168.930685397,309.33727997675715,149
415000,-434152.1405900747,312.2975071050831,149
416000,-435101.96960859746,312.91634770758816,149
417000,-434422.23192388355,310.089874292473,149
418000,-433987.4313079822,311.0408235721187,149
419000,-434550.37983568106,313.2998771802069,149
420000,-433381.48270260566,310.2491167126209,149
421000,-434280.602528807,309.03548127561834,149
422000,-434296.3714594871,314.9290554035344,149
423000,-433775.23539784877,307.6573683386299,149
424000,-434558.2806184024,310.8478074196616,149
425000,-435083.9752212004,309.7096418240001,149
426000,-434547.97164834547,310.36327606710995,149
427000,-433913.47239058814,312.43248305375874,149
428000,-434968.9620727047,310.0327798572207,149
429000,-434904.84667522996,312.4517488211289,149
430000,-435061.9880563193,310.36648649992634,149
431000,-433992.96164122503,313.07599474254556,149
432000,-434466.1427929343,311.00982654454157,149
433000,-432850.7522678715,311.0068454779798,149
434000,-434757.0641061736,313.759232237155,149
435000,-435062.32365212915,313.26618720637083,149
436000,-434823.01171742845,310.4735020543742,149
437000,-434255.6124730101,309.84089444188515,149
438000,-434764.75245690066,313.0500945479946,149
439000,-434483.8134486757,311.97928003809955,149
440000,-433797.64844860695,312.1817270493606,149
441000,-435048.5839763209,311.18402078498764,149
442000,-434525.3913212025,313.5920262730678,149
443000,-435225.16202512174,309.85380576240397,149
444000,-433856.41558234836,311.1728933359145,149
445000,-434768.2838151383,311.7867971765249,149
446000,-434846.51580303744,311.38652003146,149
447000,-435252.2740867166,311.38094840250307,149
448000,-434137.59160972876,311.6799281032739,149
449000,-434226.42610556306,310.7153111789136,149
450000,-435439.77078920277,309.9294946227004,149
451000,-434775.71101505845,310.70113311577444,149
452000,-435546.7129295778,313.6199869883433,149
453000,-435173.07389912196,314.9109140499833,149
454000,-435173.83297964116,308.6012301960296,149
455000,-435074.0729993952,311.77477596330164,149
456000,-434962.80097671575,311.0704196853939,149
457000,-435155.5686059266,310.58023655988455,149
458000,-434290.8083562467,310.4667939692427,149
459000,-434898.50208553905,313.11007144700994,149
460000,-433791.4950422754,310.4899864912203,149
461000,-435621.855711577,311.06927197782414,149
462000,-434474.50781585276,309.2893128286083,149
463000,-434843.6817019589,310.436225232988,149
464000,-435576.27719230787,310.3843805270022,149
465000,-435868.88292309525,309.97408053149377,149
466000,-435115.60698781675,312.22739647620136,149
467000,-435832.5270193424,310.80340911622625,149
468000,-435431.9224506186,311.4461834145519,149
469000,-435306.10454832786,310.34188256356003,149
470000,-434342.645819945,309.4867816373978,149
471000,-435039.27334685554,310.7717776523256,149
472000,-435853.79587765806,313.53000557746367,149
473000,-436154.03117776173,310.7124183094207,149
474000,-435319.0266364042,311.3100463575642,149
475000,-436687.32814603345,309.73455440768146,149
476000,-434409.31882174313,313.7302671509309,149
477000,-434749.4644527205,310.050315365241,149
478000,-434051.445596345,313.96039948338966,149
479000,-435015.9377616595,313.8909408022473,149
480000,-435064.1564484106,312.9131376235658,149
481000,-434932.84536227724,312.421937907137,149
482000,-434682.3012832154,313.25859320130746,149
483000,-435558.646400474,313.53426497430837,149
484000,-435354.72467329283,309.49785610098445,149
485000,-435081.25852710917,311.1644169198036,149
486000,-435235.10159650026,310.97420165699407,149
487000,-434501.8128535813,312.2588383775569,149
488000,-435766.88826661394,310.3286242206057,149
489000,-434904.587166311,311.404552588966,149
490000,-434567.3319306334,313.718348351482,149
491000,-436710.8291887883,311.40102421925826,149
492000,-436222.43827415863,309.22788694434183,149
493000,-434934.5925786251,310.3833589500028,149
494000,-434041.6371066554,310.0867219765292,149
495000,-435873.776947601,312.4101476112893,149
496000,-435027.26326681394,309.6120838177576,149
497000,-434891.02498249686,311.24221506177423,149
498000,-435463.4227223699,312.877286531914,149
499000,-435804.06985513656,311.37762754995845,149
500000,-433708.0856298702,312.33536701220333,149
501000,-435069.7873855815,311.5691203600069,149
502000,-435426.51537930034,311.0252840451263,149
503000,-435670.9919296263,309.96967369242,149
504000,-435422.8686879396,310.98308782039175,149
505000,-434665.8983253932,311.6843338528639,149
506000,-434285.70863950695,309.278830509134,149
507000,-434999.1986890752,310.2972454560226,149
508000,-435834.6986308708,311.641448598959,149
509000,-436537.08101811167,313.6251968328033,149
510000,-435457.72227478004,311.8586544925792,149
511000,-436528.4639040292,310.87863214174547,149
512000,-435470.6708479938,310.7439164265649,149
513000,-435139.9117606215,312.9456534671102,149
514000,-434498.30018152855,313.289564493992,149
515000,-434469.41288873204,309.2435805718315,149
516000,-434791.32914400427,313.3086637583197,149
517000,-436766.6373743997,311.33153805360575,149
518000,-435501.314474992,309.16698165902415,149
519000,-434735.36820070236,313.87873036433064,149
520000,-437401.3085371265,311.2415579848979,149
521000,-434463.70644982555,311.27482987330876,149
522000,-434717.0861818844,311.2053366660251,149
523000,-435692.93882433185,309.62730990748173,149
524000,-434426.680186613,312.14294291997885,149
525000,-435065.181388665,308.8360845859511,149
526000,-435130.950234683,313.4392513335316,149
527000,-434804.86221840675,310.4408604093717,149
528000,-436274.57230373425,311.79465370043323,149
529000,-434189.5508583395,310.8510820631727,149
530000,-435910.0384173582,315.9755738985373,149
531000,-436235.44623473077,309.3019999916449,149
532000,-435884.24064569455,313.5065688054398,149
533000,-435236.6874842087,312.08659498727206,149
534000,-436779.07082978426,314.09773790839597,149
535000,-436519.8287571869,309.20085391498475,149
536000,-436516.27259764844,311.0046510339793,149
537000,-436524.28281692974,308.6051312942338,149
538000,-436094.06710501295,308.91068424801244,149
539000,-436582.99851758964,311.20485348139005,149
540000,-435496.2876420154,309.146739380393,149
541000,-436326.0410816823,310.88601241258215,149
542000,-436128.6756941967,310.67844662699116,149
543000,-435471.3051642978,311.5982375931766,149
544000,-434496.74401392974,312.6601012012546,149
545000,-434750.60046542925,311.7985767331361,149
546000,-435386.6909165855,311.7123955684013,149
547000,-436019.58606151235,312.0913939400515,149
548000,-436218.6394380727,311.63655390971576,149
549000,-436276.1238159626,311.98021436301724,149
550000,-436350.2751051239,308.66147128268386,149
551000,-434961.57268878864,310.5955340851009,149
552000,-434827.5959311058,311.1118547927001,149
553000,-434763.25302632153,311.74528055404005,149
554000,-436167.71254248754,312.30564956320285,149
555000,-435849.1378844534,309.98156218304166,149
556000,-434829.91478567873,309.531920814944,149
557000,-433518.0922628266,308.77620947481296,149
558000,-435263.8159942392,310.54060035422947,149
559000,-434477.35054636584,314.6189725978147,149
560000,-434867.4030580069,309.83854353564703,149
561000,-435649.4327920198,309.9616983225714,149
562000,-434769.1864065011,312.143596304516,149
563000,-436001.3007963407,311.2841308851233,149
564000,-434856.69108820846,309.73373803953797,149
565000,-435087.5610052175,309.84812083199273,149
566000,-434822.61328472616,309.70103697170157,149
567000,-435666.16395302303,312.629908749927,149
568000,-435207.36453460646,310.9226244522155,149
569000,-435450.8111002629,309.70197208245867,149
570000,-435187.5037424471,311.44968026580096,149
571000,-436229.1832642716,311.3261446025315,149
572000,-436107.10837274324,309.01784965829995,149
573000,-435466.0503846493,313.833822773371,149
574000,-435359.99945748807,309.7430621779138,149
575000,-436925.44388774503,312.20857018414756,149
576000,-435465.33206603816,311.39620627705017,149
577000,-434705.88011479727,309.5051534147787,149
578000,-435991.8581730046,311.25489317814703,149
579000,-434326.2747679141,310.96095362694257,149
580000,-435675.2716234282,311.7933751444274,149
581000,-435495.1014582368,310.7542399785454,149
582000,-435499.68018302904,310.2027440324086,149
583000,-435126.9675392476,314.3924304190026,149
584000,-435524.8435758541,311.25780926058286,149
585000,-435841.23535251315,310.84727986237556,149
586000,-435321.81804888416,310.20904518397634,149
587000,-435017.1227931939,310.61368792797214,149
588000,-435544.2940364559,311.30825176650853,149
589000,-436365.2615241122,312.519024120837,149
590000,-435831.95822808985,308.46930062985166,149
591000,-434867.7463657779,307.54007297251474,149
592000,-437135.60874343454,313.92229398525444,149
593000,-436252.95892440225,311.0644594668649,149
594000,-434705.6020946847,310.6928643371655,149
595000,-435452.3511282427,310.84135057938863,149
596000,-435672.62838560087,309.9066485794378,149
597000,-436088.7758617047,309.28502105043486,149
598000,-435875.1883817094,310.951159246029,149
599000,-436164.2020080178,309.44839901611954,149
600000,-435249.3231429218,310.7643244945529,149
601000,-433885.36102510244,309.6258256239357,149
602000,-434430.2805334658,315.68906573689327,149
603000,-435488.1129470663,313.4832751926724,149
604000,-434931.4469941715,310.9146237437652,149
605000,-435854.7263683737,310.82226601443807,149
606000,-435053.0101775506,310.4809695551174,149
607000,-433426.68829866755,311.5431626127143,149
608000,-434915.05346988863,312.2340534445154,149
609000,-435055.69194381894,308.51620806783876,149
610000,-436092.86137860315,310.22689610640094,149
611000,-435754.4192532459,309.93422544956024,149
612000,-434939.7502881717,311.60449704148004,149
613000,-436704.1743535476,311.3637327822544,149
614000,-436271.24579383456,311.02823563609917,149
615000,-435302.7811599481,311.8715902201273,149
616000,-435450.5643445358,313.22411589959864,149
617000,-434472.2374573662,311.2664610193213,149
618000,-434389.4612583923,311.0474020722192,149
619000,-435200.48742771544,310.58923440495295,149
620000,-435157.95147711504,311.2217281019799,149
621000,-434793.66344102356,312.5069766733675,149
622000,-434698.98866237,312.36936500041134,149
623000,-435253.2787792494,311.3510535161436,149
624000,-434573.33371145674,311.75799640295884,149
625000,-435889.8874344188,308.8413951265855,149
626000,-435166.57968682447,311.3417398644169,149
627000,-436654.3187696242,310.26281412437896,149
628000,-435825.958517889,311.7342209041841,149
629000,-436456.01181121496,312.26843995323236,149
630000,-435162.1396099855,312.7936376803996,149
631000,-435031.7194335419,310.84325026481895,149
632000,-434004.7547849121,311.14093406517117,149
633000,-435059.45256006997,309.60892253531574,149
634000,-435435.270009262,310.7858343319621,149
635000,-435344.2354183865,312.5287025896763,149
636000,-434754.0737256538,312.83243434597165,149
