#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
53000,-414591.7449240675,308.43548149438004,156
54000,-415216.8990378254,310.1578253187754,156
55000,-415479.3624227566,311.96752999417953,156
56000,-416519.32657146035,313.75278917106317,156
57000,-416168.6668849422,308.94204055278465,156
58000,-415328.1407274874,310.55212886055136,155
59000,-417004.94357472565,309.89014568191607,155
60000,-416554.5703311695,311.1167198100801,155
61000,-415699.52223709435,308.8923411233998,155
62000,-417311.745502603,311.2947573785026,155
63000,-417205.52336317254,310.18796640619416,155
64000,-418554.3127830585,311.05237179911654,155
65000,-418288.6132072022,312.2917190025045,155
66000,-418137.2523225106,310.1015474722773,155
67000,-418303.3629176952,311.07313283889766,155
68000,-418910.9931908827,312.3763883555239,155
69000,-419511.3050052712,310.89696827354015,155
70000,-419794.266799401,312.00610850056603,155
71000,-418452.65602445346,311.63690549704415,154
72000,-419233.9463511489,311.4344207403481,154
73000,-419825.01156527153,309.25906221481506,154
74000,-418947.94497842854,311.0316333226341,154
75000,-420252.30783571023,311.4325019588222,154
76000,-420012.52957338304,312.9150730376764,154
77000,-420648.10269275145,312.4494601336615,154
78000,-420672.9256159647,308.8162056935075,154
79000,-420694.9847016921,311.58238576533324,154
80000,-420337.8421689314,311.39793193614895,154
81000,-419859.8651501485,313.1090081262859,154
82000,-420509.6914102966,311.22694254960714,154
83000,-420065.3530628723,312.48870839495385,154
84000,-421034.5974585323,310.2531739665274,154
85000,-420814.8999755159,311.59527175053415,154
86000,-420489.7503891634,312.0985474357925,154
87000,-420825.78404381406,309.260790534015,154
88000,-422022.0081123004,308.22627717372825,154
89000,-421500.63210891,310.6736405270633,153
90000,-421769.5853847184,308.2639096345342,153
91000,-422730.8912491093,311.15557295654907,153
92000,-423432.3275277021,310.47146115817316,153
93000,-423002.26183943637,309.64993868556337,153
94000,-423063.13471680414,311.8048867695996,153
95000,-422791.3631246907,309.25816693624756,153
96000,-422614.570112878,311.60794417504616,153
97000,-423560.76855684235,310.50910857322253,153
98000,-424392.19605519064,310.19584040837225,153
99000,-423806.44709307514,308.79839102400206,153
100000,-424219.9277713634,307.9839918379146,153
101000,-424251.3442707849,312.01906213737163,153
102000,-424021.8707998318,312.4766668305498,153
103000,-424572.01241112594,312.213312220639,153
104000,-423454.0825912438,310.3690828095595,153
105000,-424914.04017149773,311.4362321301503,153
106000,-423851.9168416122,311.29223288234544,153
107000,-423066.60954955406,311.930422319335,153
108000,-424258.2048627094,312.90418449993626,153
109000,-424333.0114894514,312.85360676267584,153
110000,-424173.30680637574,307.74011556237485,153
111000,-424703.8413506036,312.81193543785844,153
112000,-423885.25633464404,312.6146248206756,152
113000,-423878.825934574,313.32422438482666,152
114000,-424192.2969667071,311.116792268127,152
115000,-424903.2253975903,312.18944354476844,152
116000,-424463.8845588765,309.52678426707087,152
117000,-424953.62879459094,308.9348494334347,152
118000,-424555.32629424357,308.2848899519163,152
119000,-425494.9109383903,312.32445379338134,152
120000,-426421.2800169627,311.1874658095107,152
121000,-426371.62687627156,310.05211979361115,152
122000,-424916.8576818933,308.8122005128432,152
123000,-426391.4044343061,311.7690290464099,152
124000,-426123.7922463743,311.25058075975016,152
125000,-425491.84022220597,313.344359594738,152
126000,-425449.2684587161,310.4017811043439,152
127000,-425461.5086989312,310.71680678639785,152
128000,-426063.87542481883,309.72192708329567,152
129000,-425342.17231082334,309.4640458704787,152
130000,-425295.2896474041,312.2533535571797,152
131000,-426584.8917645295,310.98175484434876,152
132000,-426715.2853043559,312.25377046330084,152
133000,-425405.15435138135,310.1084359124119,152
134000,-424321.68767403625,310.5586775707358,152
135000,-427476.95213579736,313.3660740598293,152
136000,-427624.20677155233,312.1141435912863,152
137000,-426155.8275070463,309.11621099859366,152
138000,-426087.2923222787,309.3896006353318,152
139000,-427720.98892561067,313.4373276085159,152
140000,-426296.264882616,311.3677782331191,152
141000,-427361.6943636439,310.5343286879425,152
142000,-427324.57769488264,313.6110901616476,152
143000,-426745.94674373977,310.1971487471018,152
144000,-426959.6126652325,311.2809026673804,152
145000,-427584.827769249,311.1706651665542,152
146000,-426850.0256750358,312.90420712962464,151
147000,-427258.7612139252,311.2857350505786,151
148000,-428648.8646042696,313.2004526222844,151
149000,-426297.0828305227,313.45291698791976,151
150000,-427275.4003014718,311.3479615301273,151
151000,-426698.52298747306,311.09754713547784,151
152000,-427891.9876005545,308.15678364731366,151
153000,-427101.974894417,308.88095958546114,151
154000,-426906.901756085,311.13393069095486,151
155000,-426937.0548624045,312.3588452900321,151
156000,-427428.1466011773,313.4041120722609,151
157000,-428251.3902306631,312.2333259050338,151
158000,-428405.30605182005,311.06029508272127,151
159000,-427769.28781919647,311.5117231244772,151
160000,-427519.3419096996,310.58761317154176,151
161000,-427441.42050676746,312.9017318556121,151
162000,-428754.8339618079,311.6629664344901,151
163000,-428515.2322220579,309.8077316349932,151
164000,-428157.2615248144,311.21963534880035,151
165000,-429484.13588149194,311.6718332521401,151
166000,-429029.45256176847,309.47657358035406,151
167000,-428326.5450268346,309.1739680718968,151
168000,-428475.37657819013,312.1806576977859,151
169000,-428557.00650848635,310.3282323216834,151
170000,-428588.721341196,313.11372333546666,151
171000,-428240.5284267592,308.7367051809087,151
172000,-429121.52330781263,313.17354752992,151
173000,-429380.7742691401,307.6143468576179,151
174000,-427809.93630724493,311.2875012732087,151
175000,-428549.4952959132,310.69272292991025,151
176000,-429189.4010133671,311.24280340084783,151
177000,-428475.0749570783,310.6209539345192,151
178000,-427948.00836275984,311.3165206964975,151
179000,-427422.1026728004,313.7399631878377,151
180000,-427857.70574149536,310.0498058187573,151
181000,-429422.7657940993,308.2854595444252,151
182000,-428581.319528966,311.7554127290166,151
183000,-428749.24160917825,310.4100462406823,151
184000,-428475.61235983623,313.5406045255619,151
185000,-429171.9707772229,310.53917786755216,151
186000,-428705.6939997028,307.9627699215255,151
187000,-428122.30950103234,309.4400502685948,151
188000,-428483.339137095,311.4003036683322,151
189000,-428673.0621118371,311.63582536165575,151
190000,-430163.6672873779,311.48685904773595,151
191000,-428304.6994117955,311.82373952248025,151
192000,-428241.15177102643,312.3810531648458,151
193000,-429462.73806149815,311.9333451348097,151
194000,-428997.4359724375,310.27860468305175,151
195000,-429200.053410813,310.9722373811518,151
196000,-429201.146959553,311.8438482821506,151
197000,-429517.5467440812,311.8158546815913,151
198000,-430009.35818023235,308.9060865193425,151
199000,-430636.00511978636,307.2483731868244,151
200000,-429603.2670115272,310.32224456894187,151
201000,-428714.74544769875,312.28207992451826,151
202000,-430140.72786431713,310.3162800119192,151
203000,-429612.89563190565,310.6044301325094,151
204000,-429633.60389709123,311.57138917871964,151
205000,-430094.78612520825,311.99873115495524,151
206000,-431125.03044030746,309.81661439787496,151
207000,-429784.7259111807,311.46641971732146,150
208000,-429997.80672342144,312.84842576991207,150
209000,-430532.6306935523,311.6570714360454,150
210000,-429797.5163408844,311.44683473603686,150
211000,-430354.6306721305,313.12886647130387,150
212000,-430951.9276530447,311.2672030949308,150
213000,-431333.7842902597,311.29959000259413,150
214000,-431258.87846713816,310.56842469917103,150
215000,-430044.0963945582,310.29579086097414,150
216000,-429511.8540140479,313.42765228226796,150
217000,-431043.42345423764,309.6845435781505,150
218000,-431007.8253745246,311.528593782071,150
219000,-429028.3884085149,313.1352323138923,150
220000,-430361.60092960414,312.63045098078857,150
221000,-431019.2115861098,310.3954587146597,150
222000,-430340.2643166268,311.969445472956,150
223000,-431065.6569659547,309.26471876426615,150
224000,-430722.3436900275,308.7730707903603,150
225000,-430170.4423693777,313.26823694460546,150
226000,-429834.366635388,311.4838233895296,150
227000,-430754.92186853965,310.85125529817947,150
228000,-431831.48887039814,309.69529538755836,150
229000,-430495.6870996114,310.71401204955635,150
230000,-430637.2418354505,310.91887252442393,150
231000,-431307.834817172,312.35731292100644,150
232000,-431283.29155704775,310.62799883395695,150
233000,-429940.2320715918,310.1463417998101,150
234000,-431045.09838760993,311.80684042449764,150
235000,-430648.4898452421,310.64660589587527,150
236000,-430675.85875988076,311.77494030966426,150
237000,-430414.3858730835,311.3154534636481,150
238000,-430770.33384500723,312.70141143932517,150
239000,-431689.98974151164,310.1082914499294,150
240000,-430744.7968295049,310.77697623247576,150
241000,-431466.58051866153,310.6750973775011,150
242000,-431473.61029676837,310.3955102880564,150
243000,-431020.65563478856,313.55202484610936,150
244000,-431989.8394333853,313.1172576751495,150
245000,-431987.4616628152,311.94657949052845,150
246000,-431685.6985624172,312.2869816496696,150
247000,-431316.36761013,310.6291850176681,150
248000,-430641.147128128,313.4629792033135,150
249000,-431441.9750925924,310.0461978751943,150
250000,-430752.85587408347,311.663945560089,150
251000,-431039.49818281736,311.5758020811265,150
252000,-430363.0085164481,311.51861630828165,150
253000,-431105.94530679006,310.67349485354106,150
254000,-431373.1413191939,309.7160108917576,150
255000,-431808.574439524,312.230490963779,150
256000,-430993.0212453471,309.36817444141946,150
257000,-431721.60169282067,314.77921378072864,150
258000,-432435.3324550197,309.3272487004142,150
259000,-432369.80370467436,311.33781406040265,150
260000,-431030.58793875924,311.7262616347386,150
261000,-430468.9443128139,311.6287360392107,150
262000,-431301.7125967578,312.22702144383805,150
263000,-429150.5716856662,308.79613847734663,150
264000,-432632.5892627293,310.957539358056,150
265000,-432514.2340612239,310.6889133946615,150
266000,-432304.30977106676,310.3183731537314,150
267000,-431856.8621957144,309.65597302203383,150
268000,-432536.04552450427,309.7499708416883,150
269000,-431526.13647366967,312.2449124150746,150
270000,-431306.63142786175,310.53774240924525,150
271000,-432262.8193835977,311.8570118293065,150
272000,-432476.0837585924,313.2448411137369,150
273000,-432331.6690987814,311.5988078246149,150
274000,-430989.8463940972,311.5386558887878,150
275000,-431980.78981235623,310.2325296997849,150
276000,-432446.3939401873,309.71278752751226,150
277000,-432122.85436030757,313.5420689660288,150
278000,-432670.5132917629,309.86629252360456,150
279000,-433050.77653311286,314.93245791164765,150
280000,-431451.70521646994,310.17691338148563,150
281000,-432996.3300814936,309.9421409973712,150
282000,-432119.2981894759,310.38461129913094,150
283000,-432752.98824294214,312.1952802776633,150
284000,-431815.5845877514,311.6750145507128,150
285000,-432783.114377243,310.68118022668415,150
286000,-433409.9203211402,310.51748867368065,150
287000,-431671.3332373223,308.41220788981883,150
288000,-433713.3183762906,311.09802670969333,150
289000,-433189.9858462813,311.00029771806885,150
290000,-432468.4798960136,311.5102864377544,150
291000,-432764.42239937535,308.9698814933604,150
292000,-433267.8173423384,312.1770204298515,150
293000,-433007.039282609,313.2919134123444,150
294000,-432752.93488594587,307.1297989802149,150
295000,-431636.7684788371,310.3388429326603,150
296000,-433672.9345514865,313.0568325501179,150
297000,-432918.7459878777,309.89706544431823,150
298000,-433183.0715618087,310.4364811093711,150
299000,-432596.4507075825,311.6932241614115,150
300000,-432951.16911545326,309.81103483792646,150
301000,-432930.82412608434,310.2128169928269,150
302000,-433070.525198773,311.3927649162334,150
303000,-431704.9059600737,312.7007666516052,150
304000,-432411.06801714073,312.31448947894467,150
305000,-432756.16928990744,312.66927636250324,150
306000,-434996.593016678,309.9059664179245,150
307000,-432240.5460852601,311.2208222539461,150
308000,-433151.9589640314,312.3961559304422,150
309000,-432116.4372999768,309.9267997974225,150
310000,-433740.10614184407,310.35131562935595,150
311000,-431810.544613661,312.21409081374964,150
312000,-432526.1171839845,310.7601655708388,150
313000,-433008.3457905117,312.7556682375769,150
314000,-433741.9267197002,309.82279673051875,150
315000,-433140.94189552264,310.00360651764476,150
316000,-432055.5856798098,311.55269521886277,150
317000,-432527.5008265432,310.2128377644724,150
318000,-432441.6869232061,311.9268627943534,150
319000,-433139.90281498455,309.0009165786205,150
320000,-432759.41171209933,310.0490498488725,150
321000,-434028.22930147615,311.8076784350078,150
322000,-432549.22582319705,311.0902060192093,150
323000,-432112.56696365704,312.3965584539742,150
324000,-432889.38691086764,309.6864199643463,150
325000,-433346.80080098705,312.54939726828513,150
326000,-433164.8546251119,309.0821083190083,150
327000,-432712.8525914857,308.45322657425174,150
328000,-432939.11794813024,311.32807030778935,150
329000,-433365.71991143515,310.42688877695963,150
330000,-432541.76157963625,311.3572043235675,150
331000,-433566.82335024,311.6688500345444,150
332000,-432483.89186818665,310.98815920517535,150
333000,-433628.2334442439,310.92683064759194,150
334000,-433872.45978836506,311.3067512383891,150
335000,-432685.01768059586,308.8416368824366,150
336000,-433207.44480657484,311.58059670630706,150
337000,-433646.1555707506,310.1516630458141,150
338000,-433973.1035065879,311.3730332532231,150
339000,-433575.93488673144,312.1195843593551,149
340000,-432487.79233316495,307.6849837130749,149
341000,-433744.63150729146,311.28953696692804,149
342000,-433066.6067868953,310.3539099772931,149
343000,-433305.4676511532,313.5769598637223,149
344000,-434088.68281902,310.88345489422176,149
345000,-432531.2929535117,309.75174690805284,149
346000,-433302.95235687424,310.73592848405207,149
347000,-433977.5978102025,311.46967640605305,149
348000,-433929.4737244537,311.1183631794857,149
349000,-432901.4019660291,309.48961191596584,149
350000,-433187.3529157161,310.80934171922337,149
351000,-432737.04083305085,313.8092407546255,149
352000,-432881.62763062585,309.2382658732413,149
353000,-434064.05728207156,310.7348620867929,149
354000,-433659.11744115944,311.74025225406245,149
355000,-433223.2599948207,309.7919882929105,149
356000,-435063.26867998997,308.8498505517438,149
357000,-434138.8630745546,308.79866888573275,149
358000,-434354.23243899853,312.5156773116671,149
359000,-434448.95291330735,313.1121458341808,149
360000,-432832.3862428351,310.26287633394526,149
361000,-433768.24912078376,312.40367708535484,149
362000,-432856.3515063727,311.00653935413396,149
363000,-433578.1209224763,311.1936397895883,149
364000,-433554.69916775264,310.7836616561,149
365000,-432366.02795485035,309.25892790718524,149
366000,-432932.97702218173,311.3541263357458,149
367000,-432858.56763437204,309.20420644126506,149
368000,-433070.44468480744,312.20960968202564,149
369000,-432939.47963523446,311.8418492554269,149
370000,-434010.5699673572,312.3336960890742,149
371000,-433548.3366007677,313.81184590959515,149
372000,-434129.6338551992,308.5915083710819,149
373000,-434086.0199642081,309.9845392577604,149
374000,-435068.6132961642,309.02293705301753,149
375000,-432506.4918027709,313.53294389497444,149
376000,-433697.7143438228,310.91097066233993,149
377000,-434716.53467605915,310.79556289932174,149
378000,-433179.77151021664,312.6299679944519,149
379000,-434473.3553356291,310.771430507974,149
380000,-432887.08258874435,312.3171074872809,149
381000,-434204.47594097233,310.15315219434746,149
382000,-434413.32950065285,311.8396895176122,149
383000,-434286.2123130886,312.31836439980947,149
384000,-434900.75025790837,310.63823899956543,149
385000,-434829.2003699881,310.9610272237653,149
386000,-434096.79562182655,312.0849529890794,149
387000,-433804.7243985825,314.8104014240952,149
388000,-433505.7950336449,313.1821534645381,149
389000,-433711.7978400383,308.64091315430926,149
390000,-434118.0310294314,312.41071835132357,149
391000,-433575.82287778077,310.6838521864556,149
392000,-434414.31079551904,310.1223752700791,149
393000,-435592.70505717164,312.0129604045975,149
394000,-434348.250392176,310.52939219731917,149
395000,-433622.04919905285,311.0177351630253,149
396000,-435277.6770830124,312.6831237711179,149
397000,-435058.122985346,308.90405018449985,149
398000,-434036.004445754,313.0108813804032,149
399000,-434361.8834166762,309.40456645999194,149
400000,-433883.18898888584,310.73120098945157,149
401000,-433911.92517954507,310.64170169102687,149
402000,-434543.43369734404,311.9660280115548,149
403000,-433867.2753166298,313.0880224880033,149
404000,-434720.95987427584,312.13167471901795,149
405000,-434340.31219751807,313.7863110762625,149
406000,-433954.59371322324,312.3671924867351,149
407000,-434319.6080669563,309.92055276145567,149
408000,-434616.0501990004,312.8863007509949,149
409000,-435275.3155237674,310.4004563229142,149
410000,-434472.67261510156,311.87502557191436,149
411000,-434783.84257172234,308.71885758524087,149
412000,-434818.3209338859,309.92883627578675,149
413000,-433343.8658415887,308.80877712859314,149
414000,-435172.3528553294,310.9081068252014,149
415000,-434346.658267641,311.8684802359113,149
416000,-435367.09295634925,313.24979762999317,149
417000,-434098.40109089273,312.8369171720792,149
418000,-435055.66102780565,310.15700113178787,149
419000,-433632.64691840415,312.04542563657805,149
420000,-435357.949113301,310.9261290656556,149
421000,-434960.40458113747,310.32971786271617,149
422000,-434167.09620257583,312.7620521437115,149
423000,-434606.962202091,310.5484179736449,149
424000,-433622.3880652117,308.4255018837659,149
425000,-433676.2338004897,310.3828457327488,149
426000,-433926.24560418003,309.1242145637685,149
427000,-433853.3515776142,310.4373611421948,149
428000,-434470.06630120915,311.03801425323377,149
429000,-433467.47828810406,313.0284791145097,149
430000,-436022.1553632121,313.03649771498544,149
431000,-433647.2264111177,314.34044745933176,149
432000,-433802.5121905687,311.4193612521432,149
433000,-433543.2789592941,312.3645487484101,149
434000,-433526.1189503956,311.43937150162054,149
435000,-433618.20932162623,310.35628757290294,149
436000,-433651.25736032915,310.6348023748702,149
437000,-434609.74616717803,312.0949715926059,149
438000,-433751.7036882101,309.88792381115877,149
439000,-433744.810055912,310.946066587866,149
440000,-433562.9015308721,311.92244393439717,149
441000,-434034.7600567925,311.1587741730941,149
442000,-435583.51013728743,311.33171149038,149
443000,-434836.0285588163,313.00551833056625,149
444000,-434078.9217791932,314.19473956307087,149
445000,-433694.5027357475,311.7774555072552,149
446000,-434727.04645044194,307.62518970164416,149
447000,-435206.008408634,310.87988715639364,149
448000,-435029.82527900813,312.2642459400568,149
449000,-434768.82269760943,312.7630398325287,149
450000,-434073.1832057971,310.9893376524887,149
451000,-433672.969729861,309.04792147471375,149
452000,-433173.6584011074,310.7031233502341,149
453000,-434549.4807877741,310.41335639799803,149
454000,-435604.42165769334,309.99998369934127,149
455000,-434840.6154547264,310.78730207366664,149
456000,-433624.11192352837,311.21506880840144,149
457000,-434247.719063035,311.1249543793084,149
458000,-435504.7013090623,309.756805224729,149
459000,-434447.25982435956,312.58031107542575,149
460000,-436056.70898112794,310.4271338307043,149
461000,-434876.80584164243,310.9651895941927,149
462000,-434911.65083997534,313.2412090461527,149
463000,-435708.461821652,313.2066594050915,149
464000,-434694.97972800233,310.88616097299047,149
465000,-435076.912792003,311.16281980012104,149
466000,-434941.15674101445,311.62184848346186,149
467000,-434380.2318578698,312.173948415393,149
468000,-436699.9097948116,312.7043644010162,149
469000,-435347.53949733893,312.07061857535876,149
470000,-435542.0528399027,308.6097990797183,149
471000,-435161.2905159537,309.3914399171029,149
472000,-434542.64221297787,315.4624916667668,149
473000,-435444.81914427644,311.1859432538574,149
474000,-434609.50884416024,312.1639017920743,149
475000,-434158.16117025213,310.368411538907,149
476000,-435436.9039784083,311.3611769652836,149
477000,-434127.58408234175,310.1888889112434,149
478000,-433791.29770640517,311.64600013374167,149
479000,-435076.8750665921,312.3596626126511,149
480000,-434508.09392232564,312.2726618297493,149
481000,-435318.2085413202,310.62151896682917,149
482000,-434461.4171267494,311.03254160077125,149
483000,-435382.6230920998,312.76165021329507,149
484000,-434054.45834151865,310.5864760852667,149
485000,-435058.61498653167,310.34402338609596,149
486000,-434795.532641914,312.41066603624057,149
487000,-434892.09772024024,311.2491543374313,149
488000,-434780.0446902402,310.0687310741087,149
489000,-434556.8755519185,311.5571077553712,149
490000,-434698.2853359422,312.4703369049745,149
491000,-434003.2134912552,307.4470044986769,149
492000,-433945.81544803246,308.5484542076913,149
493000,-435201.5891497119,311.76352813072543,149
494000,-433925.8465348873,310.72264784263047,149
495000,-435141.6558529716,312.77621173031423,149
496000,-434827.88325456367,312.19457781216255,149
497000,-435785.45775952726,310.9463447670318,149
498000,-435086.9789048345,315.14371502864475,149
499000,-434954.11956774746,307.8521945605062,149
500000,-435105.1175206611,312.80888287882436,149
501000,-436284.49127548747,313.47934428823993,149
502000,-435820.1347453825,307.7839286250602,149
503000,-435219.8089027514,312.7367083498552,149
504000,-435219.77379790833,308.9415006867945,149
505000,-436687.29087122553,312.7654833757985,149
506000,-435389.3616846532,313.19757471495495,149
507000,-436213.1154394131,311.23367074690685,149
508000,-434372.1689047129,312.70066032860393,149
509000,-435792.1142476038,310.90597633450983,149
510000,-435190.11876123236,311.7882758337622,149
511000,-433615.745252223,311.6215858476752,149
512000,-435918.15326939104,309.5267089865468,149
513000,-435729.4781519987,309.3135072971068,149
514000,-435840.47745323484,309.3682568663673,149
515000,-435364.70617479854,312.54422398666014,149
516000,-434947.4694544445,312.4457490972311,149
517000,-434899.55115178484,311.7157511699079,149
518000,-434295.5669740371,313.26129438540676,149
519000,-435662.7599681665,310.76178809581324,149
520000,-435173.75259452313,312.5681260761268,149
521000,-435388.58319617505,310.1251521515762,149
522000,-435543.89380606683,310.1148235788128,149
523000,-434631.9056458371,311.101764110519,149
524000,-435002.0820276665,310.47559909231455,149
525000,-434000.7795100319,311.6031380707235,149
526000,-433832.5263041756,313.2056733624851,149
527000,-435855.0656069261,312.3537364229279,149
528000,-434401.10025519924,312.85437099262276,149
529000,-436005.5134484789,310.68442110293114,149
530000,-435710.3357540502,311.3284362296607,149
531000,-435977.30486142426,309.89809073292224,149
532000,-436362.75408835337,310.0388390228218,149
533000,-435228.89013065514,307.5656106403283,149
534000,-433982.3497159926,310.2320972597072,149
535000,-435597.5721907357,311.6955128144845,149
536000,-434861.2174339527,309.62141428355693,149
537000,-435688.1438767505,310.2688617178107,149
538000,-436441.70239199046,310.23570048672644,149
539000,-435381.6896927082,310.1218078452247,149
540000,-434657.47670582496,311.7039939330716,149
541000,-434491.2140398293,311.58948854532935,149
542000,-434844.16313158884,312.7794312191068,149
543000,-434941.4478616135,309.18875778183326,149
544000,-434956.8471618339,312.84184622163804,149
545000,-435248.9019299976,314.3826393628399,149
546000,-435563.41927099135,314.22172093602956,149
547000,-435082.0137742029,308.5703524239593,149
548000,-435221.38529734616,309.8300913377574,149
549000,-434593.6960718648,311.6341175056725,149
550000,-435063.4224518882,311.6576985019963,149
551000,-435353.10440427903,311.68662549810705,149
552000,-435488.7954267487,310.56092680637363,149
553000,-434963.7438824796,312.9946344387647,149
554000,-435495.41703409306,311.73554448419236,149
555000,-435243.29263980733,312.6464402443386,149
556000,-435611.79923530016,311.3595570987085,149
557000,-435418.81103503704,310.3937873509335,149
558000,-435653.6466122675,314.5834130213138,149
559000,-434456.6748028605,314.49183099762496,149
560000,-435434.9448178059,312.7590129134778,149
561000,-436214.7056566123,312.04422582136374,149
562000,-434431.5779719474,310.97930702309725,149
563000,-435822.69985080115,311.07714540259013,149
564000,-435360.6479596698,310.42512172349836,149
565000,-434194.76604986493,309.86134445798797,149
566000,-435799.5749492643,314.067399840672,149
567000,-434891.9441494958,314.6369765644219,149
568000,-435249.0778719296,313.3469261826953,149
569000,-435873.4835355077,308.9314261879328,149
570000,-434603.55043761246,312.9505226874426,149
571000,-435057.3788958073,311.94287967086063,149
572000,-435814.16841442045,311.54139432084105,149
573000,-434808.8843300475,309.2850085545411,149
574000,-434915.49175663176,312.7667138695121,149
575000,-435638.85315823415,312.92080108760626,149
576000,-433515.3750633511,310.9683340747719,149
577000,-434205.553507088,307.95971833608786,149
578000,-435774.800080111,311.1616171999355,149
579000,-436229.7010482126,312.9862963562058,149
580000,-435436.71985493624,310.6728269811033,149
581000,-434859.0004834228,308.72341998695356,149
582000,-434423.2405838426,310.72092173660997,149
583000,-435545.3931745335,310.8814101374148,149
584000,-434582.93516113143,309.7180303676353,149
585000,-434795.5950242467,309.1475141957371,149
586000,-435486.62521534786,308.802551977573,149
587000,-433641.93529484584,310.3751646035904,149
588000,-435707.9856994902,311.84342952954654,149
589000,-433593.0721256605,310.99993739517896,149
590000,-434782.8727772683,311.7614706086542,149
591000,-434649.8466178484,309.01521606050903,149
592000,-434263.1732297975,309.35225452178923,149
593000,-436088.3163409701,311.02508123976435,149
594000,-435026.35799284047,310.2829361453711,149
595000,-435956.05340974615,309.01823988632697,149
596000,-434420.67929704883,313.04099998176207,149
597000,-435147.30183121026,311.1810548931585,149
598000,-434388.1070895479,312.1881213674204,149
599000,-434456.1167279796,311.8582999465752,149
600000,-433925.0611453748,309.81668128241785,149
601000,-433864.9426522036,310.40578085930537,149
602000,-435132.87613533693,311.45153802974767,149
603000,-435775.39669890585,314.99708474049214,149
604000,-435166.6689666554,311.8177049340785,149
605000,-435464.28070008825,312.5666538044761,149
606000,-435679.20982429595,311.0388040763321,149
607000,-436565.06146186753,312.1219390974935,149
608000,-434744.91146336007,310.1627767347588,149
609000,-435633.9808454658,310.9795375474756,149
610000,-435383.9502753967,311.73289912991993,149
611000,-434967.74329558876,312.321131310857,149
612000,-434803.6715129807,311.2641401547735,149
613000,-435587.931742704,311.2113485187167,149
614000,-435936.59946771245,312.2830352848936,149
615000,-434661.5112749466,308.8609439084654,149
616000,-436551.36117110983,309.56179177135215,149
617000,-435573.4332692076,311.87801052788217,149
618000,-435370.0527943559,308.99938078177354,149
619000,-434661.67027592077,311.17777673063233,149
620000,-434551.52481715963,310.73733110547136,149
621000,-434339.66760581476,309.50501625236905,149
622000,-434969.150328442,311.56979957161747,149
623000,-434695.5894572267,312.20111717209886,149
624000,-436712.87449729163,310.057736853074,149
625000,-434475.7603522707,309.8161878807934,149
626000,-433647.34188244445,311.3054655249253,149
627000,-436017.3894096825,310.3149772595225,149
628000,-435364.96828820184,315.4365073906833,149
629000,-434449.8610450078,312.4958419192716,149
630000,-433655.8920091947,310.5521269632213,149
631000,-434636.41810075985,307.9961337513585,149
632000,-434344.0071235141,312.9351982524302,149
633000,-435139.85422760923,311.1446638832089,149
634000,-434953.2172579516,313.14036289250146,149
635000,-433793.47698731674,310.96782843656223,149
636000,-435110.2585192078,310.9418207598564,149
