#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
71000,-422263.7891158224,311.5504284674566,108
72000,-422410.15200684615,311.631587274339,108
73000,-422813.9918686545,312.08779052969425,108
74000,-422849.50509801717,313.0827145148944,108
75000,-423236.52537019365,312.3492005320108,108
76000,-422885.2014931007,311.6285526150116,108
77000,-423326.5532748399,311.34365918599764,108
78000,-424781.12926321174,312.4380717819569,108
79000,-422911.3383751961,308.0007308775025,108
80000,-424145.44533100957,313.99239322765135,108
81000,-424590.38555173646,312.74765667318286,108
82000,-423415.81264133635,313.7985695163991,108
83000,-423810.49229884986,315.6187283830585,108
84000,-425427.83733083657,312.1089303795467,107
85000,-425128.5677017106,315.33531997768824,107
86000,-425722.48710356094,312.5824578422271,107
87000,-425954.7018845796,309.72284288252723,107
88000,-426393.3760925939,312.03254068125926,107
89000,-425380.0926243251,311.2203745409895,107
90000,-425737.0539012463,313.3786584064098,107
91000,-424519.1982056934,316.9032631901007,107
92000,-426009.7510394559,312.3354560527604,107
93000,-426062.3228197354,313.30124517451645,107
94000,-426824.97332823416,310.9634184422219,107
95000,-425906.8279400829,310.5884173826921,107
96000,-427105.03432771354,311.135990710446,107
97000,-426376.4872068465,313.5326183074002,107
98000,-428034.9096816585,313.48919655137684,107
99000,-426225.16110520484,310.8177198020021,107
100000,-427415.2769076573,309.8809864126545,107
101000,-427294.94831778225,310.26326098900716,107
102000,-427601.8505646477,312.69697167387676,107
103000,-426983.1546797056,310.1091040763513,107
104000,-427834.57271850854,311.2171869604433,107
105000,-427276.1345936742,312.71563361733473,107
106000,-427985.6548274986,311.2188526561279,107
107000,-428345.2303127446,311.77770835805734,107
108000,-428083.01573396754,312.0057867364943,107
109000,-427943.35109685804,314.2612417478732,107
110000,-426972.4349080187,313.6683677392844,107
111000,-428569.067170772,310.2032653564503,107
112000,-428338.93690398335,313.153099108481,107
113000,-427772.1106065172,313.025057231591,107
114000,-428786.1425012003,314.76536607462435,107
115000,-428405.8372127074,314.27493745637173,107
116000,-429517.76763824094,310.8405830605545,107
117000,-427175.5471309037,314.1322129275589,107
118000,-427383.1943754349,312.9638173452832,107
119000,-427160.59508095076,312.8645887750833,107
120000,-428713.3273537643,310.18003847220814,107
121000,-427917.99307261757,314.14584107152155,107
122000,-427830.51579133887,310.6200560617495,107
123000,-428915.01460269187,313.01252637051664,107
124000,-430182.55538603105,314.0782816585643,107
125000,-428396.1348794389,312.99874545964775,107
126000,-430199.25780027173,313.0631625752172,107
127000,-429257.8741239018,309.16738046744337,107
128000,-430118.2161448854,311.16451255266037,107
129000,-430613.1981069718,313.69636039090506,107
130000,-428231.5688957656,312.73917171457816,107
131000,-430270.57392780576,314.1600544441418,107
132000,-429493.0813398382,312.0775778743634,107
133000,-430676.10895198584,314.4220272251484,107
134000,-429605.5574665419,311.2164740458539,107
135000,-428411.5073895899,313.9225444349032,107
136000,-428339.11091784714,312.23732449073674,106
137000,-429674.16175579117,312.2900702325754,106
138000,-429837.33222285076,309.26412991793444,106
139000,-430973.7162099178,312.26204027001586,106
140000,-430808.4206936902,309.2844258107045,106
141000,-430461.16689524613,311.29837167929355,106
142000,-429136.06069052126,312.67740770187316,106
143000,-430332.6283138031,312.37275858734375,106
144000,-429526.756052315,312.0638848820291,106
145000,-430785.13960088394,310.6259519923132,106
146000,-430248.1554472174,311.72561633959504,106
147000,-430340.19879335817,313.594785426335,106
148000,-430264.94720688625,311.5270109109055,106
149000,-431131.67210715986,311.86258048270065,106
150000,-430275.60978536983,311.74083376311125,106
151000,-431111.8189517765,310.37841699503167,106
152000,-430615.68393619754,314.1961075542002,106
153000,-430748.6264060219,314.2451764289712,106
154000,-431384.39902350586,310.53777258607596,106
155000,-430683.7317434447,309.44663160443474,106
156000,-431600.6611596949,311.63818584624664,106
157000,-431407.3927157137,312.03451065392744,106
158000,-431781.4169738509,313.05887585959533,106
159000,-430478.8825547483,310.07854899420914,106
160000,-430134.5100402483,313.9024519458615,106
161000,-431568.55053344206,310.39625140730425,106
162000,-430786.2322101721,311.3095335351136,106
163000,-430535.01482859114,312.39487816747334,106
164000,-431567.42818830046,309.5989279620327,106
165000,-432807.2247160054,313.8188053799756,106
166000,-431023.19121694844,314.1395574528924,106
167000,-432623.6542909376,312.84422082493245,106
168000,-431875.34693431994,310.7235449765952,106
169000,-431214.5400610191,311.81532099593824,106
170000,-432463.7506277354,310.84539673338946,106
171000,-431559.4104566651,310.67228655997894,106
172000,-432270.8297811453,312.9734393493344,106
173000,-432095.48960585357,312.11344990552516,106
174000,-431761.44331216766,310.7496101478197,106
175000,-431395.61280421773,313.03936493877274,106
176000,-431506.67599103134,314.5936200197701,106
177000,-432527.2501033405,311.9152929228517,106
178000,-432120.46554264287,312.31383168419933,106
179000,-433381.7425983236,313.3919840486323,106
180000,-432616.9067234497,312.5515820208029,106
181000,-432077.248622759,309.6393780578901,106
182000,-430502.1825014651,311.94483134698356,106
183000,-431758.4903482599,310.8144104245575,106
184000,-431794.16751346155,312.2793360490708,106
185000,-432315.9714722326,312.6002981184527,106
186000,-431736.7050605153,314.5377044790192,106
187000,-433257.8830815356,311.5332008812168,106
188000,-432566.24752720376,310.28954687244976,106
189000,-431344.23494370445,313.1976553107489,106
190000,-432939.3704638793,311.2212109224229,106
191000,-432211.0698954882,315.6054274203585,106
192000,-433201.30442451616,316.1882574732791,106
193000,-433343.06518203416,311.69266056611025,106
194000,-432663.67735802126,311.55093826669014,106
195000,-433941.8971118543,312.69161188453023,106
196000,-431808.8850131114,315.0082791152146,106
197000,-432584.70455637365,311.6313751592212,106
198000,-432160.2956231367,311.27507894822355,106
199000,-432195.5427285847,312.1104485392042,106
200000,-433345.7583195886,311.09204736297215,106
201000,-433153.7417487826,310.00240886028394,106
202000,-432871.161017203,312.72335919155375,106
203000,-432760.17601598357,314.52432072933226,106
204000,-432986.03178214445,310.4822750314197,106
205000,-432628.0611874289,313.3268119352103,106
206000,-432353.14505053754,312.423288230258,106
207000,-433004.13501307205,308.4439594331266,106
208000,-432132.10354584176,314.64021481727036,106
209000,-432586.180194458,313.3912627034469,106
210000,-433779.17105096765,310.88023493735085,106
211000,-432496.82965199766,309.50882780576234,106
212000,-433322.53593005706,309.5522043109541,106
213000,-433564.72692474024,312.8600513005388,106
214000,-433582.20681991614,310.4257069918337,106
215000,-433572.72553659114,312.9302789879136,106
216000,-433260.7539780771,312.097512596432,106
217000,-433279.0469850907,313.8924836475964,106
218000,-434292.1503552345,313.33206832239756,106
219000,-433516.6098466865,311.6119210448567,106
220000,-434009.2839821824,310.95868252082005,106
221000,-432279.09636840154,313.81815578338694,106
222000,-432971.69731856976,311.01775857539565,106
223000,-433919.5768877447,310.8772501423762,106
224000,-434037.19146112795,310.70186825838425,106
225000,-433084.67471955507,311.18886750741217,106
226000,-433019.1505048105,312.27427464801985,106
227000,-433523.6723059085,312.1344300224525,106
228000,-434440.89590331935,310.2140349192986,106
229000,-434099.30163289467,311.87253783201896,106
230000,-433661.5249450812,310.8988993616058,106
231000,-433818.5844744323,311.224575030127,106
232000,-433467.2073731292,311.7112240652942,106
233000,-433309.44148190203,312.17709799602795,106
234000,-433719.7993842745,312.94340970627104,106
235000,-432895.6249161686,309.9691051223452,106
236000,-433511.7159726224,311.983967962182,106
237000,-433941.28112821677,314.3704979657699,106
238000,-434108.1218662278,312.04318860861025,106
239000,-434738.9523246391,313.29973228949467,106
240000,-433820.071344967,310.7622811366602,106
241000,-433027.43580055144,312.9050760583347,106
242000,-433102.99907112215,309.7488503336291,106
243000,-434322.7898126773,314.47966487052986,106
244000,-433692.9620847355,314.99798507557733,106
245000,-433437.17764285766,310.25600335311486,106
246000,-434478.7303885354,311.052071886887,106
247000,-433883.56004593405,309.8658317704004,106
248000,-433770.98339378624,311.22914769125833,106
249000,-434448.0693738656,311.6570334918505,106
250000,-434246.30355921295,311.6759439492602,106
251000,-434799.0412464498,312.17691562522214,106
252000,-434269.6350466197,312.32251368205107,106
253000,-433825.360137298,312.4655613395725,106
254000,-435404.79228021274,312.5506043859462,106
255000,-434232.9672341859,315.57565674898154,106
256000,-433874.99548873096,312.53671284110254,106
257000,-434272.79312069365,308.87593980673233,106
258000,-433407.6041304625,312.7545750029284,106
259000,-433103.02789293067,312.29954712257097,106
260000,-434000.4367675658,313.56254728828617,106
261000,-433618.4742025286,311.30849269444457,106
262000,-433804.6900999206,312.1225710906159,106
263000,-434696.25095928996,313.5629123535072,106
264000,-434017.91120356624,311.0112184885333,106
265000,-434298.86865197495,311.9535639082131,106
266000,-433980.8667804394,311.78108117761786,106
267000,-434815.7417743909,311.15527007495166,106
268000,-434138.72062631045,314.577849252325,106
269000,-434336.8249251051,310.62556291092375,106
270000,-434911.9298981854,310.43259931912814,106
271000,-433840.3900142582,312.5793521454569,106
272000,-433459.5822831285,311.20831259745717,106
273000,-434396.5059033984,313.5394523103272,106
274000,-433934.86472176225,311.3109729769581,106
275000,-434536.4930510507,311.13228076234236,106
276000,-434267.1591917649,315.2463397965062,106
277000,-435139.87511199736,309.7269116314427,106
278000,-433319.4823452912,311.5612620316203,106
279000,-433786.1962563256,310.52796780019514,106
280000,-435110.3210404138,311.09398405177103,106
281000,-434650.17115136236,312.1288631031944,106
282000,-434682.1081816072,315.7050090229951,106
283000,-435084.18737828825,311.09624870958635,106
284000,-434904.05761427013,311.4027716174908,106
285000,-434009.6336200277,313.19398400787367,106
286000,-435089.8624520744,310.07227355544603,106
287000,-434531.9603529221,313.5198128447268,106
288000,-435427.1270750745,312.6039399781453,106
289000,-435158.58983392734,309.8071459109578,106
290000,-434985.98128400533,312.2424443572724,106
291000,-435486.1112022302,312.56042421379624,106
292000,-435275.58218869544,312.62797088176274,106
293000,-435915.4224678397,311.20446417717363,106
294000,-433155.4082697993,313.23118493666306,106
295000,-433775.88039367227,310.3522429777104,106
296000,-435339.0435701923,311.59805168343587,106
297000,-435544.04392284877,313.6495237052719,106
298000,-435037.7614556225,313.1309468513749,106
299000,-434490.404818201,313.8806890254077,106
300000,-435045.7415134127,309.3999946317567,106
301000,-436031.94824871654,314.0024718832547,106
302000,-434076.91892933426,311.6594450452192,106
303000,-434630.046733371,311.9215196191729,106
304000,-433910.8980926657,310.8371106984115,106
305000,-434929.30226120027,312.88295537727095,106
306000,-434378.7812880494,312.91925019433694,106
307000,-434607.0994281031,314.916296739005,106
308000,-434291.5006346719,310.6155553531485,106
309000,-434809.6204590744,314.85694574405704,106
310000,-435070.5519650157,312.27290060460047,106
311000,-434473.3368279196,310.6245787469114,106
312000,-435894.28271119227,309.68251025314567,106
313000,-434780.687287356,312.30463797462346,106
314000,-434480.11598673277,312.7962412855578,106
315000,-434858.14065154805,312.22944053224376,106
316000,-434660.40205380484,311.7533225859331,106
317000,-434718.2003895743,310.7064415376149,106
318000,-434943.53700056206,310.80672392537605,106
319000,-434598.33166968776,314.06538982122044,106
320000,-434234.97189675295,310.65765655690234,105
321000,-434099.27844849485,314.0691480479517,105
322000,-435813.2968252625,312.17693415201813,105
323000,-434372.9831617994,313.91713251831527,105
324000,-433422.6303404253,311.99756691756727,105
325000,-434149.29591340246,313.1571878403943,105
326000,-435974.71844631294,314.0725877742372,105
327000,-434709.8552789553,313.975264672573,105
328000,-433787.5804378255,310.2511949680948,105
329000,-434543.3120415851,313.17212188278927,105
330000,-435795.60937305796,312.93625470071015,105
331000,-436047.4872754535,312.507324659062,105
332000,-433591.75419196,311.0614198664468,105
333000,-434713.7415222989,312.81098664356267,105
334000,-435627.65119333565,314.7654858618056,105
335000,-433902.795788134,313.77631100122113,105
336000,-433912.2582977009,313.1245238420816,105
337000,-433858.2866987034,311.3871573104694,105
338000,-434693.50712764007,312.07500089489656,105
339000,-434880.36029243097,310.61849817659385,105
340000,-435696.83373847976,313.0270600518762,105
341000,-436216.4226423544,311.6232879424238,105
342000,-434677.7817458629,310.43984490706663,105
343000,-435587.1804151377,310.83172278074755,105
344000,-434517.01565449196,313.5881244576206,105
345000,-435036.3815962854,311.6739845589997,105
346000,-433503.7866375996,311.41472407741,105
347000,-435919.67214395246,312.24173393298867,105
348000,-435037.21646920475,315.399329609805,105
349000,-435145.3448161811,313.09644908473103,105
350000,-435857.45475683664,313.27006576326306,105
351000,-433964.5221651441,310.8674061835461,105
352000,-434777.46687994455,309.8309881762077,105
353000,-435462.15610052575,311.2520861068717,105
354000,-433820.0057194284,309.0490794934383,105
355000,-434127.1792698731,311.82900324183413,105
356000,-434759.0467225723,310.4929090069725,105
357000,-434361.53452506126,312.3003126520419,105
358000,-434617.2109007649,311.07290736384914,105
359000,-435666.54811979854,311.36645597574,105
360000,-435875.39371628547,310.1886165231796,105
361000,-435225.00362124667,314.00472034110805,105
362000,-435282.17596101505,311.39351676913725,105
363000,-433875.90652780887,313.61518080185516,105
364000,-433330.1175343117,318.4719991670623,105
365000,-434558.8646074431,312.54841235969235,105
366000,-435059.2727300727,311.37482133751905,105
367000,-435466.9564647067,311.9332981769171,105
368000,-433855.4690658392,309.82528866442084,105
369000,-435044.81006929465,312.20343276725225,105
370000,-435611.01839204156,310.88171906074564,105
371000,-434547.09932193626,313.6314591383969,105
372000,-435267.03576240945,311.1541777994265,105
373000,-435518.4126551454,313.3827148818086,105
374000,-435071.0182024869,309.03619334949184,105
375000,-435983.4838109985,314.192558705558,105
376000,-434276.4929327653,312.5401909505703,105
377000,-434900.9566576048,312.55968469860255,105
378000,-435131.3272464818,313.1594296345125,105
379000,-434544.081859868,312.48106031758346,105
380000,-434897.91170213534,313.0252826887773,105
381000,-434884.13305507274,311.7169641095752,105
382000,-434950.571686496,314.8052105065106,105
383000,-435639.26937938225,311.7166887900907,105
384000,-435487.13569119945,312.302674947227,105
385000,-436141.94113509613,312.5616483388425,105
386000,-435651.6769423003,311.56941613871084,105
387000,-435451.75470842957,311.258097816588,105
388000,-434779.73794616107,313.52750488481615,105
389000,-436177.25092046196,312.2410879353317,105
390000,-433765.64213039493,313.22553560742216,105
391000,-435176.64175623935,309.97316365231546,105
392000,-434457.00291139423,312.4544618901354,105
393000,-434856.08197156363,309.433834977059,105
394000,-436673.0661593769,312.2345972804127,105
395000,-435465.06216608244,314.34682755759775,105
396000,-435066.41307018953,312.4305597603845,105
397000,-436276.60481421486,312.56911006613194,105
398000,-436179.89377710014,312.47553342661485,105
399000,-435608.3215109876,312.38839190204646,105
400000,-435260.37904606666,310.4218616857726,105
401000,-435694.2279466421,308.6168238599234,105
402000,-436415.0938391348,308.83726489322913,105
403000,-436199.1765555104,314.5871502894678,105
404000,-434939.76756534795,311.9193749545392,105
405000,-435994.11326185777,311.30224588527693,105
406000,-436613.6405293206,311.30888986979215,105
407000,-435794.09055897105,309.4881511760133,105
408000,-435168.4460661323,314.0982976960653,105
409000,-436022.9207139353,309.80696570597104,105
410000,-435967.260547929,312.15715088978334,105
411000,-434414.1878726727,311.7577066612168,105
412000,-435286.86515313643,314.26351147962407,105
413000,-435575.1738007923,310.6868987589288,105
414000,-435585.53063172055,310.9077467529227,105
415000,-435287.8252053808,312.4877058281017,105
416000,-435354.42195959156,312.89905778189524,105
417000,-433742.33874208876,311.78123133990664,105
418000,-435169.95444232714,312.22806371622414,105
419000,-435353.56288307393,313.48383599753396,105
420000,-435302.49632079503,308.1695779519184,105
421000,-436053.56638345006,310.4689758942705,105
422000,-436300.35351463174,311.14222722163277,105
423000,-435464.35781115387,311.06438228770753,105
424000,-435322.51476410916,312.30010268748475,105
425000,-434847.17850434035,310.7959937832711,105
426000,-436118.59077807236,313.8074305258671,105
427000,-434970.5793830927,312.2794537213762,105
428000,-436232.4978341905,308.8809597088975,105
429000,-435234.58979524043,311.1176630720979,105
430000,-435610.18582996796,311.18008098445245,105
431000,-435031.79897641274,311.51220448079874,105
432000,-436168.9955037208,313.09885605416156,105
433000,-436013.23145915964,310.9598639427336,105
434000,-435687.8738180073,313.38316142475736,105
435000,-435706.0742606807,315.83442489916825,105
436000,-435791.8338316772,310.54501709712986,105
437000,-434350.5543902777,312.5344264060202,105
438000,-437467.19704645127,311.6347740301245,105
439000,-435025.73507397133,313.42239477787723,105
440000,-433796.97111874283,312.9435861332566,105
441000,-433952.615525238,311.0654568454875,105
442000,-435146.6451029866,311.64197446790484,105
443000,-436028.6115166256,308.9020393882456,105
444000,-434795.69733877154,313.855238520989,105
445000,-434145.04899858613,313.94373681768894,105
446000,-434789.94028338394,310.97269558831783,105
447000,-435220.3180895485,313.2172803709726,105
448000,-434740.623175086,311.0058438048006,105
449000,-435980.5803546419,310.14569842960077,105
450000,-434698.462496205,313.6522981243071,105
451000,-435559.36924645584,310.7358257790699,105
452000,-435994.09077463835,313.7683813656071,105
453000,-435898.8413890342,311.3953879223753,105
454000,-435744.60892192274,311.79902265679783,105
455000,-435492.8409763258,310.60327827117953,105
456000,-436122.47997076367,314.9516167539121,105
457000,-435278.1335651106,311.4155014234242,105
458000,-435585.4845832477,312.16903120919375,105
459000,-435891.5447950063,310.9674532070338,105
460000,-437133.5161172589,310.852266207474,105
461000,-436392.6395928266,310.32321502184,105
462000,-436602.9728402274,310.9845135515958,105
463000,-435228.4582693032,311.21883277480464,105
464000,-436120.2225632316,312.44698612328835,105
465000,-435831.55295949033,313.2756585991064,105
466000,-436354.1740909186,311.0179564879415,105
467000,-436216.9686533371,314.68745849623735,105
468000,-436806.20730416384,314.46036565101065,105
469000,-435912.1283333928,311.2784918270266,105
470000,-436393.65696923295,311.99693425529483,105
471000,-433531.44537237124,311.16522694814626,105
472000,-435789.2705180871,309.1859545740279,105
473000,-435368.21163555305,309.35169974596374,105
474000,-435937.025296737,313.51400517786317,105
475000,-435950.5418369847,312.71936050298035,105
476000,-436490.08330695983,309.39492140316275,105
477000,-435062.69921828737,310.78094699535995,105
478000,-435251.68127971515,311.6148347243805,105
479000,-434806.83661228,311.00820481926166,105
480000,-435022.8478717117,311.7545169729292,105
481000,-435664.4128779848,313.37118605568213,105
482000,-435951.713665921,311.2666189669474,105
483000,-435896.6903478629,315.13349999680867,105
484000,-435518.52653910825,311.3392775695571,105
485000,-435026.0015147787,311.09918290128866,105
486000,-436412.17529687635,312.0839808853881,105
487000,-436484.27984496043,311.4953045117445,105
488000,-434378.0712850923,312.5768819988743,105
489000,-435587.06537183956,308.54139356668685,105
490000,-436651.7264567581,311.7405240530077,105
491000,-437195.1849918978,311.8278390027718,105
492000,-435378.47007383546,314.32210515748415,105
493000,-436199.5203665802,310.69785214440964,105
494000,-436675.6695672071,311.621290220507,105
495000,-435395.6414152952,311.86541864557586,105
496000,-435217.6612841259,311.01690577156916,105
497000,-434948.81357154506,311.35479843323566,105
498000,-435008.4149477426,312.38366702511763,105
499000,-435340.552890721,314.3325596282175,105
500000,-437128.62460092804,312.11212579428144,105
501000,-434525.9107942302,311.27107377840804,105
502000,-435993.22473612265,313.22009388534445,105
503000,-434180.8644621009,313.2023232550083,105
504000,-434903.91797888256,313.99099494177153,105
505000,-434934.47909773723,312.13900472218495,105
506000,-436107.24285791814,313.1395522505054,105
507000,-436478.7001994755,312.2517285569802,105
508000,-435090.04801236535,312.3999330471634,105
509000,-435822.7680111744,311.0618116122728,105
510000,-434469.047553804,310.5674395027538,105
511000,-435809.9284536436,312.0580050404746,105
512000,-434793.9358011689,312.2141801342949,105
513000,-435642.0541579551,312.4620499033575,105
514000,-434502.9033234308,311.2609541094597,105
515000,-435789.7668086102,312.70364837383835,105
516000,-434667.0669461875,311.3055445967916,105
517000,-434774.57348245336,312.6649721636697,105
518000,-436032.5782085215,312.8586709786535,105
519000,-435597.33417025604,313.6049460774858,105
520000,-435293.5178304976,310.7135612322983,105
521000,-435233.4592099914,312.1616993625199,105
522000,-435455.31323185726,312.573246325085,105
523000,-435750.3136180423,313.4400479922357,105
524000,-436632.9413243383,310.2495764776275,105
525000,-435734.1408740645,311.449491488261,105
526000,-435864.30190265854,312.5585257039579,105
527000,-435408.5537295311,311.20461984415476,105
528000,-435412.6240027251,311.2281993375119,105
529000,-437315.69140662416,311.7331248497475,105
530000,-435683.1557619639,310.944275286895,105
531000,-435728.0074819871,310.9308279395379,105
532000,-435970.4446344571,311.92957653731725,105
533000,-435233.4853465699,312.74512376283303,105
534000,-435258.35581324436,313.94666982173,105
535000,-434815.44208231964,313.6322273446755,105
536000,-435196.7290320962,312.4039537173394,105
537000,-434996.26849300764,310.48464566913805,105
538000,-436201.38767268416,312.0426396211914,105
539000,-435427.7248980256,310.83289279090314,105
540000,-435499.841544013,310.0757754688386,105
541000,-436019.06028420874,312.2146305482992,105
542000,-436316.3220406964,313.520420870069,105
543000,-435485.11931611947,311.61302095188887,105
544000,-435758.16922310274,313.0723091378695,105
545000,-435803.750068591,312.993807702203,105
546000,-435696.0251082436,312.21534526568144,105
547000,-436228.7066094298,311.24378941516886,105
548000,-434692.5830143045,312.1325154340198,105
549000,-435503.59154318087,312.00992780800095,105
550000,-435002.86487170774,309.34838765022,105
551000,-435688.9195546892,312.2191744826039,105
552000,-434874.86970627867,313.02672214214067,105
553000,-435422.7687683229,309.7887723515845,105
554000,-436282.4101381509,312.2674951007811,105
555000,-434933.2752535071,308.75429491967725,105
556000,-434250.5023403964,311.0051025297767,105
557000,-435973.82957026386,313.89599879945507,105
558000,-434157.4544654505,314.26387791620846,105
559000,-435466.8586386815,311.20308050649,105
560000,-435638.03465596377,311.17686444301273,105
561000,-435254.1126433788,312.4692842172007,105
562000,-435792.3174499229,310.33861038437595,105
563000,-435940.50261971937,313.732175752548,105
564000,-436370.02370156953,311.91920241751166,105
565000,-435342.0296127796,312.13287808885764,105
566000,-434914.7051153495,311.98247505837924,105
567000,-435893.51123140124,310.1218765828491,105
568000,-436780.24505042145,311.8292231072439,105
569000,-436180.70920028933,311.6130935226767,105
570000,-435203.56312104827,311.98905720886796,105
571000,-434285.3423668959,312.5080874001535,105
572000,-435105.5634187539,310.7764349620605,105
573000,-433670.1266966555,311.2628428949015,105
574000,-435275.8019980807,314.29036005799105,105
575000,-435734.7100010405,310.5431470925695,105
576000,-434182.3404568017,311.4305603140877,105
577000,-435914.68178855395,313.0698431587029,105
578000,-435224.1712081735,314.3104560310585,105
579000,-435438.0589885642,311.17430793387007,105
580000,-436261.87766175903,311.7198350106637,105
581000,-437058.7113204913,313.6756735127546,105
582000,-436389.32767160586,310.734077408662,105
583000,-436972.1010967877,312.2429284702374,105
584000,-436005.1728021642,312.02722708573316,105
585000,-435508.7819102644,311.5533245371809,105
586000,-436224.22978021856,311.69234432035313,105
587000,-437230.59617864736,313.2346852284691,105
588000,-435848.50872977753,313.6523982818893,105
589000,-437851.3264194983,314.1404024506411,105
590000,-436575.38725069305,313.9114870570535,105
591000,-436027.5511160684,314.1658416167437,105
592000,-437255.42613036046,309.49478478933787,105
593000,-436844.5647797913,312.01088014010685,105
594000,-437075.32811408,312.269838715347,105
595000,-435626.5910228037,312.0810919952183,105
596000,-436437.5957994622,312.40167936148896,105
597000,-437027.5157326411,312.0314771537835,105
598000,-435564.6523899848,313.19366471103837,105
599000,-436382.83941844525,309.29078620518595,105
600000,-436142.36325274943,311.0984736228176,105
601000,-435916.71131324,312.3808490411681,105
602000,-436652.0906445752,311.7414446159146,105
603000,-435671.98418347514,311.30497521237936,105
604000,-435575.04082620237,315.22738483446193,105
605000,-436707.11884575756,311.8963196675459,105
606000,-435933.74546926236,311.7496285434369,105
607000,-437012.8856892409,310.96164546533765,105
608000,-436028.6419174527,310.3127479887322,105
609000,-435617.384376497,311.6190327458037,105
610000,-436436.88227797486,308.2058607484433,105
611000,-436525.2566665048,312.3786873166565,105
612000,-436511.18060868187,312.4867892806506,105
613000,-436510.5147740855,310.363316780493,105
614000,-435117.87796158344,312.5058768695893,105
615000,-436023.91450174525,311.43683148797413,105
616000,-435422.00747627974,311.08707929001633,105
617000,-435796.9234480981,312.03033157606575,105
618000,-436288.56248085527,310.89637295155006,105
619000,-436950.1463436764,309.27859473206615,105
620000,-436787.84791048407,310.2995353793778,105
621000,-435863.0029870402,311.2307683460557,105
622000,-436475.3002959676,311.5786676390067,105
623000,-436786.76423189114,308.9637660654176,105
624000,-435621.3588639633,312.09629054623815,105
625000,-436045.77503733756,312.06437872149144,105
626000,-437266.1808767845,311.13117176900084,105
627000,-436976.09716701554,314.33981264722377,105
628000,-437041.6485499949,312.3053729258588,105
629000,-436763.3686382999,311.54738014263216,105
630000,-436772.5422354771,311.39743356945314,105
631000,-437002.77649376215,310.2806243788134,105
632000,-437558.7115260209,312.3597615687667,105
633000,-436282.4836417674,312.4029265122477,105
634000,-435763.6678810753,311.4585646216213,105
635000,-436062.4093312954,314.43604360007004,105
636000,-436476.8184352822,312.2286265201859,105
