#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
150000,-427588.29593550414,310.1519037708759,151
151000,-426845.8195976652,311.4759103197344,151
152000,-426591.6825299368,313.67622321299405,151
153000,-427043.18347324175,314.70042226596485,151
154000,-426732.2088084379,311.1242903446663,151
155000,-427307.2560415524,311.9027271722092,151
156000,-426222.50867482554,309.5098233344401,151
157000,-427471.06914052693,309.70437782271966,151
158000,-428152.44783613365,311.89631598906976,151
159000,-425970.58417544654,311.48561322500666,151
160000,-427559.78355612303,309.2587490402913,151
161000,-428233.6771425402,309.9455154131643,151
162000,-427040.69460663805,312.031325293951,151
163000,-427661.38534094836,309.7193053690091,151
164000,-427529.34943682957,309.75166958636675,151
165000,-428551.22541144607,310.19303142882166,151
166000,-428199.3810528377,310.09077147286933,151
167000,-428907.8328850579,312.6789993772509,151
168000,-426926.60406500474,314.73323206262546,151
169000,-427659.01042873366,308.21053635780254,151
170000,-427941.40955362655,310.07256488676796,151
171000,-428031.5806871129,311.03382365272796,151
172000,-427469.81247535674,309.60277841950517,151
173000,-426806.79913206864,312.44426887857986,151
174000,-428748.19629956223,315.3177536990475,151
175000,-428139.65354062873,311.2369861824297,151
176000,-428265.8042331778,310.02039336196077,151
177000,-428399.66667886684,309.2822277450194,151
178000,-427079.785722882,309.5987457470362,151
179000,-427979.61879656883,311.1476554019938,151
180000,-428646.2144584365,310.60211150637167,151
181000,-428169.41443127487,312.74235652937534,151
182000,-428187.9427596894,309.84079819572634,151
183000,-429691.49544558255,311.57078177808927,151
184000,-429017.85020744684,311.0979380684212,151
185000,-429245.4947296877,311.7713497125624,151
186000,-428356.96307369834,313.3245050376753,151
187000,-428682.24032822135,309.8620536264255,151
188000,-428923.22457966977,310.51652963457457,151
189000,-428046.9872992162,309.8430325774274,151
190000,-429605.10751917376,310.2071631051765,151
191000,-429723.2585850782,313.2076407061805,151
192000,-429196.45425930247,310.1678610734463,151
193000,-428990.59514510236,310.5567345622763,151
194000,-429385.42848443915,309.8187621094219,151
195000,-429971.72145782644,312.0133530362023,151
196000,-430079.5322462886,310.30915726889583,151
197000,-430505.7949414053,312.76701878871626,151
198000,-428937.0306878062,308.9455010457689,151
199000,-428413.5188503179,312.55221194360547,151
200000,-428791.11254856014,314.65013251109303,151
201000,-428476.2186559334,310.92999218611124,151
202000,-429788.0808175751,313.2368052874935,151
203000,-429569.92068248964,309.53800899523316,151
204000,-429543.84703558893,311.8376269164241,151
205000,-429173.1959003017,311.19119563008024,151
206000,-428747.6361756858,311.7373926786576,151
207000,-428534.33461921173,314.0273683596691,151
208000,-428939.4747036188,312.19102289512927,151
209000,-428711.38654136215,312.1330457093286,151
210000,-429014.4430046221,310.0145152496679,151
211000,-430202.12496215245,306.99434815051217,151
212000,-428578.1469682222,308.23395919638597,151
213000,-430295.5420420361,311.4944767702232,151
214000,-429981.0638190317,309.19543580980474,151
215000,-430709.1588705273,311.3363045867291,151
216000,-429044.1969411769,311.3636419659556,151
217000,-429756.36253591627,310.94623712878234,151
218000,-429632.62505649193,311.19509237129427,151
219000,-429360.5129258721,309.6496227562519,150
220000,-429535.0055841622,313.128308069344,150
221000,-429854.6762181369,309.2668695335747,150
222000,-429985.832338226,311.5151290038231,150
223000,-428197.94998019794,311.5567870870929,150
224000,-430021.9577573042,306.2055360544739,150
225000,-429487.8581445522,310.86223002663564,150
226000,-429752.73998642876,310.5440633576823,150
227000,-428854.73220460094,312.4034865104964,150
228000,-428857.43919376493,310.8091082637501,150
229000,-430446.8085133021,312.8085682097051,150
230000,-430000.7489587439,311.73404688176487,150
231000,-430418.4119598828,311.3503641764577,150
232000,-430555.04290137487,310.7910167290959,150
233000,-430149.8512318921,311.09684425297144,150
234000,-430464.1315672246,309.13903377423594,150
235000,-430506.9860877218,312.1141306694832,150
236000,-430585.9132558063,311.3088361201284,150
237000,-429937.79700585734,312.27350904638223,150
238000,-430220.1840482014,311.67425132662703,150
239000,-430075.642626381,310.553686128437,150
240000,-430211.80906981905,309.36730159148453,150
241000,-430804.09992408333,310.95420925856416,150
242000,-431847.6904425265,311.10640800640687,150
243000,-431108.7877974035,311.68358490261056,150
244000,-430430.802056168,310.528632990037,150
245000,-431714.98419244285,310.2973806997486,150
246000,-431189.8232207238,310.43686315147806,150
247000,-431707.87300732126,311.70916519033113,150
248000,-431535.1705449207,313.128076226289,150
249000,-430899.44361775415,311.84989903221094,150
250000,-431364.41409706604,309.35185037228547,150
251000,-430897.8038048567,308.42654502324666,150
252000,-430276.3231658917,309.6503560669888,150
253000,-430360.1809508733,311.4075194075294,150
254000,-431918.38545697276,312.5188853205443,150
255000,-430762.1045963594,312.2292339794392,150
256000,-430785.7211681355,309.82696270178343,150
257000,-430609.61693880404,310.76475407313904,150
258000,-430826.8276615699,312.1191516231013,150
259000,-430782.56658224296,312.4588902743787,150
260000,-432080.5491329045,313.64447255535094,150
261000,-431498.0086502393,311.1007933328433,150
262000,-432072.53231646004,309.58464660656625,150
263000,-430778.3575098086,311.8748010800085,150
264000,-430284.47090667277,310.82547205851506,150
265000,-430166.487477408,312.57163903646017,150
266000,-430457.9578760511,312.7959037256823,150
267000,-430645.78847094066,312.765007394178,150
268000,-431873.5093775792,312.13924350178377,150
269000,-431382.0883025606,311.48338503962253,150
270000,-431587.3090812592,311.43948275580925,150
271000,-430581.98226675135,314.1113714386846,150
272000,-431729.8767560094,311.0561511041199,150
273000,-430641.36466549267,311.55191785554706,150
274000,-432101.5628561056,312.49493308564587,150
275000,-431549.8391417924,310.44178460961837,150
276000,-431726.05010088556,315.34291942373477,150
277000,-432016.777492787,309.49023696286815,150
278000,-429461.951240279,312.4290879030966,150
279000,-432765.12712503993,310.43459833114997,150
280000,-432967.0812439618,311.99396359332064,150
281000,-431438.36438073893,312.2808961486468,150
282000,-431929.7893919484,311.37409607243814,150
283000,-431642.2046460286,309.1459021252107,150
284000,-432374.9539698586,313.1704628374219,150
285000,-432437.6358339996,311.1567553304789,150
286000,-433289.2426243224,311.14915811238103,150
287000,-432620.99237554776,310.5803641321688,150
288000,-433495.76614213036,312.5744501448187,150
289000,-431548.06285508536,313.395305817835,150
290000,-431599.72281944565,308.71381687112495,150
291000,-431314.29074692517,312.92867117404734,150
292000,-431268.31709501287,314.15221398717273,150
293000,-431790.2958343115,312.1961633492372,150
294000,-432786.76457023085,311.63964416228947,150
295000,-432536.55808979156,310.5858771148568,150
296000,-432377.34832662786,311.00427652539673,150
297000,-431477.129587214,308.97552742824644,150
298000,-432068.61112541193,311.0638329800425,150
299000,-431606.87073491,310.0336458483699,150
300000,-431254.9702549153,312.4800150571546,150
301000,-432242.2879564839,310.0377316645055,150
302000,-431774.562366273,308.1505682804592,150
303000,-432209.2785134057,310.5312876113988,150
304000,-431926.68219237775,309.0204351103875,150
305000,-432361.96741798637,310.7324978283674,150
306000,-433282.7898066074,308.6089408937006,150
307000,-432328.786679707,310.99322553446285,150
308000,-431934.43205690617,308.624416615068,150
309000,-432063.8197779597,309.363551514734,150
310000,-432753.6498972571,309.7149279157257,150
311000,-432344.89814019366,308.691461234045,150
312000,-431592.9753562645,311.6640214669318,150
313000,-431639.2170769165,312.53239371367215,150
314000,-432774.1737423346,315.5522371348321,150
315000,-433317.8304914427,312.20985925119925,150
316000,-432956.4278341858,312.6731673456445,150
317000,-433194.329847937,310.7822194629038,150
318000,-432544.9726722955,307.85241465733355,150
319000,-433169.4141329641,310.8606722638306,150
320000,-433508.5197331144,311.9738068866763,150
321000,-433504.5664901559,313.4420482301521,150
322000,-432453.85760663124,312.5748008847506,150
323000,-433307.13218031824,312.55362205186736,150
324000,-433801.32061927486,308.4471258028716,150
325000,-432597.42652205634,312.4867919885679,150
326000,-433503.30299463123,309.05934701179785,150
327000,-433644.60577646527,312.24608126280623,150
328000,-433075.75642694044,310.6213409020754,150
329000,-433254.61462568096,311.80880443990014,150
330000,-433293.81719686417,311.76919440795814,150
331000,-433204.09363678796,311.96665731881797,150
332000,-432863.43672289513,311.22296322055576,150
333000,-433387.5620829151,311.1402403739682,150
334000,-433216.8300566289,309.1787298887698,150
335000,-433272.69256193703,312.032679876061,150
336000,-433750.4296107874,311.1611447243303,150
337000,-432843.0026767161,313.0406300565669,150
338000,-432378.172094692,312.24002210511685,150
339000,-432915.83452605107,310.2502594092784,150
340000,-433304.98712756997,309.1738632227091,150
341000,-433468.9687490959,310.06559713597375,150
342000,-432933.728777722,307.93076628861775,150
343000,-433384.6867643108,310.15359940250784,150
344000,-432188.86496025,311.10881499031854,150
345000,-433476.5419281055,310.43631357796096,150
346000,-433689.15549331764,310.8804606187892,150
347000,-433492.2155914039,313.009289899413,150
348000,-433472.74173279875,310.11552966210553,150
349000,-433663.91654971824,311.600810566098,150
350000,-433294.3826857833,311.78507028569186,150
351000,-433811.7235286583,312.5501854404344,150
352000,-432295.22191827605,311.2229011321438,150
353000,-432413.85823163064,310.0284672604396,150
354000,-434010.00803500693,309.698152979862,150
355000,-434148.7374873776,313.86774741608934,150
356000,-433973.3580098152,312.02482925679925,150
357000,-433079.31426311797,312.582061535836,150
358000,-433167.12385131326,310.5606360659794,150
359000,-432845.1853313637,308.85809895729955,150
360000,-433986.3701630987,310.71751836262837,150
361000,-433325.15494615654,312.5909219803796,150
362000,-432459.59741270053,311.6077229656358,150
363000,-433903.4045768925,312.09068684358056,150
364000,-434624.2020834605,309.65984573118806,150
365000,-432759.2464047661,312.2028796019372,150
366000,-434114.5267055668,311.51424432835745,150
367000,-433373.67721348,309.7428817651317,150
368000,-433070.187735053,312.0675450237061,150
369000,-436080.90722022695,308.92306340394464,150
370000,-433961.2455711749,310.1095868688708,150
371000,-433377.1783180577,310.641360958543,150
372000,-434610.05056316685,310.2039859941011,150
373000,-433519.2038606554,311.5139133311879,150
374000,-433710.95535077574,311.3100242893394,150
375000,-433893.27290465496,311.2190714604083,150
376000,-433541.29155535507,312.5628682721761,150
377000,-435078.4320285572,311.02384409293103,150
378000,-434729.0526479082,312.8177299469255,150
379000,-433591.9244383662,308.8214651169894,150
380000,-434215.40918560675,311.1560562810936,150
381000,-433553.110933332,310.2145925409889,150
382000,-433871.75845847395,312.5341716250671,150
383000,-434305.5395824935,314.4986093795905,150
384000,-433909.78354503424,311.7464853851044,150
385000,-435915.2689547101,308.1672077037889,150
386000,-433377.59380581114,309.94170092534347,150
387000,-434933.7503237184,311.9467779862149,150
388000,-434416.91499481886,308.7665814861838,150
389000,-433222.7140451595,312.8175663223101,149
390000,-432712.71516216826,311.39217081244294,149
391000,-432674.5625828381,313.67780010355347,149
392000,-434195.90358376736,307.8237083641575,149
393000,-433616.54245325923,312.3722586251504,149
394000,-434428.0857015634,311.36136937157414,149
395000,-433594.41186035844,309.1874876069706,149
396000,-433905.15808273386,309.32826487928986,149
397000,-433648.28003444057,311.4834820672269,149
398000,-433592.0385458127,313.9465720543228,149
399000,-433795.2976477938,311.17469125541163,149
400000,-433464.54465063335,311.0830010149383,149
401000,-434983.9667909038,312.8153922548729,149
402000,-434305.4932443097,311.21726424887925,149
403000,-432992.2308508337,308.85492532809167,149
404000,-434388.4429749327,309.72525061624054,149
405000,-435050.3207032725,310.18787639570724,149
406000,-434661.6434734566,312.3846804420084,149
407000,-433458.20375346066,310.6977713663483,149
408000,-433545.5550744878,310.16061172774425,149
409000,-434637.130169787,310.73736323942404,149
410000,-433816.7535319498,310.55780045187106,149
411000,-433957.5336259492,312.926300523103,149
412000,-433865.395544223,312.6582385789006,149
413000,-434470.2296274812,311.8437999687511,149
414000,-433871.77123281104,310.1786052728585,149
415000,-433757.12252677814,311.15854889149546,149
416000,-433653.262174475,312.52154634002466,149
417000,-434155.03338784166,311.79162244993836,149
418000,-434086.26730809803,311.0960098916443,149
419000,-435498.7900926103,310.46577777410033,149
420000,-435114.331027803,310.2830107839356,149
421000,-434807.2030402343,309.4755597764975,149
422000,-434025.4038554386,308.32812845941487,149
423000,-434728.1189161779,310.75297075251535,149
424000,-435531.74069434917,311.62621948557666,149
425000,-434027.37535084854,311.3829198777514,149
426000,-435600.5311594724,311.7730847704866,149
427000,-434813.47893742425,310.27690388234475,149
428000,-435440.7062529016,310.4567638966221,149
429000,-435214.81307470356,312.17250961459695,149
430000,-434883.4178735439,312.66911959412096,149
431000,-434813.92424342385,308.9462688716935,149
432000,-434640.57387963496,311.6745065136379,149
433000,-435149.41253256355,307.8833571901841,149
434000,-435783.49877376296,310.9195467833614,149
435000,-435701.9668187923,311.89016066031735,149
436000,-433317.82967821974,309.24367834537645,149
437000,-434495.16150367307,313.4472157338673,149
438000,-434846.4028726395,311.5270670863298,149
439000,-434074.3511654686,310.0821509630497,149
440000,-433214.1827977495,310.44682038695623,149
441000,-434433.34624335705,310.86265971558225,149
442000,-433140.22129611927,309.92781483139737,149
443000,-434253.6120088429,311.1437215212279,149
444000,-434782.6510981326,311.7249524179278,149
445000,-434319.89158907346,309.03978722513244,149
446000,-435273.20519183413,311.7481637956667,149
447000,-434717.14775397116,311.6862638830734,149
448000,-434806.98114360217,309.2466098825553,149
449000,-434524.70383514627,310.38508413380424,149
450000,-433952.065236612,307.39073106800765,149
451000,-434978.95716880914,311.3129007831753,149
452000,-435347.1096844934,312.6366585635421,149
453000,-435467.32806248893,309.6837022305728,149
454000,-435213.20832298,310.24918853867996,149
455000,-434580.09828121006,311.7083112165798,149
456000,-436040.0436831687,312.8959663673539,149
457000,-435058.18365172413,310.57257876181535,149
458000,-433448.6879203797,308.07574713486986,149
459000,-435501.10310941795,310.52281781154244,149
460000,-434404.19195639715,310.8782884672116,149
461000,-434596.3374086018,311.63573846876983,149
462000,-434904.92005416146,311.5818005123129,149
463000,-435040.6530818627,310.6790349484497,149
464000,-435777.1758561095,312.8807767992713,149
465000,-435627.18609594065,307.9725090829822,149
466000,-435516.99376023654,310.7008754803497,149
467000,-434842.72855498875,307.3722672075856,149
468000,-435198.4943245577,311.9501566883376,149
469000,-434978.6108273112,311.15005065624297,149
470000,-434348.38940192014,313.2821803929387,149
471000,-435089.0349480724,311.85981916670505,149
472000,-434183.1059489008,309.84968410215373,149
473000,-435161.6690894037,311.0224292565887,149
474000,-435520.6069656962,311.4976283565345,149
475000,-434090.50825279276,311.34201863453507,149
476000,-435046.96075241524,311.9856183689943,149
477000,-434242.372169069,310.2886238076385,149
478000,-434981.16980930837,315.3796381045151,149
479000,-434488.1429859968,313.24985717545394,149
480000,-434386.91831648117,311.3440335356443,149
481000,-435560.7933189855,310.9137883473236,149
482000,-434753.19134906423,312.29741969320736,149
483000,-434352.1624910922,312.2163111575527,149
484000,-434464.6287369167,309.51393916442316,149
485000,-435789.6674886339,310.1909870692922,149
486000,-434885.74179329723,309.4506171640259,149
487000,-435829.3216465493,312.98398599567287,149
488000,-435272.64351259475,310.65299916001726,149
489000,-434577.73762676795,310.4991453984361,149
490000,-435707.38065692387,311.06886705492076,149
491000,-435314.56175258034,311.30306844469123,149
492000,-436272.63162299595,312.16843457330344,149
493000,-435869.37253448064,314.2848334242658,149
494000,-436321.5759006252,311.78031994637564,149
495000,-435042.5586702223,310.7337674477547,149
496000,-435776.47463241476,314.0871917612557,149
497000,-435686.4526126357,310.6059842358172,149
498000,-435646.03145801486,311.483551919262,149
499000,-434304.39774477715,310.31460068205456,149
500000,-435137.5783331711,307.0014949250468,149
501000,-435686.50252379314,309.9650273164185,149
502000,-434593.92127989745,309.05017261896666,149
503000,-435317.94323702995,310.05486115789324,149
504000,-435275.45385787846,310.4826994919967,149
505000,-434946.0089183401,312.6788060696606,149
506000,-437089.77344344463,312.80481435339277,149
507000,-435404.0556337808,309.78046797496717,149
508000,-434035.45762804034,311.61730003009853,149
509000,-436605.0121910856,311.3922398523139,149
510000,-435527.7519013602,309.82014285292684,149
511000,-434865.20600455324,312.9754752461496,149
512000,-435047.71608809195,314.00633936802967,149
513000,-434675.9508487459,312.39704689881637,149
514000,-434678.8467394647,311.00240547272506,149
515000,-434369.22863084497,313.01185151732983,149
516000,-435580.42281440436,312.66865767095703,149
517000,-435078.68271804764,309.1910874190304,149
518000,-436702.62368081044,312.5020401809527,149
519000,-434545.5269471267,312.5191925657177,149
520000,-434476.3647024075,309.56219929706845,149
521000,-435499.86376899737,314.46503137180906,149
522000,-435454.97480756766,312.12509099676174,149
523000,-435388.1950860552,310.85842602353665,149
524000,-435307.3552970039,310.7808243708343,149
525000,-435868.9212241715,312.19987628796633,149
526000,-434906.0273154902,310.03284176178676,149
527000,-434560.3330039296,311.4602497282959,149
528000,-435467.14875659696,312.7072892396527,149
529000,-435288.89546998567,312.3814831451164,149
530000,-436857.5061800401,313.18945195852547,149
531000,-434896.6626771875,314.7105347671221,149
532000,-436155.4718360093,311.1456455962186,149
533000,-434760.2358216117,310.2179124193884,149
534000,-434761.0365183838,309.1585814825548,149
535000,-434929.16507857037,310.1619402136072,149
536000,-435057.12086732895,312.3781830296565,149
537000,-433613.07135379035,310.1214243289719,149
538000,-435116.95859094406,310.1592194681465,149
539000,-436008.1948916977,315.46918563453636,149
540000,-434676.53902805294,313.3063190076177,149
541000,-435263.9005041267,309.74265323191065,149
542000,-435123.68238883186,308.99348677736344,149
543000,-435021.1050313157,313.61112456008846,149
544000,-435021.8099384969,312.35055780229305,149
545000,-434751.91261333367,311.43208873151457,149
546000,-435353.862541324,311.625083655231,149
547000,-434637.7705922839,310.5092630280374,149
548000,-436096.70275837695,309.806774995582,149
549000,-435792.7095750505,309.8762133693682,149
550000,-434190.25312555465,312.7626228485466,149
551000,-436046.6741233631,311.42447334381205,149
552000,-434262.21334111947,312.6223378546337,149
553000,-435023.11459011724,313.4349012236822,149
554000,-435230.6036665314,310.35572488889085,149
555000,-434445.59987845994,310.3066527690653,149
556000,-435722.1303961796,309.069136448583,149
557000,-436315.9969169502,311.6043730273756,149
558000,-435429.7176829083,311.8462871793354,149
559000,-435533.0516352821,311.3490276115392,149
560000,-435183.42305993824,312.90030623619043,149
561000,-434696.6447745622,308.9623111752167,149
562000,-434459.87500122376,311.5983785511503,149
563000,-434553.23383976286,312.6792695221426,149
564000,-433211.38816348533,310.1203469611887,149
565000,-435640.26734714257,311.8389955383203,149
566000,-435178.58001587633,310.6776665512609,149
567000,-436598.8545856436,312.46241506650426,149
568000,-435445.7381380021,311.4226625849299,149
569000,-435875.7905409357,312.6586920725347,149
570000,-435585.55268112523,312.2191922955016,149
571000,-435189.9267499475,309.4084312167637,149
572000,-434827.4160129046,310.9520916847232,149
573000,-435586.9059998661,308.2290937639759,149
574000,-434083.1860801517,311.2997195804581,149
575000,-435230.0464106542,310.4205504473867,149
576000,-435342.70041639055,310.5562160919947,149
577000,-434958.8712068079,311.3210287063505,149
578000,-435530.59372358,310.51371784300244,149
579000,-436073.01392176864,310.4872667188014,149
580000,-436411.2308608887,309.63038831147054,149
581000,-435473.27304087067,311.5266535650034,149
582000,-435928.86155454675,310.1482864732457,149
583000,-437274.4831072602,310.8558699502732,149
584000,-436494.3515072402,311.2767665366192,149
585000,-436808.59991083946,312.0979478282929,149
586000,-436239.373097955,309.12276835986654,149
587000,-435107.26940268464,310.7750019160402,149
588000,-435787.70831377385,312.69264230826593,149
589000,-435734.70432673115,310.86795182442273,149
590000,-436044.9284494736,310.6560600460607,149
591000,-436004.6741803754,310.7196753087077,149
592000,-436636.2629392708,312.5066212122623,149
593000,-436533.02780482825,310.1057388086603,149
594000,-435763.62214551563,310.2879303706672,149
595000,-436092.85791977914,309.9229556319721,149
596000,-435937.4962777542,309.6727892726647,149
597000,-435313.3973677559,313.49556708020776,149
598000,-435782.71654730965,308.2343481008761,149
599000,-435728.2187138421,309.7218988538557,149
600000,-434969.946892014,310.2785679289489,149
601000,-436113.49533282546,311.3333343456266,149
602000,-435778.9518042542,312.7658464266629,149
603000,-435771.1626655762,311.39964886027997,149
604000,-434722.8774822345,308.71210669963745,149
605000,-436195.4359112978,311.71434268410394,149
606000,-436881.9922416683,311.7022015326661,149
607000,-435745.91059774836,312.4153037600608,149
608000,-436321.7581045367,312.36618495330924,149
609000,-435935.71377706993,311.28775301571915,149
610000,-436494.8097803141,311.4091165700781,149
611000,-435769.87183733634,312.44423339806343,149
612000,-435092.1702169415,310.4941076926411,149
613000,-435241.19093004894,310.1972428804748,149
614000,-435708.9032194328,313.79202315882526,149
615000,-435038.3119122733,314.16253913288915,149
616000,-435500.3187562905,312.6150562288472,149
617000,-435556.03874563565,314.71911067072,149
618000,-436533.2259173761,311.03464826351757,149
619000,-436394.4805279656,313.03527734914616,149
620000,-437043.2333368247,315.42934024134684,149
621000,-437138.86157842237,310.772946188369,149
622000,-436396.4638700746,310.95990644355686,149
623000,-435924.43641079194,308.3708553769787,149
624000,-435746.005922324,311.48094513360155,149
625000,-435554.7572823996,312.2620827972104,149
626000,-436085.1722803025,310.94497902596225,149
627000,-435391.88452358637,308.846674568609,149
628000,-435478.22572924034,309.8076384459558,149
629000,-435254.2054809239,310.4371973133738,149
630000,-436114.75598795596,309.8457523599844,149
631000,-437144.95181263285,310.8898646745975,149
632000,-436820.3253556986,309.8685692300354,149
633000,-436216.78751652036,309.89031004016516,149
634000,-434827.1777996393,312.2241073758307,149
635000,-435685.7847023683,311.9108932368355,149
