#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
93000,-423036.08999677,311.95747378274825,153
94000,-422124.7810737565,313.0188081826707,153
95000,-423276.4661471767,311.58274869202296,153
96000,-423884.36960267136,312.451414243697,153
97000,-423874.09382919176,311.7198033842694,153
98000,-422941.80029888754,310.93440058865167,153
99000,-423868.5678889912,307.4982581999969,153
100000,-424435.27257803665,308.8359593069382,153
101000,-424231.3822843344,309.2603365001906,153
102000,-422794.9364393905,312.5998326623123,153
103000,-424639.48590366496,311.3898802215065,153
104000,-424685.3761078259,311.68786911547215,152
105000,-425345.0382991913,313.3844601098118,152
106000,-425509.74209715915,312.31030575124186,152
107000,-424462.370628417,312.6916602587616,152
108000,-425303.9869652968,307.8750927026327,152
109000,-425176.99257143144,312.0558344318349,152
110000,-425303.9987749527,309.5417456581437,152
111000,-425748.2940090473,309.51878215725935,152
112000,-425968.1603909475,314.0552625476809,152
113000,-425706.7363945921,311.38160327199364,152
114000,-425245.6282833023,309.8328687884899,152
115000,-426651.969387735,311.4679580839964,152
116000,-425364.69455194287,312.19966735083756,152
117000,-425404.3115403007,308.4156473171693,152
118000,-425056.6796138098,311.92683489198066,152
119000,-425454.46901222575,312.20222941818633,152
120000,-427354.68014736054,310.3689924794177,152
121000,-426176.9275078587,311.8988468165406,152
122000,-426258.0921002086,310.7211003807519,152
123000,-426365.1852716764,310.80061790950754,152
124000,-425388.14161392255,315.11229843476633,152
125000,-426059.81162580964,311.32588283059795,152
126000,-426963.8682801167,311.0757525900853,152
127000,-427821.3666582983,313.1299273042626,152
128000,-426371.0559058336,309.4110027000856,152
129000,-426164.69058432337,309.47965730579966,152
130000,-426769.9371072531,312.0578043392252,152
131000,-426698.35780872614,310.58032435389896,152
132000,-427035.812143415,309.85902028764644,152
133000,-425903.3923376652,311.1097177435128,152
134000,-426389.7168569667,310.8843408886843,151
135000,-425812.0915311738,308.04616975597656,151
136000,-426564.7519444041,312.5954833286413,151
137000,-426801.17176015605,310.16840126353054,151
138000,-425876.18186530704,311.9289064868146,151
139000,-426803.7037383164,311.4180698045777,151
140000,-426618.0279116316,313.1125631906975,151
141000,-428563.7936018952,315.3130343216732,151
142000,-425596.3468843058,312.73316192492496,151
143000,-426855.77505790046,312.631638007836,151
144000,-426875.6787053675,309.4021257585342,151
145000,-428077.45251107286,311.90580721976755,151
146000,-427599.014607623,312.45556760388683,151
147000,-427609.24644043064,312.3545533327213,151
148000,-428242.17658234085,309.5431519529072,151
149000,-427512.5137250151,311.64927508895096,151
150000,-427325.5102603405,312.18031297880043,151
151000,-428120.7544092112,311.87711750568985,151
152000,-428930.73657375295,311.454601052357,151
153000,-427797.9522208655,311.53839116435756,151
154000,-427202.9905617258,309.7775189745126,151
155000,-427471.4793323397,311.7007756469105,151
156000,-427080.6631354571,310.97940592685063,151
157000,-428593.0478478938,315.10372720610013,151
158000,-428331.14576521097,312.95296740487834,151
159000,-428795.33643414243,311.65189391784065,151
160000,-426867.2288605743,312.01142146189903,151
161000,-427823.96621240047,310.84365219285297,151
162000,-429169.9323817261,310.3785584536333,151
163000,-427461.81972574093,309.6170150102969,151
164000,-426910.5527642232,309.8244467246628,151
165000,-428396.6214666609,310.57630107038887,151
166000,-428080.8144849399,309.5151669312463,151
167000,-428174.3181164076,309.1292382084487,151
168000,-428450.33770538797,311.7345653709714,151
169000,-429442.4819457091,310.96020362875305,151
170000,-429022.9047707883,311.2022915445941,151
171000,-429028.5942888011,311.79724243509924,151
172000,-430084.7405036839,312.32656425681904,151
173000,-429241.0901905566,312.48539469306354,151
174000,-429785.0184614556,311.1704689672003,151
175000,-429090.22434944846,312.87669127188934,151
176000,-428824.1992366435,310.7865669839507,151
177000,-428833.534056121,313.70978117394026,151
178000,-430090.03727207216,311.517867520091,151
179000,-429891.8508947843,310.11527614701896,151
180000,-428996.04557491397,311.6078426355766,151
181000,-428955.04256027215,312.2845957091085,151
182000,-430632.1921115299,309.4440144907034,151
183000,-429018.73453349015,313.1337695239175,151
184000,-430778.3754276205,307.42757533244344,151
185000,-429058.7864863693,311.658522670895,151
186000,-429856.5373824823,309.61267032976866,151
187000,-427644.1278643119,311.7974094671866,151
188000,-429985.3759713238,308.88264926732444,151
189000,-429544.8384650403,309.8625620484281,150
190000,-429299.6366198014,312.24712026367575,150
191000,-428777.6554607218,308.47477522991113,150
192000,-428926.2655611336,310.9246758691413,150
193000,-428215.30633261264,309.739373246386,150
194000,-429119.37657624343,311.2602327670418,150
195000,-429420.299096334,310.6072871143577,150
196000,-428833.0859001863,310.1287671844426,150
197000,-429179.5946448536,310.9689515605697,150
198000,-428029.5807522719,309.61535766426204,150
199000,-429871.2907173394,312.22985700514676,150
200000,-428914.92283676774,314.6130989866113,150
201000,-429879.4639950956,311.4282658481856,150
202000,-430397.2188132487,307.8645161119223,150
203000,-430690.27589333314,312.75567974820143,150
204000,-429845.1967412608,312.1204287866931,150
205000,-430882.2509518829,312.1321802825322,150
206000,-429511.5437313251,309.8077062594228,150
207000,-430053.747620231,309.86362561036725,150
208000,-429010.7992461964,310.55493428515354,150
209000,-430468.1060863023,311.00804169812284,150
210000,-429152.5203646084,309.9476694546534,150
211000,-429470.5377234982,310.16309967667524,150
212000,-430994.3676853669,309.6712443739027,150
213000,-430099.20509996125,311.057914600641,150
214000,-429742.151355552,308.81813057821506,150
215000,-430340.9594379207,309.48338262070837,150
216000,-429470.1008637452,310.5904108139453,150
217000,-430977.6965601586,312.5730605651419,150
218000,-430235.0031601656,312.0061970894337,150
219000,-430333.2183458111,313.1770278263315,150
220000,-430901.05240963306,310.6151434914065,150
221000,-429950.38068033033,313.1395034708644,150
222000,-429542.9171435081,313.28290851992045,150
223000,-430700.4548754627,311.1404600848233,150
224000,-431147.66000839486,309.0915436902906,150
225000,-431167.41044764826,312.87909381050264,150
226000,-431211.9697086096,311.65387161031833,150
227000,-430543.008104214,313.58006583013133,150
228000,-430452.6628570715,311.6688846785618,150
229000,-432111.9366123369,310.8622864655535,150
230000,-430150.8192848973,312.28622573756076,150
231000,-430349.79349549767,311.2524214539972,150
232000,-431945.06995509774,314.87636994654537,150
233000,-431299.95700110705,310.9579762867825,150
234000,-430187.5670575218,315.7067762637924,150
235000,-431086.59229852003,314.3479183281357,150
236000,-431110.9102459296,315.6662929345969,150
237000,-430264.34573767893,311.0103514843365,150
238000,-431329.67461869586,312.83152651222196,150
239000,-432531.1823843657,311.8398386033335,150
240000,-431787.3997331527,310.48490769850724,150
241000,-431838.29413605505,312.2009247813309,150
242000,-432078.76623170776,310.3154229204585,150
243000,-431083.3595491296,310.654466928346,150
244000,-431285.1300392875,310.41265809183966,150
245000,-431982.3580184572,309.98625568622964,150
246000,-431245.50784128485,308.50369962337754,150
247000,-431651.7580032293,310.00146391644154,150
248000,-432385.7583865903,309.6802772968845,150
249000,-431700.1427289923,309.69771924948765,150
250000,-431151.2600137894,309.6211848017053,150
251000,-430956.73989448464,310.57368422430335,150
252000,-431135.8305108887,312.5991753552217,150
253000,-431364.0695628838,313.36195237571235,150
254000,-432095.29777586553,311.09075931217546,150
255000,-431080.24502414884,308.0101062468999,150
256000,-432323.41367375595,311.43768125818525,150
257000,-431674.6866353797,310.5785506075495,150
258000,-432067.4398985286,311.05388460434756,150
259000,-433219.8578830904,310.47524000830634,150
260000,-432132.3525940422,309.2679832325087,150
261000,-431526.42510966514,312.2311514447755,150
262000,-432009.55242471816,312.8561699101204,150
263000,-431974.20858285436,311.72030498690157,150
264000,-431972.8949299983,312.2522933795662,150
265000,-430949.7653120486,309.0803345942079,150
266000,-432180.6032953486,308.5636651293415,150
267000,-432040.33017899166,311.1251643008105,150
268000,-432217.50350600923,313.39494069552956,150
269000,-431879.73624015646,310.84930727145064,150
270000,-431447.790527191,312.2301453139914,150
271000,-433361.3101936225,312.25502740606333,150
272000,-431887.8269998599,310.9875899155447,150
273000,-432609.52350510657,307.70988173694656,150
274000,-432258.1589472161,313.2434840997272,150
275000,-432402.4280347037,314.61379268365516,150
276000,-432275.6268957306,309.21035584666294,150
277000,-432299.90050541866,308.42615855779246,150
278000,-432768.88445101655,309.65038774167533,150
279000,-432447.372750771,309.51015139635655,150
280000,-432958.4574102403,313.6403351645703,150
281000,-432588.77070423006,310.94345797187333,150
282000,-432266.16858259495,312.74292835501285,150
283000,-432924.65970089636,312.1814660550602,150
284000,-433384.4338732667,313.2137665151982,150
285000,-433520.4282629597,311.8861200421672,150
286000,-431966.68069934496,309.91528689021766,150
287000,-433685.4751950421,312.33349982384635,150
288000,-432688.26118412125,310.5924288756054,150
289000,-432999.5047875219,309.4342305952806,150
290000,-432925.3415196156,313.05267260511755,150
291000,-433397.0316865095,313.80378096359533,150
292000,-432264.5643606547,310.5212386534769,150
293000,-433521.5163158551,313.5393756698107,150
294000,-433818.88108744426,312.2117434498018,150
295000,-433028.3053198613,311.57888480849596,150
296000,-432581.4314702526,310.48877095621907,150
297000,-433917.06577464566,310.9984291540762,150
298000,-434047.03093604976,312.4721553320315,150
299000,-432918.60151241976,310.7370298050801,150
300000,-432665.5658398692,308.8878956633986,150
301000,-434735.068739943,311.22260558381936,150
302000,-433006.24559324817,313.4842023214253,150
303000,-434291.56692782464,311.95519582661507,150
304000,-434700.19043591595,309.49797705276745,150
305000,-433510.907873153,312.7455348933484,150
306000,-434471.4496622889,310.6985597915392,150
307000,-433480.1192932867,312.6706297299802,150
308000,-432807.42993603274,312.65314985997196,150
309000,-433268.37022005813,311.1029739992429,150
310000,-433016.7343284483,311.4581403629477,150
311000,-433206.9534953141,310.53054540617046,150
312000,-433357.6611702235,313.4755098371505,150
313000,-433256.3258920447,311.85734270141586,150
314000,-433552.84894412174,311.1721840762383,150
315000,-433206.96542094625,309.3613983956,150
316000,-434306.77715417114,312.6069885921838,150
317000,-433187.91830516653,312.1004161331917,150
318000,-432842.58441981464,313.1436638557467,150
319000,-433313.4353450453,314.5342094237521,150
320000,-432117.6792221889,308.9026353926006,150
321000,-432866.6350378257,310.4069865990786,149
322000,-433855.3042910327,313.25861953884623,149
323000,-433482.6674150978,311.18339769553535,149
324000,-432285.14488284104,311.18078031963086,149
325000,-433793.1071040095,315.5457357130071,149
326000,-432935.4545303823,308.59968064081335,149
327000,-433895.0704894555,312.3674509720795,149
328000,-432471.63299001986,309.29304560672523,149
329000,-432822.67218251294,309.73132416617295,149
330000,-434186.4964705005,310.12509283338346,149
331000,-433178.1650266659,312.22858266777513,149
332000,-432608.4240739986,312.04888041495485,149
333000,-433837.7614839247,309.8925117619167,149
334000,-434079.6664987637,310.8366304464486,149
335000,-434018.36259948206,310.07574671131437,149
336000,-434053.4532557742,312.0961973852424,149
337000,-433149.3690439982,310.03737716864896,149
338000,-433238.0764772834,309.8493452969556,149
339000,-433403.413013353,314.0566524238262,149
340000,-433623.0632208262,312.06712848877623,149
341000,-434532.47514877305,311.8677866103365,149
342000,-433488.8584799464,309.50919752981144,149
343000,-433398.34024441685,309.24775055962374,149
344000,-433391.2268814256,312.7299421719944,149
345000,-433600.2392850353,314.6316111967355,149
346000,-434222.3845264255,312.61108854741593,149
347000,-434957.3161702594,313.43196837465575,149
348000,-433567.9563100748,312.7698448818683,149
349000,-434522.1930991113,312.424865520464,149
350000,-435030.6651738554,308.846217240583,149
351000,-434483.7597855851,310.6899229085741,149
352000,-434183.32587646134,310.5919113249726,149
353000,-433969.7592637779,310.3435902867852,149
354000,-434592.9319682929,310.7196705374712,149
355000,-435053.32435056963,308.5650789593204,149
356000,-434673.2004570998,313.58576743915944,149
357000,-434289.72582323337,311.08323581064843,149
358000,-434762.5700064732,311.3921854816927,149
359000,-433466.9457431084,307.18950287318563,149
360000,-433779.3028166522,310.6006823231935,149
361000,-433686.9641921171,313.021128437059,149
362000,-434926.7100096301,312.0399049717391,149
363000,-434110.6620515622,312.66023607781165,149
364000,-433831.6928297705,311.5663849933446,149
365000,-433004.8627980922,311.68303550213693,149
366000,-434155.8656238415,310.5439436742324,149
367000,-434418.66604716773,311.6611799237964,149
368000,-433616.5064321328,311.79723666753523,149
369000,-434673.1501229999,312.1123865958894,149
370000,-433867.02027445566,310.92474772200785,149
371000,-434184.50174806453,309.503712378372,149
372000,-434670.00618641125,310.4230723459217,149
373000,-434303.08794086846,311.8692981587352,149
374000,-434068.2308670513,313.8959697069728,149
375000,-434888.53755479073,311.67139669118467,149
376000,-432643.25564103737,310.7275189897222,149
377000,-434495.79767985805,313.8469213374276,149
378000,-434056.7073579498,313.2005184106503,149
379000,-434395.69267605944,309.5564107998351,149
380000,-434667.5320352416,311.87152628261157,149
381000,-434066.49531239877,310.78782524683675,149
382000,-433263.3609323406,310.75798190448364,149
383000,-434317.3936092793,309.5609196446836,149
384000,-434116.2663894857,309.29080494074435,149
385000,-434482.1818418675,312.7127560272363,149
386000,-433597.3549312046,311.4476332920624,149
387000,-435371.4557507348,310.97656022490315,149
388000,-434349.9788742077,312.66037686507786,149
389000,-435037.9932812683,309.98250476281885,149
390000,-434633.519913153,310.19422937171646,149
391000,-435016.4494217334,310.9062015884484,149
392000,-435637.83940549754,310.058009386838,149
393000,-434854.15541338315,310.43442508660274,149
394000,-434030.5350037429,308.5599083519932,149
395000,-434083.8428588193,313.3828186106449,149
396000,-434254.92952167895,311.1355814285284,149
397000,-434802.848461512,309.70399787870764,149
398000,-435020.8342480203,309.7129817476208,149
399000,-434826.1951730498,310.5009063819195,149
400000,-434761.4814171598,310.5396622656157,149
401000,-433883.9128384434,312.8241092559839,149
402000,-434916.2784870025,312.6196175795565,149
403000,-435248.24143896136,308.910170222899,149
404000,-434788.15213345643,312.95028845428635,149
405000,-434615.16118576704,314.215388781058,149
406000,-434158.3097862627,313.357680801156,149
407000,-432588.99435816985,312.8617951694881,149
408000,-434592.2823537311,314.81452563462983,149
409000,-434861.7406477432,310.8804754952856,149
410000,-434065.1733316686,311.72635976123894,149
411000,-434202.53005889454,312.7523615926193,149
412000,-435223.55496938154,310.8731617057679,149
413000,-435121.5147995169,311.4611990778645,149
414000,-434131.79890382965,310.41755222477326,149
415000,-434180.5728276218,311.28520407103815,149
416000,-434649.92313355487,311.540340884144,149
417000,-434535.9283268906,310.7542282311531,149
418000,-434296.5066165498,309.9063267186725,149
419000,-434953.79140500585,309.77495965443376,149
420000,-434076.14592800895,312.9417745383597,149
421000,-434036.61836428125,311.94827903643915,149
422000,-435385.0445386397,313.58037639796856,149
423000,-434869.87618818344,314.2394626332591,149
424000,-435195.9124212535,310.03761673254553,149
425000,-434753.5829534731,309.865997934846,149
426000,-434156.7916139276,311.3906021138423,149
427000,-434698.51776596205,311.2343028713776,149
428000,-435564.8111844675,311.24911399569595,149
429000,-434951.41232187324,312.585655223921,149
430000,-434145.3949844339,310.51746589447276,149
431000,-434584.46029168763,310.6151189728003,149
432000,-434689.5314846495,311.2303571591107,149
433000,-435212.60662905546,310.1324928048331,149
434000,-435166.9520746381,310.4980663929083,149
435000,-435476.10016805003,309.22658048261644,149
436000,-435374.3273597697,312.8491759463392,149
437000,-434476.4783296855,311.4883294013424,149
438000,-434310.1213560349,311.4825233620661,149
439000,-433370.97461204743,309.8612693114428,149
440000,-433898.59053449915,309.6332443720223,149
441000,-435059.03549073497,311.0350818965601,149
442000,-435857.7409735129,310.50288568056385,149
443000,-435674.02232663194,311.3168368878505,149
444000,-436471.868357701,311.5690850730025,149
445000,-435220.8830599771,312.4955318000699,149
446000,-436137.95058335667,313.441880014427,149
447000,-435102.6623510183,310.5069461393345,149
448000,-435455.26381444396,311.45291021701587,149
449000,-435180.58801442897,311.5593914229647,149
450000,-434503.4386556535,310.5992916999807,149
451000,-435374.3575501756,309.77860962573465,149
452000,-434619.99364575394,314.2208246550211,149
453000,-434732.90242393804,310.3368179663923,149
454000,-435200.52243945,313.22198972594475,149
455000,-435741.0561738431,311.12784671176763,149
456000,-434972.40872165747,312.7620656221988,149
457000,-434942.5435481763,308.93751574775695,149
458000,-435547.6507612935,314.22606210641186,149
459000,-433980.81850907626,309.65473521026655,149
460000,-434213.0920013827,309.5705165441713,149
461000,-435150.5256577062,310.2641946629579,149
462000,-434845.76181502896,313.8846851523525,149
463000,-434658.7276202538,310.0956883084451,149
464000,-434526.53361231065,310.97626433431805,149
465000,-435428.4007810019,309.0764442654877,149
466000,-435333.49340080656,312.4381361763003,149
467000,-435249.3915418305,313.5969144823483,149
468000,-434977.9343739031,313.6904806196452,149
469000,-435841.44605154684,310.32507223230056,149
470000,-434540.2709454291,311.90458845674715,149
471000,-434614.4700823175,310.76635665920935,149
472000,-436267.75055327755,311.6046160576382,149
473000,-434893.6884272229,310.3094126232117,149
474000,-434813.20327258506,312.0654951112978,149
475000,-434781.9649457629,310.63365113787506,149
476000,-434658.3144475559,310.5644551292512,149
477000,-435638.272223772,309.7984722850099,149
478000,-434584.88088263525,313.57462451250797,149
479000,-436064.7122184348,310.7234382145044,149
480000,-435970.46863247314,312.0924569024748,149
481000,-435799.2845015975,312.89224806929565,149
482000,-435529.4397973786,310.2388565249584,149
483000,-435561.55175261665,312.73443888996263,149
484000,-434437.0687277699,309.3673966146503,149
485000,-434681.07001446583,310.2565984723705,149
486000,-434848.9054871104,309.3680816725023,149
487000,-435617.739317609,311.9690224046002,149
488000,-436757.8873522582,314.21175515083945,149
489000,-435050.05549543304,307.76985696115423,149
490000,-435536.0342253207,313.85360549523404,149
491000,-434005.0712910297,311.82681703720317,149
492000,-434905.62557910965,310.7056042889013,149
493000,-434858.614221076,314.03608537105646,149
494000,-436832.5718474635,310.7094691601823,149
495000,-434876.70492898906,311.41189615122954,149
496000,-434836.9491579707,311.6089075527892,149
497000,-435226.52049443685,307.3165725692177,149
498000,-435012.82089444273,312.63396789799833,149
499000,-436194.74776823586,311.2794413645595,149
500000,-436151.0655630424,313.86147941902146,149
501000,-434715.4542383442,313.0346520842803,149
502000,-434800.1453680927,310.65755069735405,149
503000,-434177.02152606286,310.0932690618069,149
504000,-435595.5687599266,312.21309009507655,149
505000,-435882.63092817017,314.3566335101949,149
506000,-436394.3192120241,313.30693330605675,149
507000,-434628.06685282174,309.46934536428904,149
508000,-435097.13000183227,312.0349521429791,149
509000,-436656.2837170488,309.42965893211937,149
510000,-435553.444890643,308.6331494197132,149
511000,-435551.6971814723,312.74139326943686,149
512000,-434598.9283780374,310.0962685278323,149
513000,-435122.3965451394,311.03016168653437,149
514000,-435864.9791957999,311.16010749228064,149
515000,-435711.21806348907,311.9629280742548,149
516000,-436290.880383746,309.3858760851408,149
517000,-435649.30795562454,311.11442957694885,149
518000,-435696.3300011824,310.87549720062634,149
519000,-436064.3848948837,311.5374577750572,149
520000,-436483.94570137304,312.122493189714,149
521000,-435754.231473597,311.67007896159373,149
522000,-435557.07881236705,311.8965551198286,149
523000,-436153.53876323835,311.38842514074474,149
524000,-436486.2035301102,309.4723141269605,149
525000,-436084.27433676575,309.91012581549643,149
526000,-435392.1826825077,311.0698713828097,149
527000,-436105.6198423777,308.75338360417476,149
528000,-435678.5990251431,309.4055837588581,149
529000,-435742.1072739982,309.34693103804705,149
530000,-435749.43232057174,311.140877691821,149
531000,-436857.9520439147,308.0478256077209,149
532000,-435570.59545650217,312.34468987095596,149
533000,-435852.03844821826,310.652106562713,149
534000,-436484.670085873,310.5944841711553,149
535000,-435661.9665027964,310.6063458205946,149
536000,-434292.07710730145,312.69783934938096,149
537000,-435623.60569999507,312.959842573903,149
538000,-435177.6935650294,312.7404451937552,149
539000,-435931.39240525686,312.44440136328484,149
540000,-435693.37935840315,308.3718637045848,149
541000,-436143.43619383685,310.3469657143014,149
542000,-436641.803976374,314.0852664213469,149
543000,-435744.71105758706,311.9652263494107,149
544000,-435114.66862700204,310.4185241390303,149
545000,-436101.27720802533,310.1332688970042,149
546000,-436076.72029351187,311.28781985971875,149
547000,-436765.63081323844,311.3422019897879,149
548000,-436049.6664806714,311.9004376481879,149
549000,-435408.42740086955,313.4407367079946,149
550000,-437513.5964687171,309.94149787619864,149
551000,-435626.61494193645,310.50388280317384,149
552000,-435533.7595768317,311.715899445034,149
553000,-435711.056818011,310.32336223852894,149
554000,-434706.56669617025,313.11812878309416,149
555000,-435271.88869319484,312.28109640273334,149
556000,-435923.5205493476,312.0953611857075,149
557000,-435368.3710670215,309.79117523014895,149
558000,-436301.74720734474,310.5805816208775,149
559000,-435649.1249206569,311.1044823585959,149
560000,-435566.56744207116,312.14095314222254,149
561000,-436660.56411950476,311.56397421704287,149
562000,-435115.49612592906,311.2075305286613,149
563000,-436439.53719024104,310.72518269050164,149
564000,-434558.19212801964,310.78002249117276,149
565000,-434394.43546846183,313.29536855304,149
566000,-436111.975142766,312.43067615727364,149
567000,-435216.7210787083,311.23793077715965,149
568000,-435852.04678826197,313.71993979993164,149
569000,-436397.19503267785,309.99078700777324,149
570000,-436304.55729365116,313.0416327864045,149
571000,-436194.8016290567,309.06126082225967,149
572000,-435407.4416939828,311.2511844671502,149
573000,-436152.97826564335,311.2600895607153,149
574000,-436637.0968757286,310.9042918708176,149
575000,-436353.5124270937,311.02807347223177,149
576000,-435997.04031828116,311.2795128036233,149
577000,-435982.3017115551,310.4694601506439,149
578000,-436151.8240711251,309.0791342077588,149
579000,-435791.26368662226,313.6585707467125,149
580000,-436618.71171451104,310.3854798564947,149
581000,-436188.72735187924,314.02873550896584,149
582000,-435694.6686819799,310.5909366135871,149
583000,-435114.29119634116,313.43960971879045,149
584000,-436047.14380433015,309.6247059863641,149
585000,-435633.4043222929,310.6225507325043,149
586000,-434949.5478590247,311.7171636410945,149
587000,-435390.39515251224,311.2613872683969,149
588000,-435881.84105723444,310.47141166995766,149
589000,-435723.8196963449,311.42082258225827,149
590000,-434780.4805568361,311.49723925244086,149
591000,-436214.24259085464,311.7513911185441,149
592000,-436089.7153469657,311.17496869984336,149
593000,-434586.740664928,312.1645205049974,149
594000,-437128.788864214,312.02280010121814,149
595000,-435111.5075137168,312.9222562292753,149
596000,-435850.53666191525,311.30638932160866,149
597000,-435846.87202299456,313.73181669238056,149
598000,-436919.12162090745,306.647886766637,149
599000,-435029.6880527572,311.9966511733064,149
600000,-436245.2746422326,311.36649091559406,149
601000,-435443.2020321244,308.53029469194837,149
602000,-436167.80693890573,310.47307131850613,149
603000,-436256.8415652532,311.7093727319337,149
604000,-437203.76083818334,311.48950898166476,149
605000,-435532.3599048995,310.55592706776133,149
606000,-436026.94272093195,312.4638357690505,149
607000,-436134.23314332915,310.68478294238935,149
608000,-435010.2389999025,311.00288496820093,149
609000,-436193.4349492488,309.64212286688326,149
610000,-436153.5135492659,308.0293811097523,149
611000,-435197.7304085251,311.8665753873246,149
612000,-435007.038813137,311.3941171080904,149
613000,-435579.43944877665,307.8210945736257,149
614000,-436315.5944514647,309.75923530546834,149
615000,-436066.55113518215,310.7505046065417,149
616000,-436175.7919083892,311.28117737713507,149
617000,-436334.1907569978,310.1949726800931,149
618000,-435572.0010717164,311.13930750196096,149
619000,-435190.2248220013,310.8340796676954,149
620000,-434368.48291133926,313.71074754796604,149
621000,-435961.64367662417,311.88796333806727,149
622000,-436289.0171567956,314.26929357853356,149
623000,-435898.02652740246,311.0772410055544,149
624000,-435019.80362457805,309.02384159088217,149
625000,-435026.02937993105,312.9750519528988,149
626000,-435735.5457782233,311.7894254883326,149
627000,-434935.63749755523,312.07058049514796,149
628000,-436542.42419238365,308.16097529376054,149
629000,-435718.53047626885,312.8075056004079,149
630000,-435521.1597471796,308.9655702597018,149
631000,-435761.0153453804,312.89448970201147,149
632000,-436175.0679501386,310.5752622352059,149
633000,-437080.7023220253,311.53089107567877,149
634000,-435460.2584924523,310.6274901573118,149
635000,-436633.76187008596,311.46719831647647,149
636000,-435439.57214730605,313.23824907309097,149
