#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
69000,-418413.52541851345,310.521498875822,155
70000,-419375.6978230148,309.796554473371,155
71000,-419782.90493950807,313.4064308311574,154
72000,-418943.9817465837,314.0072892043633,154
73000,-419257.4866922924,312.92286781840363,154
74000,-419610.06994128413,314.50977444924786,154
75000,-419720.2326054361,312.99050327574344,154
76000,-420988.0131424698,311.56787998594797,154
77000,-420528.15400802623,310.9779467068695,154
78000,-420463.7780009357,309.4828949223088,154
79000,-419920.42999803415,316.5511957710568,154
80000,-420318.47073601116,310.04226470055835,154
81000,-419561.38815574814,310.79759429053786,154
82000,-420560.83808404324,310.2419246912931,154
83000,-420382.91337496345,312.7129400981447,154
84000,-422213.12654647045,308.8234235340327,154
85000,-421384.0103751414,312.5909115111797,154
86000,-421941.7145268244,312.0109499174148,153
87000,-422382.9138241417,312.92008518989326,153
88000,-423158.48586731683,309.1790099761297,153
89000,-421472.8022670238,314.7538641720679,153
90000,-422467.37476316374,310.7259884772336,153
91000,-423187.6916168181,311.3213243046033,153
92000,-423767.85009354213,312.70727336712594,153
93000,-424016.49996431544,313.27900682423905,153
94000,-422805.8457972794,309.8508795879138,153
95000,-423151.3288714681,313.70411854793684,153
96000,-423273.3296283884,314.26297525353755,153
97000,-424494.4780567321,309.9681935173871,153
98000,-423341.5202635287,309.91016622245417,153
99000,-424175.3604728796,311.49073500272453,153
100000,-423344.3793775337,315.33374959666946,153
101000,-424386.9872221127,308.6526246442501,153
102000,-423583.4542207711,310.8386312925294,153
103000,-424593.7297354662,314.2033530443825,153
104000,-423734.54850662453,311.5352495206227,153
105000,-424391.06868987135,312.05763032902286,153
106000,-423702.15050836396,311.5198187355643,153
107000,-423981.1394239457,312.6672376117833,152
108000,-424791.75788657716,311.0631629632072,152
109000,-422350.67086068704,312.1693857150218,152
110000,-424570.5165564383,310.2954155631945,152
111000,-425075.9063577545,310.3730707552368,152
112000,-425011.8284701472,310.1345719677642,152
113000,-424901.71805351763,312.32993642817564,152
114000,-426713.28117209533,310.1891773267067,152
115000,-424506.68562089745,308.9924916008232,152
116000,-424372.91836507246,310.50573122079385,152
117000,-425057.5581125994,310.183497516713,152
118000,-424929.5221377651,312.40683830478844,152
119000,-425259.47883301834,311.92561845187555,152
120000,-425084.578740312,312.68641095353445,152
121000,-424382.7013891835,313.1155724405828,152
122000,-424518.1639623423,310.0771947643762,152
123000,-426596.9648778683,313.3585870433156,152
124000,-425651.51145515544,310.5493750647028,152
125000,-425258.2315413961,313.6953815498851,152
126000,-424564.003863133,312.5557728724956,152
127000,-425445.0089061102,310.59503382983905,152
128000,-426189.8475827263,310.45620207055066,152
129000,-426694.1827464672,308.8574620777487,152
130000,-425567.79894400784,309.8497470255913,152
131000,-426217.0311963074,312.45536531842936,152
132000,-425947.2741086609,314.8733726758494,152
133000,-426423.5324261489,312.30231092297225,152
134000,-426369.88379789167,311.2589165226244,152
135000,-426360.31885076663,313.519239336011,152
136000,-426188.32717884076,310.98423902129963,152
137000,-426525.8320411213,312.23874720279684,152
138000,-425805.951537231,309.2919813769891,152
139000,-426295.9623165382,312.26138023033116,151
140000,-426010.2113685387,311.2105316863478,151
141000,-427403.84063918586,311.4346429379696,151
142000,-427098.34109160234,310.3630332656047,151
143000,-426157.97678084625,311.92875936947354,151
144000,-427331.0948020846,309.99818929610024,151
145000,-427606.5799125959,314.5837635972756,151
146000,-427429.2766545301,309.7594682835055,151
147000,-427588.18683415884,312.27892680679366,151
148000,-427375.0013659524,311.2969241898306,151
149000,-428259.58903927426,313.4120211086879,151
150000,-428609.2531776228,309.5690190870232,151
151000,-427456.87332119024,311.29463477213227,151
152000,-426658.00146613363,313.66035571212524,151
153000,-427402.1334285096,309.5268361857802,151
154000,-426931.1532243048,313.0315751458536,151
155000,-427791.5178965486,310.97072742582077,151
156000,-427460.63114349893,310.06289511235235,151
157000,-428821.4936311017,311.9390938696985,151
158000,-428063.4161341968,311.50446299240514,151
159000,-427406.9780604767,313.0637070960135,151
160000,-427033.73688313225,312.61764299140253,151
161000,-427244.6832757029,310.6089006091149,151
162000,-427664.5120040744,309.10349811190514,151
163000,-428588.8626161106,314.0646200847681,151
164000,-427666.7275871872,310.74843569332864,151
165000,-427267.8462858978,309.6530399278864,151
166000,-428740.4881094645,309.0931326928602,151
167000,-428394.7910588565,309.9955468568339,151
168000,-428200.1911743749,309.7859006658018,151
169000,-429158.9446931828,311.1202540019424,151
170000,-428955.0680428173,309.9759528554565,151
171000,-427275.70325479936,311.76478362882244,151
172000,-427845.8010808374,309.73030870828734,151
173000,-429452.6917731061,311.2681868807063,151
174000,-427514.1291178728,310.84874126650254,151
175000,-429210.8517877201,309.0513285998624,151
176000,-429215.88043915364,311.51512232383374,151
177000,-428546.7211077071,313.0112266545964,151
178000,-428245.56555148796,313.12756598873955,151
179000,-428493.0728749449,310.36084993786375,151
180000,-429461.20462093526,311.82932388785605,151
181000,-429341.4934103072,309.31040540563066,151
182000,-429378.15433601267,311.5225119824811,151
183000,-428388.8323548471,308.15347364440356,151
184000,-429335.97837429284,310.9116285681778,151
185000,-428984.7147053941,312.9448157205419,151
186000,-428200.07391735725,310.1075195231072,151
187000,-429038.3895160684,311.98596678083237,151
188000,-429175.0292918077,312.9296395073073,151
189000,-428510.37123699696,308.38396398720096,151
190000,-429035.19596782327,309.6720019868151,151
191000,-428040.2452600703,310.1476061729308,151
192000,-429630.5642650204,311.13344280976327,151
193000,-429585.9161062464,311.2326216928651,150
194000,-428379.35326470365,310.9754575313736,150
195000,-429372.66945770476,312.35986335311645,150
196000,-429590.5089421517,308.6294642537034,150
197000,-429782.3046229321,311.01839739487116,150
198000,-429498.0198168184,311.2349628831395,150
199000,-428821.1727499331,311.9873944368774,150
200000,-429910.82015933516,312.72502552961294,150
201000,-429303.9620353966,311.46047911916577,150
202000,-429969.53570085275,308.95670967674374,150
203000,-429885.23851459986,312.3311704824167,150
204000,-429286.91243724874,310.4935626549495,150
205000,-430021.5855790933,312.694598752922,150
206000,-429015.6643029896,310.0682160903655,150
207000,-428342.93533056555,309.12287722205843,150
208000,-429804.3131894355,311.0357787434054,150
209000,-430228.54458398116,310.46237184427264,150
210000,-428678.39471563254,311.94392057848046,150
211000,-430024.14596836944,310.03502159017745,150
212000,-429502.21260317974,311.7408163971044,150
213000,-430315.2598049054,310.06460470959587,150
214000,-429814.1507308355,310.3047395150921,150
215000,-431128.74371264596,311.522512551311,150
216000,-428960.31343526975,313.0158560515328,150
217000,-430503.19428476505,312.7164208296794,150
218000,-429650.11852578656,313.22194656985755,150
219000,-430592.27861942723,311.00699780860674,150
220000,-431097.33441458154,310.6700047146599,150
221000,-430395.3570204461,310.29715057447254,150
222000,-430352.32632611715,313.11524891849893,150
223000,-431227.79845862905,311.0010548125271,150
224000,-431195.1406304876,311.0694705986816,150
225000,-430795.12218506774,310.8067996437159,150
226000,-431215.92235022946,310.64967769247335,150
227000,-430839.88414819376,310.071372838263,150
228000,-431367.36436654534,312.6119495965266,150
229000,-432064.3986241757,311.30267432847285,150
230000,-431907.4682237669,310.92176491073496,150
231000,-431205.89851848385,310.92246881394914,150
232000,-431034.42437503976,312.37877195808534,150
233000,-431424.8609383125,310.12377699230177,150
234000,-429680.51177158696,311.7403128880328,150
235000,-430659.5683472054,312.56666736853686,150
236000,-430626.6335372883,308.88263913437237,150
237000,-430958.5676808127,311.7407251743784,150
238000,-431430.75480339024,310.583337949448,150
239000,-431132.8203248894,312.2281535592258,150
240000,-429903.9435819632,312.7936837624599,150
241000,-431178.49194889027,312.12263286365976,150
242000,-431039.4168863385,311.84655974244595,150
243000,-430927.64762362535,310.10700028561007,150
244000,-431111.81784817856,311.64250980533353,150
245000,-431198.5341116856,312.0314821143432,150
246000,-431807.41753469966,310.03724451013454,150
247000,-431124.9920825893,312.7219933452008,150
248000,-431524.30474725296,311.12318830263985,150
249000,-431625.3398294286,310.8202247368204,150
250000,-431833.06510907854,309.9200792521444,150
251000,-432136.43714814656,310.3505393566593,150
252000,-430763.42270989297,309.59941058624986,150
253000,-432154.9348376978,310.0025781334804,150
254000,-431548.9130586025,309.99161746333425,150
255000,-431100.42536720354,311.26209479117637,150
256000,-432927.18274800456,313.1676860843806,150
257000,-432580.40511646424,311.2609674032388,150
258000,-431468.12907047686,312.28347417529625,150
259000,-431509.26015956374,311.2505961285575,150
260000,-430616.38194519444,311.35968658034034,150
261000,-431955.32156175654,311.1318180395542,150
262000,-432381.7790100721,311.73169946319786,150
263000,-432584.1109888272,313.67118305514924,150
264000,-431887.6443740886,307.02280424164684,150
265000,-432801.63890230097,311.12500469226995,150
266000,-431035.8365013448,311.06047019776497,150
267000,-431620.00192491245,310.9842966457252,150
268000,-431781.3765164814,311.2026045985177,150
269000,-431997.72304806253,310.1868311656011,150
270000,-432433.0412317577,311.82966498846366,150
271000,-432033.3014610808,312.58554643413623,150
272000,-431342.243985164,310.4071366699812,150
273000,-432496.2051849556,313.337679874226,150
274000,-432133.4359646819,312.2280428427396,150
275000,-431550.1747193213,311.6294773458659,150
276000,-431611.06034225645,309.75820213054595,150
277000,-432514.93125529843,308.36703552407437,150
278000,-432989.4567182893,310.86237500589647,150
279000,-432684.540818278,311.1737110667707,150
280000,-431878.4949305481,315.42681220787006,150
281000,-432619.792340294,313.0212040385529,150
282000,-431882.1190072391,308.0247573529499,150
283000,-431662.7721544558,310.8899729450499,150
284000,-432339.8197595556,310.0630890197233,150
285000,-433109.47867256054,313.2445810069738,150
286000,-433097.97500123596,312.138351039504,150
287000,-432200.5413111446,309.63798196704244,150
288000,-431505.420908788,310.5893900791362,150
289000,-431707.49656948633,310.679687669267,150
290000,-432726.9679418509,314.18439836766476,150
291000,-432413.7241698911,313.5864198243558,150
292000,-433061.3479612551,310.3000739548562,150
293000,-434014.4901908778,311.6791648953791,150
294000,-433687.6706819001,310.03661199943974,150
295000,-432304.3977300264,312.4087459816428,150
296000,-432072.8658309642,310.94812261430167,150
297000,-432682.0285878242,313.26494299249913,150
298000,-432544.5604221185,312.2447324375479,150
299000,-433015.92675531516,310.7985644026391,150
300000,-433547.1778024812,310.9053406069785,150
301000,-433789.4971662946,313.3481333238881,150
302000,-433161.3354804651,310.7224210788539,150
303000,-432821.1428068178,309.2198224827842,150
304000,-433144.56227191305,312.420599062448,150
305000,-433823.1731859115,309.7112258338649,150
306000,-434051.5084650272,309.26751179534637,150
307000,-434589.392301694,312.0724465065328,150
308000,-433457.45639351755,308.9659462419068,150
309000,-433479.8804859945,313.80522381197756,150
310000,-432333.0252128751,310.25225401179557,149
311000,-431991.40971261705,309.253512952017,149
312000,-432754.5844035954,313.355033748099,149
313000,-434142.8243477426,309.26205605474365,149
314000,-432255.11746330094,311.20757445144716,149
315000,-432816.09293401893,311.85350058617723,149
316000,-433555.2047306127,312.1050111216405,149
317000,-434035.12071023695,311.6900302259871,149
318000,-434014.26289298665,311.91250767296305,149
319000,-433626.1815147486,310.0389277616166,149
320000,-432586.19857100886,313.6777267515223,149
321000,-432613.14863037807,310.7355469749718,149
322000,-434257.587838921,309.4786106305783,149
323000,-433233.2257064034,307.81889268557063,149
324000,-432862.76371047786,311.149791823453,149
325000,-433202.1201627804,314.85654987040556,149
326000,-433699.416618519,310.91174386888497,149
327000,-434214.3358744129,311.8381888665887,149
328000,-433839.37269274914,308.7924430615032,149
329000,-434931.8532126162,311.493302386246,149
330000,-434882.78457801114,309.7029545304356,149
331000,-433811.41750425915,310.8161256864931,149
332000,-434098.7544091111,310.2090655530283,149
333000,-434203.26551632746,310.9087711415514,149
334000,-433665.9148380966,311.26116836832324,149
335000,-434209.253233813,311.4450078384939,149
336000,-433536.28221688396,311.6327676922248,149
337000,-434466.51329063415,309.3887036570939,149
338000,-433173.80984229967,310.31978766824784,149
339000,-433734.1889693625,311.33998484250844,149
340000,-433642.002832341,311.00736073878556,149
341000,-432800.2150195192,312.180964319573,149
342000,-434427.91007888387,310.67076344754975,149
343000,-433937.53408637294,310.9246428647577,149
344000,-434364.2260956145,312.2836996906687,149
345000,-434711.192749223,310.72991872287906,149
346000,-433842.8423784219,311.61068888597674,149
347000,-434975.58296409994,310.16594363632197,149
348000,-435219.23273937614,311.99441917103337,149
349000,-434733.61128307856,311.0408878232301,149
350000,-435656.9936707658,312.64096155188406,149
351000,-433459.4621577575,313.40769304814023,149
352000,-433649.2952171387,312.1074289716511,149
353000,-434746.244599859,311.1205013241233,149
354000,-433834.87980975234,309.2949347436715,149
355000,-434501.457685977,312.13316753580045,149
356000,-434337.21108931466,308.78650539640773,149
357000,-433908.9744056091,309.03083273424613,149
358000,-432788.2598771332,311.40394453061907,149
359000,-433413.0006675294,310.5902839449711,149
360000,-433250.0990309941,311.51412891534915,149
361000,-433984.72831240273,308.5389280447857,149
362000,-434170.0025285436,311.25323898949546,149
363000,-434153.4331324748,307.3073495214453,149
364000,-434603.6500898069,312.05694051095645,149
365000,-434097.13418420637,311.5148801406895,149
366000,-434760.43639575155,308.0779975731249,149
367000,-433210.62644488714,309.1112375311021,149
368000,-434094.0040433672,309.73701520701525,149
369000,-434443.3780323253,312.2363674626254,149
370000,-434083.0236869054,309.4017633776248,149
371000,-435299.8419000048,309.44137310821566,149
372000,-433562.4620018443,309.9586186561852,149
373000,-433254.8269383167,312.90206361395076,149
374000,-432730.09782050154,310.2079300346393,149
375000,-432506.1746251222,310.7794878881483,149
376000,-433735.4080208931,312.0485522889157,149
377000,-434251.9529523442,310.0314887645704,149
378000,-433286.16811736464,309.12140018306496,149
379000,-434421.9997950578,311.22382090217803,149
380000,-434050.2605581931,312.3499055966384,149
381000,-434482.9269100474,312.505809906872,149
382000,-434775.0089684867,310.7198362400904,149
383000,-435233.87598170456,310.636480901521,149
384000,-434655.44534827233,310.9034369805113,149
385000,-433280.83766349056,312.33904028080616,149
386000,-433688.8648801227,309.64182935517323,149
387000,-433960.14501187066,309.99066997125215,149
388000,-432685.266684694,312.2083104989393,149
389000,-434629.66481024725,312.0422683174406,149
390000,-434100.14596643974,309.8322018236763,149
391000,-433583.5152903008,313.3762082674529,149
392000,-433870.886293794,310.0149835590891,149
393000,-435369.70225237915,310.916220389258,149
394000,-435035.54582408513,311.28337044009857,149
395000,-434796.75993691245,313.0857992108947,149
396000,-434486.0452510838,312.5146655132967,149
397000,-433746.6228777922,310.30697010070753,149
398000,-433162.7905886818,310.135943852414,149
399000,-434640.0546406929,310.8250989355164,149
400000,-433554.316013037,311.45322382276777,149
401000,-435084.720406075,310.9663739229244,149
402000,-434644.4730693593,312.76450574661317,149
403000,-434283.9705040974,310.95038141328337,149
404000,-434877.43554483005,309.93571566330104,149
405000,-434433.0964452643,310.56395929563496,149
406000,-435614.27878918685,310.4038362785795,149
407000,-434864.7751313322,308.0203248925237,149
408000,-433650.9996162192,311.18228694107694,149
409000,-435116.7794838317,311.3111087626511,149
410000,-433770.47434365423,311.9693071853366,149
411000,-434956.9811896167,310.2666298287879,149
412000,-435896.9146011167,314.4144014581642,149
413000,-434367.9352334661,310.51591799920277,149
414000,-433596.3756413006,311.79793295435684,149
415000,-434928.31277226005,313.6172233993582,149
416000,-434993.1764097633,311.84500701480346,149
417000,-434781.76143101533,311.09931802510675,149
418000,-434050.10712243663,310.69000636579375,149
419000,-434295.22359141987,312.3665459934421,149
420000,-434884.83309009206,309.97868871234937,149
421000,-434879.3298105218,310.03954970110334,149
422000,-434811.439667732,312.3722762386599,149
423000,-434380.17505094875,314.15655612352816,149
424000,-434854.3461727577,310.0985498004804,149
425000,-434658.90354003874,313.18036768628315,149
426000,-433072.13446617615,310.8314832429915,149
427000,-434285.63829344464,311.93795710218774,149
428000,-434060.49839977035,312.76338854283256,149
429000,-433821.2558947026,311.5393516854257,149
430000,-434354.45603273506,311.1927133884727,149
431000,-434519.9125765145,309.33319015968425,149
432000,-434105.7223056236,310.72711019957694,149
433000,-434132.50555427675,314.34414918395356,149
434000,-435109.90910403687,310.7337839843607,149
435000,-435434.19127267576,311.8556452946102,149
436000,-434977.5344966897,309.652460114928,149
437000,-435496.60233203345,314.1521733998244,149
438000,-434302.04120349954,311.2730880322534,149
439000,-435588.78011313407,314.18576100745594,149
440000,-434767.4516588042,311.96730637958706,149
441000,-434593.5706390985,310.8621841668647,149
442000,-434359.2604108809,309.1574684814986,149
443000,-433596.51056318125,312.59217902395665,149
444000,-435655.8264026081,311.62547980910034,149
445000,-435226.3690945816,313.11448481906547,149
446000,-435798.0426217674,311.2311280986686,149
447000,-435937.0843199033,310.7524123854951,149
448000,-434502.7506845179,310.4532470311048,149
449000,-435311.544840178,312.54875089620873,149
450000,-435031.89535017195,313.0565190808824,149
451000,-433757.2519979179,312.59837348361367,149
452000,-434470.0968735232,312.0631971487646,149
453000,-433906.44540989655,310.93745356868885,149
454000,-434429.2639467106,312.30713760503636,149
455000,-434317.490049585,310.96415117372294,149
456000,-433951.2715898887,311.26554873870055,149
457000,-434351.785778448,313.357718287461,149
458000,-435695.0878266571,311.9636901324059,149
459000,-434919.0307796516,308.8326780140114,149
460000,-435259.99546576757,314.2981878425272,149
461000,-435355.51403005375,312.14689392355075,149
462000,-435888.34123370703,311.69506319705465,149
463000,-434652.1592621021,313.2000780213284,149
464000,-435423.4502461869,311.05834394214145,149
465000,-434484.75126284617,311.61394620595735,149
466000,-435932.7362989937,310.87038011327803,149
467000,-433965.8481711538,311.423789162287,149
468000,-433455.7431306655,313.2587833742944,149
469000,-435832.28534547193,309.81799346842627,149
470000,-436379.4123692536,311.02492033890894,149
471000,-435078.45762168616,313.22728759504565,149
472000,-436377.1518328199,309.78973521396216,149
473000,-435033.3458692094,311.6136828625468,149
474000,-435666.8989181428,309.5196455119474,149
475000,-435634.17637719493,310.9986116986778,149
476000,-434491.2887463027,310.9101829517302,149
477000,-435044.4040995517,312.4372780353225,149
478000,-434468.3003789785,311.33936330203886,149
479000,-435085.5307936983,309.45426814361673,149
480000,-434821.6786998289,312.2669595313895,149
481000,-436029.7203924905,310.1251532424896,149
482000,-433773.7116477892,310.95945654652905,149
483000,-434763.02279019123,311.2768812182404,149
484000,-434633.1183872917,312.7615470872727,149
485000,-435617.89537814306,310.7338054783594,149
486000,-435697.5622798994,311.7741662055453,149
487000,-433951.5866641952,312.5386549655303,149
488000,-434514.45931069064,312.11750756132136,149
489000,-436070.0552025628,310.447066552897,149
490000,-434884.53098037886,314.5197203196654,149
491000,-436614.8467201032,311.4529741580238,149
492000,-434651.3400190694,310.18761182480563,149
493000,-435268.1113019588,309.76043363317643,149
494000,-436280.19464609446,312.44633759093307,149
495000,-434629.1692904185,308.37327998793467,149
496000,-435866.76601377456,312.42523140315865,149
497000,-436156.2157257765,308.1769328478948,149
498000,-434652.23755152174,310.1862121548122,149
499000,-435137.7805787688,309.79265317721666,149
500000,-435103.60472300183,311.26057722339993,149
501000,-436466.9794226503,312.10743628364395,149
502000,-435945.1513962669,310.2402669053714,149
503000,-435186.02407075535,313.06195879222923,149
504000,-434171.7442679808,310.60087672236415,149
505000,-434994.16367406445,310.6663679720572,149
506000,-435404.3923745272,311.16857082629645,149
507000,-434902.0273126415,311.1875289838219,149
508000,-435010.9526110098,311.1799816423332,149
509000,-434499.4624212666,309.86674405495376,149
510000,-435472.4282642973,311.085809188936,149
511000,-435124.6781508897,309.715465580653,149
512000,-434491.4681393078,311.2475180620485,149
513000,-435447.57610487775,315.0641841552438,149
514000,-433280.3591235955,311.70664927630503,149
515000,-434497.4468652813,312.2888595129418,149
516000,-434604.7851182157,309.32756620497076,149
517000,-434662.4250616869,312.06956376406055,149
518000,-434958.83287922386,313.1413611125227,149
519000,-434839.47216418386,311.94237590698947,149
520000,-434370.0133409095,307.3698513639592,149
521000,-434316.2751316149,311.7659576830315,149
522000,-434660.1415161784,311.2932529390657,149
523000,-435714.7862344128,309.833310703896,149
524000,-435439.5979201009,310.86143915874726,149
525000,-434864.45407610666,311.3013981895541,149
526000,-433292.77443346055,309.7253229162374,149
527000,-434703.04977514525,309.04556893283984,149
528000,-434939.6158724504,311.525742514288,149
529000,-434635.9588055832,312.667605724442,149
530000,-434905.2605434533,311.7605057879859,149
531000,-435148.8142170387,312.7301422139908,149
532000,-436003.6591662434,314.5667780604973,149
533000,-434992.61461350764,309.7705683066967,149
534000,-435535.4249332526,312.2154220739096,149
535000,-436410.502044976,310.9842698207309,149
536000,-435261.7293015097,313.0488943301181,149
537000,-434997.48465302377,310.5437822479936,149
538000,-435584.2767475038,308.7174619802134,149
539000,-434769.10887548816,310.3489845060548,149
540000,-435771.1694705575,309.18704620542195,149
541000,-436910.5550832723,315.58509497911064,149
542000,-435436.32974779815,312.0615176845494,149
543000,-435912.32747905445,310.5931834846375,149
544000,-435896.06535946904,310.46197535566233,149
545000,-436860.4704684671,309.9539854738139,149
546000,-436225.57027258165,310.226384303992,149
547000,-436512.6700906521,312.03844492433007,149
548000,-435173.7186413894,310.98488295929735,149
549000,-435239.6207005854,310.35439900783155,149
550000,-435179.41579631343,311.56149488280255,149
551000,-434977.20594191947,312.25990305574163,149
552000,-434571.15437974804,307.6926612008897,149
553000,-434689.94277142105,311.3862948355048,149
554000,-435228.25345250894,310.8721932110461,149
555000,-435601.5541704593,311.8641988311683,149
556000,-434212.63659585663,312.2432940549071,149
557000,-435426.5010209901,311.0728129426326,149
558000,-436013.8557826532,311.7093279382374,149
559000,-435232.8368844993,310.4439290788265,149
560000,-434480.9267546728,313.8736311972322,149
561000,-434731.6932334269,309.95206831473763,149
562000,-435705.844073622,310.6388456037069,149
563000,-435796.96347809234,313.1019393807077,149
564000,-435896.629254041,311.5565997136294,149
565000,-435665.5671808957,310.503488414725,149
566000,-434917.6561914219,310.70153081946245,149
567000,-436147.8882798124,309.0001511456292,149
568000,-436047.4013146723,308.8429385798043,149
569000,-436095.7144556071,311.02641387719723,149
570000,-435362.07837435906,310.2907563027461,149
571000,-436159.0871579654,307.65706035037425,149
572000,-436185.8374110558,313.1703703869848,149
573000,-435831.9459854476,306.7346190638856,149
574000,-437022.31652497896,310.64774894026147,149
575000,-435671.4021151038,311.3997017311223,149
576000,-435410.4317304576,310.96626943199317,149
577000,-434993.8152230524,310.49135389051963,149
578000,-435515.90736581385,310.4328551286838,149
579000,-435905.8742839247,312.77560162618505,149
580000,-437300.29027705453,309.54591163812916,149
581000,-436202.5641320662,310.958418663371,149
582000,-434998.60972441314,310.0037004897587,149
583000,-435085.4848948538,313.80774511425227,149
584000,-434926.1378590164,310.6906655861961,149
585000,-436022.0914278936,311.1950866060335,149
586000,-435589.77465947275,312.232055529811,149
587000,-435619.75787762087,312.42715386358805,149
588000,-435669.3386497551,311.2076307513035,149
589000,-434271.94166170433,310.65438369825375,149
590000,-434472.06911945087,312.50634218367844,149
591000,-436120.8264543123,310.5704428441422,149
592000,-434842.4998810305,307.06694788625197,149
593000,-436717.7598116617,311.11706572987714,149
594000,-436357.22140350146,309.042490044135,149
595000,-435020.44897401845,311.6189543788837,149
596000,-436017.1447395908,310.7476245233224,149
597000,-435799.73028764245,311.7971974090075,149
598000,-436503.88106556213,309.67221680694206,149
599000,-435838.36028798064,311.46352500732354,149
600000,-435410.67702345084,311.0409938521626,149
601000,-435936.87932452816,310.635445862291,149
602000,-435754.063496263,312.430228962506,149
603000,-434656.20587199833,311.91479082696384,149
604000,-436356.5581035132,312.2166845089584,149
605000,-435301.4851625466,310.03545885066757,149
606000,-435900.9793530237,314.9803134108847,149
607000,-436130.35531267314,310.2030414082586,149
608000,-436772.308329324,312.60090428608544,149
609000,-435660.83656047075,309.98044504054934,149
610000,-436379.8425036159,310.5496692549358,149
611000,-436479.73231075006,312.2347376947004,149
612000,-435972.1304390889,309.1494743331963,149
613000,-436553.4063955031,311.1386033794958,149
614000,-436848.35102993646,312.0185795926264,149
615000,-435393.7695459672,310.3283106674877,149
616000,-435679.31372651435,309.6238710740661,149
617000,-436317.87511687283,312.8006725232516,149
618000,-435837.52749495674,311.4176655383726,149
619000,-435970.42621474597,310.3854243008661,149
620000,-434776.7327742267,310.248308953133,149
621000,-434129.9340716598,309.4786027100596,149
622000,-435751.0962621351,310.91669018319624,149
623000,-436138.1291209569,311.4393592857174,149
624000,-434939.7149160304,309.5036537024543,149
625000,-435502.99774074485,310.44064612887007,149
626000,-437266.7378679805,312.5840044090153,149
627000,-434804.0565979136,309.7465656721061,149
628000,-435765.37990884157,313.9373619558474,149
629000,-437062.82541797846,310.10035376764904,149
630000,-435846.75612544804,309.73520969759744,149
631000,-436831.4724646283,312.9226625398217,149
632000,-435751.3584873378,311.586726359685,149
633000,-436727.77109949687,313.0337376472229,149
634000,-435413.8049441101,311.79537738573526,149
635000,-435960.284389158,311.79900314078446,149
636000,-436147.12937646755,309.96266918114054,149
