#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
92000,-423391.89311739453,311.0065712105785,153
93000,-422814.7420582741,314.86532736741395,153
94000,-422411.25572129106,310.1514747564993,153
95000,-423006.3228966249,310.6865966594372,153
96000,-422491.6255579025,311.12194592835885,153
97000,-423432.72451371513,313.4866264519922,153
98000,-424027.15601763665,310.1739396080228,153
99000,-422592.04810988344,308.80484989362395,153
100000,-423416.17519551446,311.3665366350903,152
101000,-422979.21426788135,312.4555566112643,152
102000,-422973.9895696193,311.3254679330251,152
103000,-423220.99609245267,311.1722203717594,152
104000,-424554.9722527459,312.9422439713896,152
105000,-424762.047632386,309.92554594123936,152
106000,-424629.24508451624,308.1719995969383,152
107000,-424933.8493565682,309.9090050721784,152
108000,-425665.68364780094,311.30834280707455,152
109000,-424853.4500612051,308.2854298979278,152
110000,-424458.1423744245,310.64342083849795,152
111000,-424647.427614975,310.28793929246035,152
112000,-424406.09955530684,314.08878871674546,152
113000,-424805.9639583493,308.3351982779517,152
114000,-425926.91306726285,313.3652925015271,152
115000,-425108.1931423028,310.10503331422916,152
116000,-425457.508354672,311.3854753314811,152
117000,-426678.3446627273,312.32444683671355,152
118000,-425371.1586673884,310.02924548550084,152
119000,-424963.596750404,310.71011424806426,152
120000,-425353.3272794618,315.4529451062976,152
121000,-425400.02811461757,312.24450623244417,152
122000,-426091.0313513372,310.84897454948907,152
123000,-425892.48080141353,312.0931493041848,152
124000,-426130.3263059708,311.0904339049902,152
125000,-426566.99716532184,311.3814559637834,152
126000,-425347.03092298866,315.98431510720434,152
127000,-425920.17624679115,311.6104124939905,152
128000,-425474.928192114,311.5595059760591,152
129000,-426760.14695881726,308.92835103484765,151
130000,-426396.53215975803,312.12775024076495,151
131000,-426117.9300989711,310.98991890377755,151
132000,-425526.06680864585,310.90241108753145,151
133000,-426007.7744141086,309.46702016395153,151
134000,-425624.90257450915,311.6189786139362,151
135000,-426938.4269927752,314.33511241203956,151
136000,-427163.77703185263,311.7049378765775,151
137000,-425817.75694382866,310.92859225840897,151
138000,-426498.30802903906,309.6942797407139,151
139000,-426620.9178006139,313.3491761490002,151
140000,-427163.32674202346,311.83327674419365,151
141000,-427582.42805851647,312.6822876020162,151
142000,-426495.0021014698,310.6156897802123,151
143000,-427067.2999138548,311.59694092442606,151
144000,-427496.21703328565,311.00801252994705,151
145000,-427754.17090476607,311.8143952628848,151
146000,-427234.0038470598,313.6452233886327,151
147000,-427760.82649252773,310.3386153590076,151
148000,-427986.9029902953,311.9165133584094,151
149000,-428288.06194091355,310.6115776399231,151
150000,-428521.58969024336,311.8719359554964,151
151000,-429144.16973293177,312.51127405622964,151
152000,-427397.89717511646,311.90194710050383,151
153000,-428228.6291036459,310.3371729210295,151
154000,-428226.8118831741,310.59198411248263,151
155000,-428159.2286566086,310.80056361668835,151
156000,-428124.5670123063,312.32156399909235,151
157000,-429010.8678689734,309.8747818309314,151
158000,-427734.4787180566,312.4786801696219,151
159000,-428729.0411374441,309.75125731007466,151
160000,-428090.8034069978,309.4549333418113,151
161000,-429395.3826720533,307.9431555595265,151
162000,-429098.6925281589,311.45995524128983,151
163000,-429841.9174869503,308.7748066901064,151
164000,-428427.4427653989,311.60505166184623,151
165000,-428704.7548952135,308.01489809070057,151
166000,-428975.7833267455,308.86987532102984,151
167000,-429954.93706800323,309.6406155944657,151
168000,-429187.51357250847,311.845751084578,151
169000,-429616.8804270306,309.496268808235,151
170000,-429431.4658162808,307.1659694676778,151
171000,-428556.6778278437,311.53981419553827,151
172000,-428716.93571650423,311.89301540640133,151
173000,-430160.151724468,314.02699333273995,151
174000,-428418.7047560252,310.41871778481124,151
175000,-429708.34808495035,308.31400646559575,151
176000,-429331.2249395354,311.09573696448126,151
177000,-430131.0518458723,310.5404086266702,151
178000,-428493.34526263434,310.53010889520004,151
179000,-428592.35601949855,313.974431145367,150
180000,-429094.15560082765,312.77745410448546,150
181000,-430916.55889962334,310.59448669521356,150
182000,-428829.8750717025,309.59064028008663,150
183000,-428420.91965977335,311.3384495879212,150
184000,-429371.88420818164,313.2621784876631,150
185000,-430009.04204871366,308.841940526427,150
186000,-431268.3500077827,309.5951482522221,150
187000,-428383.21145231207,311.83980801977754,150
188000,-429738.73880951316,311.95222336151664,150
189000,-428661.6164519612,311.2259768413538,150
190000,-428617.34612809634,308.64355889869694,150
191000,-428985.01854732214,312.1592859333385,150
192000,-429288.8820878207,310.0621512038492,150
193000,-430563.07631251356,312.14617239255784,150
194000,-429766.0216799369,313.6276589863573,150
195000,-429836.89744406636,310.83189766323136,150
196000,-429590.898284737,312.79003799622416,150
197000,-430867.2772070172,312.79392189429666,150
198000,-429781.66469404986,312.3874511491917,150
199000,-430662.50977108325,312.41194629157235,150
200000,-430619.2556889972,309.1342074717944,150
201000,-430610.98960451083,310.9521289694228,150
202000,-430494.77022677823,311.51619133660694,150
203000,-431083.109384994,313.0455816755454,150
204000,-430947.2952943165,314.075792685986,150
205000,-428882.3513598605,310.4399619734511,150
206000,-430900.05392374354,310.4632879230732,150
207000,-430800.47604873567,311.11377090451504,150
208000,-430863.5448000452,310.3859686207324,150
209000,-430227.65975770657,308.49928334689235,150
210000,-430896.47194479755,311.4256576914561,150
211000,-430467.93709946214,312.7867829469482,150
212000,-430044.97785296175,311.02501913866297,150
213000,-430646.41999456077,313.0861877082871,150
214000,-429688.5837269407,309.98787517314116,150
215000,-429930.84157022275,311.6366394108053,150
216000,-430850.5894528453,311.26083376437316,150
217000,-430724.7717871147,312.0282555180563,150
218000,-430817.9982151983,309.01573631153883,150
219000,-430270.12510465644,311.3518907448361,150
220000,-430448.49570956687,311.22232689852063,150
221000,-430204.6500123828,310.0734985643848,150
222000,-430268.6276599658,314.01793364393814,150
223000,-432068.3208338795,311.6212648908106,150
224000,-431825.02076297393,311.8757832487237,150
225000,-431095.1239308927,310.3427530062329,150
226000,-430709.3046096836,312.56405196362124,150
227000,-430796.8938751854,312.4750311206447,150
228000,-431536.17121900246,310.6044840208354,150
229000,-430078.52427323814,307.76002882130535,150
230000,-431985.259482875,313.5762931534903,150
231000,-429892.0288711735,311.04071123944937,150
232000,-430792.66129847383,310.90009319327226,150
233000,-430129.4968851679,310.11041191600185,150
234000,-429408.4910952132,310.7208730020757,150
235000,-432055.4465870913,313.13545946409016,150
236000,-431389.3520845871,312.10646618750394,150
237000,-431299.18349814834,309.03611308068895,150
238000,-431209.28293406684,308.04562066550386,150
239000,-432319.71638342156,307.52535075195794,150
240000,-430950.2952499471,312.1925364692685,150
241000,-432240.2736166483,309.94327485620505,150
242000,-431403.420503295,309.9577067677707,150
243000,-431305.6536560878,310.01728864256734,150
244000,-431466.57141979993,310.06038502907023,150
245000,-430531.5989732833,311.22696893634753,150
246000,-431372.47673711623,311.8286151595576,150
247000,-432130.56929441704,310.3197132137015,150
248000,-431775.7025143055,311.7544719009035,150
249000,-432754.77331895404,309.45530826581853,150
250000,-432340.984700711,310.28699179645713,150
251000,-432129.22106258455,312.39925742917364,150
252000,-433367.445906756,310.8859753342993,150
253000,-432871.77080005757,309.5039419858836,150
254000,-431329.9503149588,312.3104416713086,150
255000,-432550.2599759742,312.0641038335589,150
256000,-431597.14545613667,311.06075861592086,150
257000,-431895.0722461543,308.2195194555476,150
258000,-431917.84487920534,309.26385489360337,150
259000,-431726.0670850326,310.48272999763964,150
260000,-432988.6093165311,311.41591037216716,150
261000,-432305.8470965428,310.2574995233781,150
262000,-432096.5799929572,308.70428771126103,150
263000,-432553.35950848623,310.85571292937584,150
264000,-433300.78948603175,308.09991773845223,150
265000,-432336.12096448266,309.73858936214725,150
266000,-433837.5360875004,310.48515665778865,150
267000,-431935.410680396,309.80407953796777,150
268000,-431476.1619833715,313.29926505657363,150
269000,-431185.85376497847,311.65273279334775,150
270000,-432040.8668750019,310.45501866690273,150
271000,-432699.9193680447,311.24879800190973,150
272000,-432768.90750193526,312.7630810283888,150
273000,-430645.18258076976,311.499598545932,150
274000,-432432.21403842233,311.0183495208636,150
275000,-432935.14836310013,311.4728501986023,150
276000,-432548.07118034805,311.28897728559645,150
277000,-431385.1442330738,310.69688480878557,150
278000,-431652.993899507,312.8744338322978,150
279000,-431701.14574218774,309.45395791207784,150
280000,-432369.0441629791,308.5140877078689,150
281000,-431871.778784974,311.7884943937223,150
282000,-431953.5952607319,309.1424318209064,150
283000,-432557.46590572223,311.968563279145,149
284000,-431860.5083423604,310.48466366581926,149
285000,-432594.981551243,312.5978071541438,149
286000,-431667.30774371023,312.23071229111895,149
287000,-432766.4861249204,312.15204336484925,149
288000,-432199.3228928121,310.0753133768942,149
289000,-431962.85741693294,311.91538264793184,149
290000,-431642.21450671693,312.4950234727716,149
291000,-431730.23071224056,310.59203568845334,149
292000,-432590.70333821303,310.12897341883945,149
293000,-433375.59341452806,310.0938084146152,149
294000,-432940.22191756126,310.0834421837059,149
295000,-432216.85106570064,309.52722566184696,149
296000,-431619.54823147436,311.30415131452224,149
297000,-432022.1960834104,309.92084223951684,149
298000,-433233.83202431304,310.43775558327764,149
299000,-433941.94897737517,311.27653099904154,149
300000,-432273.24934959505,310.4649487945196,149
301000,-432431.8602810858,312.08513490396194,149
302000,-433034.3973272543,309.9890957565674,149
303000,-432764.8562012075,311.5066588558493,149
304000,-433372.9834258468,310.3571441860881,149
305000,-432277.2356723114,310.5427188224429,149
306000,-433067.5761244118,314.075887717633,149
307000,-433038.8245622285,313.28261490324195,149
308000,-432111.99726221454,311.1492430768791,149
309000,-433693.5097604394,311.685908186988,149
310000,-433069.10974715557,311.1472179549421,149
311000,-433751.47620566725,309.3778397671134,149
312000,-432373.63863393664,308.1888814229031,149
313000,-433426.0317199528,312.4896231482652,149
314000,-432244.79859181703,311.47447276614133,149
315000,-433677.68031350663,311.13119949767304,149
316000,-433256.2709025084,313.02315517004155,149
317000,-432958.2410403674,311.1425484710011,149
318000,-433886.479174739,311.00475231143884,149
319000,-433099.9969182464,308.8494184588127,149
320000,-432830.22941561043,311.06914509791784,149
321000,-433818.26987316855,310.1843895432156,149
322000,-432916.0650632561,312.80462329593075,149
323000,-432330.5063059635,312.4050880780364,149
324000,-432400.95572671504,308.02180386176104,149
325000,-433097.1081521795,311.4524768007924,149
326000,-433811.54147071904,312.5193203786923,149
327000,-434176.6495123259,311.99660024104617,149
328000,-433057.6956836302,312.6742916422833,149
329000,-434250.55576986866,309.8503066527261,149
330000,-432595.37416268303,310.8497568269986,149
331000,-433286.83053361694,310.8083733720837,149
332000,-434150.74728245195,310.3779618896084,149
333000,-433516.28691754094,312.3934828325787,149
334000,-433525.206372587,310.58078198863484,149
335000,-432936.2727124451,311.8224083804364,149
336000,-433186.8440322678,311.19313034731704,149
337000,-432992.55034900014,309.8935000566344,149
338000,-432849.69843516615,313.47232036418865,149
339000,-433955.4494817164,310.60398285562064,149
340000,-431988.83541935775,312.8114671021874,149
341000,-433929.69334529294,312.4658820458325,149
342000,-435067.2180011028,309.59037790689723,149
343000,-433964.44592790585,315.2496896246314,149
344000,-432633.2815261644,312.52752318640785,149
345000,-434391.71799720195,309.8315152614693,149
346000,-433994.79458877165,312.6126050551903,149
347000,-433015.14894870715,312.39571268788126,149
348000,-433677.09108953504,309.72696961824533,149
349000,-434080.91622555675,310.95792724184776,149
350000,-434242.01167833596,313.1539285007284,149
351000,-434086.5953121835,311.5313789143672,149
352000,-436227.1646772409,308.92779311216543,149
353000,-434341.7030576328,311.36739347235266,149
354000,-434947.7467955132,312.62510606305915,149
355000,-434042.37486812985,309.3633734707053,149
356000,-433929.0927438347,310.8014899113803,149
357000,-433582.4033210713,309.2448419050207,149
358000,-434410.74227457354,313.6231090273916,149
359000,-432778.4466934183,311.1194652297495,149
360000,-434141.6398287348,312.8940768483739,149
361000,-434309.93325501564,312.5852412565064,149
362000,-433887.91959053837,310.7806083926568,149
363000,-433752.0217214639,311.73491871777003,149
364000,-434224.07702587266,311.5781616973736,149
365000,-435026.4617491041,312.1232659558727,149
366000,-433414.2979032458,309.32492822612625,149
367000,-433458.5372793814,311.0509135909199,149
368000,-434263.5312236324,311.65194927929053,149
369000,-434505.70025001187,311.4156201513169,149
370000,-432976.66550440737,310.80955597971126,149
371000,-434918.81960095395,310.20170321373405,149
372000,-432989.6618178729,312.90124484816823,149
373000,-432896.2251820476,311.9042431269179,149
374000,-433366.6318330236,308.2750983394877,149
375000,-434906.73848158633,310.6742144813398,149
376000,-434270.23188497405,309.49281417788563,149
377000,-434134.6440621272,311.05944568493504,149
378000,-432716.3087153754,312.469459574196,149
379000,-433444.0554822788,309.20172726352007,149
380000,-433436.54757046374,313.3034416338351,149
381000,-434868.69959396333,314.14592730813814,149
382000,-433729.8019961426,313.48453727117516,149
383000,-434554.1060004968,312.12781337467135,149
384000,-433384.70070439647,310.4006284039196,149
385000,-434258.76200763555,309.25565598165065,149
386000,-433936.38009840995,309.1891189431912,149
387000,-434527.1880831334,310.9711772295705,149
388000,-433657.5748468952,308.26719380030664,149
389000,-433083.9091028401,310.3463785036891,149
390000,-433409.32128759753,311.11896286207605,149
391000,-433950.5697183297,312.0848277366714,149
392000,-435495.8151607637,313.76382472836985,149
393000,-433026.6288219425,309.90119663390175,149
394000,-434197.65558093647,311.19968864033297,149
395000,-434442.30038126255,312.8303645233012,149
396000,-434014.17107608635,313.2017752927354,149
397000,-434468.02619302133,311.44201884320347,149
398000,-434213.2136647294,313.3946046620331,149
399000,-434481.80964463484,308.7019326430385,149
400000,-434929.1059568685,309.5582788957851,149
401000,-433766.4569898809,311.60692936572275,149
402000,-433662.62580015813,316.4226434469421,149
403000,-434671.6126092719,309.9114081368707,149
404000,-433340.3256955964,313.1128489686984,149
405000,-433470.5132030675,314.4296851050778,149
406000,-434430.68407064816,311.35357386913853,149
407000,-434647.40800159425,310.36042507984126,149
408000,-434578.09229162824,311.24237114149685,149
409000,-434714.920988417,311.9384112157961,149
410000,-435232.8237969375,311.8527895908019,149
411000,-435630.37145072594,310.5225537930436,149
412000,-434311.667901092,310.9141930949364,149
413000,-433513.4265867593,309.89836530946377,149
414000,-433070.73905911506,310.93732803586664,149
415000,-433482.27873554593,311.1599757646762,149
416000,-434048.58215456735,313.0961262800948,149
417000,-434147.6298222437,310.46466722462065,149
418000,-434910.43681369256,310.1360937009817,149
419000,-434332.699010591,309.34732001971963,149
420000,-434366.13621908566,310.665522098382,149
421000,-434815.8823814669,312.946888590802,149
422000,-434968.3263915344,311.84637343999526,149
423000,-433555.69660748076,310.3772638037287,149
424000,-433423.9331822465,312.05262334698944,149
425000,-434655.8761855115,311.39033217218565,149
426000,-434259.67203812045,313.4953325281891,149
427000,-434878.2691336009,311.3651044057106,149
428000,-434270.6008417476,313.6794278278158,149
429000,-434036.27710170625,314.22383587796025,149
430000,-433772.2513943261,306.9692354005477,149
431000,-433743.5576298628,308.04613857873176,149
432000,-433972.6414620308,310.8097978237677,149
433000,-434457.3873658518,312.7870443582352,149
434000,-433786.50592277176,314.0588078067457,149
435000,-434940.84902278637,310.1317600613382,149
436000,-433830.2366674079,310.8350562314438,149
437000,-435122.2144062279,309.03785600415455,149
438000,-434706.77709699795,311.7774529834755,149
439000,-434826.68588824663,311.11551748571145,149
440000,-434013.7460910189,313.43325783224907,149
441000,-434375.6153896495,311.8714339825874,149
442000,-435218.42493818,310.987059738827,149
443000,-433202.67759587965,310.5523862810415,149
444000,-433952.0704313924,313.12110428359966,149
445000,-434190.5943688543,310.70144913910855,149
446000,-434255.5966123678,313.50552268308905,149
447000,-435179.49726268766,307.3730641038245,149
448000,-435668.98544408916,312.765154571652,149
449000,-436879.28732794337,314.72460913461094,149
450000,-434487.4773670023,310.327696769569,149
451000,-435185.26758299745,311.98206964063127,149
452000,-434496.30919763516,310.1255635131978,149
453000,-434936.3095607371,309.6834685122133,149
454000,-435388.6020239971,309.851712316378,149
455000,-436315.25811750884,309.55050647815193,149
456000,-434809.54485013033,310.3561574422806,149
457000,-434615.59363344405,310.3006163980078,149
458000,-434187.5653617459,311.9966639524166,149
459000,-435617.4620907339,308.10651810217365,149
460000,-434632.4511815065,312.0677377432361,149
461000,-435255.7441041868,309.78773667750664,149
462000,-434740.5999897069,309.5880946234166,149
463000,-435105.1245001678,312.62198316513485,149
464000,-434626.14001201396,312.1095529700026,149
465000,-435170.4901538389,311.5576676034418,149
466000,-434008.21445567976,311.1605156545719,149
467000,-433651.64164865133,309.402000022135,149
468000,-435464.6632076141,311.19706259587554,149
469000,-436255.0167384166,308.53594119135806,149
470000,-434103.4215987448,310.6868514168391,149
471000,-434506.0651480949,309.93449082485597,149
472000,-436077.16021454334,311.20806300167175,149
473000,-435327.1091296477,313.7230822132815,149
474000,-435053.0611254999,310.3390920851406,149
475000,-436272.6240625784,309.4473406565929,149
476000,-435833.52238901774,311.61326517347726,149
477000,-435184.9405770253,311.3055357918047,149
478000,-434955.9045698326,311.9259821914464,149
479000,-436213.68574709515,309.9681001629022,149
480000,-435988.67993735056,313.2461413051117,149
481000,-436923.6006333947,311.6148555767549,149
482000,-436047.5622231967,312.7965098410739,149
483000,-434942.24776398716,309.2774229347758,149
484000,-434967.74892475386,309.18150088821415,149
485000,-436024.05952901207,313.1415784091842,149
486000,-435374.5038848694,309.2532167737225,149
487000,-434490.56748092733,310.4324687948889,149
488000,-435237.8093026071,311.85084934161813,149
489000,-434703.3088940582,310.2640253550765,149
490000,-434615.01357433014,313.5438303911006,149
491000,-435235.08726139273,312.345326743107,149
492000,-435368.73532734485,311.27599036621524,149
493000,-434680.0001899523,307.2093232362793,149
494000,-434734.200277518,308.7765152494637,149
495000,-435581.3646226295,311.96210427236053,149
496000,-435948.57856900967,311.32438545994665,149
497000,-435513.88615618343,308.61039574958147,149
498000,-436347.51227795286,309.5399733166316,149
499000,-434733.5193160055,311.9683804465056,149
500000,-433429.01619329513,309.99573549665683,149
501000,-433744.2272562247,313.4571845496697,149
502000,-435659.66095307446,309.6940470242163,149
503000,-437335.96540585207,311.54030343087527,149
504000,-436708.2284459907,313.1482813637698,149
505000,-435419.4922192234,310.83181620959533,149
506000,-435963.090031686,311.6129070908103,149
507000,-434793.67559924116,311.58778000977907,149
508000,-434571.6987341547,311.9733328903571,149
509000,-435002.74817472836,311.07947214323593,149
510000,-434898.34543715557,311.94551461161933,149
511000,-435543.5364845041,311.7376180565315,149
512000,-435919.3980684113,308.889755967761,149
513000,-435102.0320457318,310.9375437680809,149
514000,-435162.5624349341,309.92791269475424,149
515000,-435028.10480046994,309.78096513271487,149
516000,-436347.0696510519,311.6957752820897,149
517000,-434885.3370954327,310.4101169715536,149
518000,-434916.2906961923,311.20705285552907,149
519000,-434527.81676944485,309.8201454073713,149
520000,-435934.62136787525,309.1473052565769,149
521000,-435022.0723518722,310.8332932517324,149
522000,-434829.11845928687,311.15992225656,149
523000,-434971.11485614907,309.6469211898792,149
524000,-434306.6462194321,311.1209403853997,149
525000,-435568.45395498443,308.71409265510914,149
526000,-436018.47416474484,309.3540432650042,149
527000,-436002.8941110845,313.0634215390885,149
528000,-435360.5475515423,313.26219940671115,149
529000,-435956.61280188616,311.24841693444887,149
530000,-435760.65567456814,312.3378483832062,149
531000,-434981.66234574,310.90484810189594,149
532000,-436120.24159669946,310.2173186262608,149
533000,-435883.2447804103,311.28766699271694,149
534000,-435213.46463655215,313.49798054532107,149
535000,-436091.06209640135,309.27940215692087,149
536000,-434313.749353094,312.1464375077141,149
537000,-434199.22163743526,310.6142743875437,149
538000,-434991.00971607654,311.4940648780146,149
539000,-434999.0597807858,311.51688687533533,149
540000,-435372.965367974,309.75637420336295,149
541000,-435077.4914400524,312.0664830117133,149
542000,-435135.9883010979,312.0586403269447,149
543000,-435730.16239496437,313.11879505517044,149
544000,-434278.01485952386,311.9253581680385,149
545000,-435334.1874624153,310.18771816644835,149
546000,-436690.64714050107,310.9220990203329,149
547000,-435397.44853511173,307.7778529632693,149
548000,-436793.5235774296,310.10178381554203,149
549000,-435804.3325429843,308.7901992761903,149
550000,-435968.20926429285,310.99181123106393,149
551000,-435247.2005636215,311.1104709348829,149
552000,-434067.3882011885,310.36892499326996,149
553000,-435905.8531101751,313.4472931242378,149
554000,-436547.85066531575,312.27774921707504,149
555000,-434798.02185183554,311.8746766957731,149
556000,-435005.1169467482,311.1217060756582,149
557000,-435046.1805074441,312.0926283119558,149
558000,-434902.7669509854,310.81259954417476,149
559000,-436192.00301184505,310.7701987233013,149
560000,-436421.30786746554,312.02555721431344,149
561000,-435660.9517176,311.1502287000238,149
562000,-435348.4017919882,311.95868712976585,149
563000,-435239.3933178794,313.5031607480144,149
564000,-435578.0907119361,312.11020026450353,149
565000,-436369.4110417352,312.4320208779053,149
566000,-435408.5135244094,310.56476814444346,149
567000,-435078.27075805515,310.8414291419197,149
568000,-434666.935941424,312.5167459495811,149
569000,-433953.82658043015,312.46919018256494,149
570000,-434842.9198090113,312.5250669766252,149
571000,-435114.30311899004,311.8345016577753,149
572000,-435780.69710168405,312.32267313986756,149
573000,-434568.30926244846,310.1099360548086,149
574000,-436237.494882595,310.702108268259,149
575000,-434982.0521986007,311.84232406554605,149
576000,-436125.7505481641,310.5501929819729,149
577000,-435391.0893831062,309.59163775304336,149
578000,-435784.5463386099,310.1297803074152,149
579000,-436033.07383988635,312.4185318221798,149
580000,-436136.9854261507,308.7069123349248,149
581000,-435584.03134603985,312.32257758863716,149
582000,-435490.29170393245,311.49155112070014,149
583000,-435848.9136753867,311.59175128759995,149
584000,-436291.29022221616,311.79193638493945,149
585000,-435680.18994819885,310.57703434680604,149
586000,-435636.5642090612,313.0951249725776,149
587000,-435054.3389159504,310.74552934184703,149
588000,-435841.1771831075,309.7657362507664,149
589000,-435509.46005525975,311.01421383469676,149
590000,-434827.3457713041,310.60923533089266,149
591000,-434445.63582458324,310.2948988455686,149
592000,-436964.91831063735,308.91328087776174,149
593000,-436506.5391137274,309.8893846380159,149
594000,-435442.2054708933,310.9735738433123,149
595000,-436807.37316480954,311.74865467858217,149
596000,-436079.4793444993,315.0084201055848,149
597000,-436458.76587864826,311.33565379141135,149
598000,-436193.7140859396,310.06466284871635,149
599000,-435001.2960521227,309.4344333436877,149
600000,-435419.43714367086,313.238269568766,149
601000,-435699.9877337585,308.9529545741037,149
602000,-435682.645309028,309.61869204846806,149
603000,-436203.73993130564,313.164460570871,149
604000,-435765.9547280641,312.36149189699125,149
605000,-436062.1036768034,311.21347148203034,149
606000,-436140.64506679703,309.3521424851093,149
607000,-436111.0637832256,308.2399832818335,149
608000,-435793.43232836085,311.4628358953788,149
609000,-435968.5448718064,309.8789786871709,149
610000,-436241.6884136202,309.28821516910494,149
611000,-436000.41801802535,310.35548417122345,149
612000,-434926.2141618037,308.93771143520934,149
613000,-435554.09935949696,312.4098290268765,149
614000,-435974.65263562347,310.92612292808747,149
615000,-435157.7445145459,311.42530734237346,149
616000,-435166.4981083749,311.5902245174965,149
617000,-436505.8352599237,310.542231996243,149
618000,-435002.4676821991,309.6485449191409,149
619000,-435463.6074908525,307.6480820676199,149
620000,-435569.59069363377,310.6071391993291,149
621000,-435348.71680950234,311.0146779905116,149
622000,-435196.16856009583,310.2587939167543,149
623000,-436959.80889488384,308.64125846532875,149
624000,-435870.5798544348,312.31308095073285,149
625000,-436947.82177682174,311.4761677383237,149
626000,-435638.3030894024,309.30241881068304,149
627000,-434793.5502334372,311.9003308302906,149
628000,-435331.84005438513,307.8150645765168,149
629000,-436289.86904902663,311.8701667824229,149
630000,-435292.1906522275,313.21420597130685,149
631000,-435266.97352043353,310.27385827730836,149
632000,-434682.2177652831,310.86920592091116,149
633000,-435916.39356169244,310.5923592461657,148
634000,-436288.144041396,309.456362132936,148
635000,-437158.9969046137,313.01503835776964,148
636000,-435649.3023673424,308.0540746677544,148
